lock_version,model_run_id,player_key,season,position,history_depth,limited_history,is_rookie,year_exp,has_prior_outcome,projection_provider_count,projection_trajectory_prior_year_available,adp_median,actual,method,prediction,residual,pred_resid_5,pred_resid_10,pred_resid_25,pred_resid_50,pred_resid_75,pred_resid_90,pred_resid_95,resid_calibration_available,resid_calibration_pool,resid_calibration_rows,crps,covered_50,covered_80,interval_width_50,interval_width_80
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260803T042536Z_b4f0f20f,06558fc2-2f9b-548f-9362-041f946489e1,2018,WR,second_year,1,0.0,1.0,1,3.0,1,490.0,1.7750000000000001,production,3.942737968163673,-2.1677379681636726,-4.471833459371749,-3.660632823302845,-2.578096207166877,-1.1301238997528988,1.0352187779690618,2.826130092816669,3.616604505404777,1,position,168,0.8977447282797928,True,True,3.613314985135939,6.486762916119514
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260803T042536Z_b4f0f20f,06896e1a-7640-586d-a49c-1b7cb8f22fb4,2018,RB,veteran_with_history,0,0.0,2.0,1,3.0,1,230.7,8.2,production,5.451619433838659,2.74838056616134,-4.552466789220958,-3.794699369531779,-2.06823901575356,-0.37228043712676695,2.3644556303015962,4.573794940833151,5.953184120930139,1,position,110,1.544652601417964,False,True,4.432694646055156,8.36849431036493
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260803T042536Z_b4f0f20f,0719f574-8f74-5e2c-9ff0-873bc5245e5c,2018,WR,other_no_history,1,0.0,3.0,0,2.0,1,,4.0,production,3.6347027553772944,0.36529724462270563,-4.471833459371749,-3.660632823302845,-2.578096207166877,-1.1301238997528988,1.0352187779690618,2.826130092816669,3.616604505404777,1,position,168,0.8041365023053075,True,True,3.613314985135939,6.486762916119514
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260803T042536Z_b4f0f20f,07306428-6e44-5c1b-9307-9b5db48ff769,2018,TE,second_year,1,0.0,1.0,0,2.0,1,,3.875,production,3.2345347323645037,0.6404652676354963,-4.2921993374833525,-3.60268865872421,-2.2452319250741324,-0.7964904335353049,1.0888593389200238,3.4261904385832924,4.770000090141332,1,global,402,0.832594762527719,True,True,3.3340912639941562,7.028879097307502
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260803T042536Z_b4f0f20f,090d42e5-02c3-5c18-9898-72c5f431ac1d,2018,WR,second_year,1,0.0,1.0,1,4.0,1,135.0,5.466666666666666,production,8.488615098960564,-3.0219484322938976,-4.471833459371749,-3.660632823302845,-2.578096207166877,-1.1301238997528988,1.0352187779690618,2.826130092816669,3.616604505404777,1,position,168,1.3318948892951736,False,True,3.613314985135939,6.486762916119514
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260803T042536Z_b4f0f20f,0a377804-e572-5476-897a-b322ed9384c2,2018,TE,veteran_with_history,0,0.0,3.0,1,2.0,1,,5.686666666666667,production,3.1595871095612136,2.527079557105454,-4.2921993374833525,-3.60268865872421,-2.2452319250741324,-0.7964904335353049,1.0888593389200238,3.4261904385832924,4.770000090141332,1,global,402,1.8769240142752837,False,True,3.3340912639941562,7.028879097307502
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260803T042536Z_b4f0f20f,0b8f9668-bd23-5134-872a-abc53f1920b8,2018,WR,veteran_with_history,0,0.0,2.0,1,4.0,1,145.0,6.064285714285715,production,8.129454559990657,-2.0651688457049424,-4.616030100926823,-3.6361700883708865,-2.2713266374032166,-0.8396293755558837,1.1507678199362807,2.683224554221435,3.640685941912505,1,position_history,111,0.9370259081420735,True,True,3.4220944573394974,6.3193946425923215
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260803T042536Z_b4f0f20f,0d0da10c-9755-570d-9d92-210725517efc,2018,TE,second_year,1,0.0,1.0,1,3.0,1,181.3,3.886666666666667,production,6.6898378579267925,-2.8031711912601254,-4.2921993374833525,-3.60268865872421,-2.2452319250741324,-0.7964904335353049,1.0888593389200238,3.4261904385832924,4.770000090141332,1,global,402,1.3499872019965364,False,True,3.3340912639941562,7.028879097307502
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260803T042536Z_b4f0f20f,0d1b0a31-08ec-5142-8eba-1e49e340edbd,2018,RB,veteran_with_history,0,0.0,4.0,1,3.0,1,77.5,7.346153846153846,production,9.663344514733753,-2.317190668579907,-4.552466789220958,-3.794699369531779,-2.06823901575356,-0.37228043712676695,2.3644556303015962,4.573794940833151,5.953184120930139,1,position,110,1.472543229429829,False,True,4.432694646055156,8.36849431036493
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260803T042536Z_b4f0f20f,0d4f6239-cd38-5c48-846b-d2306b6244d4,2018,RB,veteran_with_history,0,0.0,3.0,1,3.0,1,195.0,7.372727272727272,production,6.872450582967228,0.5002766897600441,-4.552466789220958,-3.794699369531779,-2.06823901575356,-0.37228043712676695,2.3644556303015962,4.573794940833151,5.953184120930139,1,position,110,0.8025854241086798,True,True,4.432694646055156,8.36849431036493
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260803T042536Z_b4f0f20f,0e522700-9e12-59f9-8e07-10eab6004508,2018,RB,veteran_with_history,0,0.0,8.0,1,3.0,1,212.3,4.95,production,6.159283716284932,-1.209283716284932,-4.552466789220958,-3.794699369531779,-2.06823901575356,-0.37228043712676695,2.3644556303015962,4.573794940833151,5.953184120930139,1,position,110,0.9964281057645514,True,True,4.432694646055156,8.36849431036493
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260803T042536Z_b4f0f20f,0fef3192-4d35-5cc0-bedd-61f76b8c75e2,2018,WR,second_year,1,0.0,1.0,1,4.0,1,257.89,7.7266666666666675,production,6.144596697775595,1.5820699688910729,-4.471833459371749,-3.660632823302845,-2.578096207166877,-1.1301238997528988,1.0352187779690618,2.826130092816669,3.616604505404777,1,position,168,1.381143589834723,False,True,3.613314985135939,6.486762916119514
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260803T042536Z_b4f0f20f,11bdbd74-cc7f-527d-a4ca-0668caff0438,2018,WR,rookie,1,1.0,0.0,0,4.0,0,149.0,5.335714285714286,production,7.565737991123457,-2.2300237054091703,-4.471833459371749,-3.660632823302845,-2.578096207166877,-1.1301238997528988,1.0352187779690618,2.826130092816669,3.616604505404777,1,position,168,0.9253998334472908,True,True,3.613314985135939,6.486762916119514
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260803T042536Z_b4f0f20f,124f5bb3-ddc9-56f3-9bb2-3e3b75b5e977,2018,WR,veteran_with_history,0,0.0,6.0,1,4.0,1,487.0,4.806666666666667,production,3.4902167335535936,1.316449933113073,-4.616030100926823,-3.6361700883708865,-2.2713266374032166,-0.8396293755558837,1.1507678199362807,2.683224554221435,3.640685941912505,1,position_history,111,1.1111843510761943,False,True,3.4220944573394974,6.3193946425923215
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260803T042536Z_b4f0f20f,1303b2d5-993b-5dc8-8eec-203da1170f09,2018,TE,veteran_with_history,0,0.0,3.0,1,2.0,0,406.0,2.733333333333333,production,4.342499231533702,-1.6091658982003687,-4.2921993374833525,-3.60268865872421,-2.2452319250741324,-0.7964904335353049,1.0888593389200238,3.4261904385832924,4.770000090141332,1,global,402,0.7788015764844147,True,True,3.3340912639941562,7.028879097307502
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260803T042536Z_b4f0f20f,133ca9f0-043b-5788-9461-bb47b51c91f8,2018,WR,veteran_with_history,0,0.0,4.0,1,4.0,1,204.0,7.180000000000001,production,6.694327308080491,0.48567269191950935,-4.616030100926823,-3.6361700883708865,-2.2713266374032166,-0.8396293755558837,1.1507678199362807,2.683224554221435,3.640685941912505,1,position_history,111,0.7659791939421381,True,True,3.4220944573394974,6.3193946425923215
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260803T042536Z_b4f0f20f,1362a059-a5fe-5bcb-b3e2-44e0566d8927,2018,RB,veteran_with_history,0,0.0,7.0,1,3.0,1,334.5,5.416666666666667,production,4.188343990652922,1.228322676013745,-4.552466789220958,-3.794699369531779,-2.06823901575356,-0.37228043712676695,2.3644556303015962,4.573794940833151,5.953184120930139,1,position,110,0.918166730765738,True,True,4.432694646055156,8.36849431036493
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260803T042536Z_b4f0f20f,137ae2e7-5a9e-548e-9949-10f74e1b636f,2018,WR,veteran_with_history,0,0.0,2.0,1,4.0,1,17.16,17.506666666666668,production,13.834393311539182,3.6722733551274853,-4.616030100926823,-3.6361700883708865,-2.2713266374032166,-0.8396293755558837,1.1507678199362807,2.683224554221435,3.640685941912505,1,position_history,111,2.8723149800730057,False,False,3.4220944573394974,6.3193946425923215
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260803T042536Z_b4f0f20f,143b4ea7-6abb-58ce-84d0-d0f678175040,2018,TE,veteran_with_history,0,0.0,7.0,1,2.0,1,405.0,2.9,production,3.3492893198487876,-0.4492893198487877,-4.2921993374833525,-3.60268865872421,-2.2452319250741324,-0.7964904335353049,1.0888593389200238,3.4261904385832924,4.770000090141332,1,global,402,0.614442895059446,True,True,3.3340912639941562,7.028879097307502
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260803T042536Z_b4f0f20f,150474d6-36dc-561e-8ce6-359dfbe2ecd8,2018,RB,rookie,1,1.0,0.0,0,3.0,0,223.47,3.486666666666667,production,5.586826042148058,-2.100159375481391,-4.552466789220958,-3.794699369531779,-2.06823901575356,-0.37228043712676695,2.3644556303015962,4.573794940833151,5.953184120930139,1,position,110,1.3587313932860876,False,True,4.432694646055156,8.36849431036493
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260803T042536Z_b4f0f20f,154040c3-6df0-5cbc-bb35-713cf80aae06,2018,RB,rookie,1,1.0,0.0,0,2.0,0,392.0,1.22,production,4.818284835214433,-3.598284835214433,-4.552466789220958,-3.794699369531779,-2.06823901575356,-0.37228043712676695,2.3644556303015962,4.573794940833151,5.953184120930139,1,position,110,2.3109292468637075,False,True,4.432694646055156,8.36849431036493
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260803T042536Z_b4f0f20f,155e030b-c448-5890-aa13-5042f905efc4,2018,RB,veteran_with_history,0,0.0,5.0,1,3.0,1,77.4,4.714285714285714,production,9.57905070362058,-4.864764989334865,-4.552466789220958,-3.794699369531779,-2.06823901575356,-0.37228043712676695,2.3644556303015962,4.573794940833151,5.953184120930139,1,position,110,3.396487949061579,False,False,4.432694646055156,8.36849431036493
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260803T042536Z_b4f0f20f,1574e77b-7216-502f-ba81-e00f5942936d,2018,TE,second_year,1,0.0,1.0,0,1.0,1,,5.385714285714285,production,3.2427589346857304,2.142955351028555,-4.2921993374833525,-3.60268865872421,-2.2452319250741324,-0.7964904335353049,1.0888593389200238,3.4261904385832924,4.770000090141332,1,global,402,1.6251567410512857,False,True,3.3340912639941562,7.028879097307502
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260803T042536Z_b4f0f20f,15767ce7-b279-5d2e-aada-d3d8069b1eb1,2018,WR,veteran_with_history,0,0.0,4.0,1,4.0,1,51.29,10.061538461538463,production,10.914813171920196,-0.8532747103817329,-4.616030100926823,-3.6361700883708865,-2.2713266374032166,-0.8396293755558837,1.1507678199362807,2.683224554221435,3.640685941912505,1,position_history,111,0.6186761467087869,True,True,3.4220944573394974,6.3193946425923215
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260803T042536Z_b4f0f20f,158ab5f3-62bc-5d5c-8ce1-4bcf4bc5c476,2018,WR,veteran_with_history,0,0.0,7.0,1,4.0,1,21.8,14.933333333333334,production,13.364759239481694,1.5685740938516393,-4.616030100926823,-3.6361700883708865,-2.2713266374032166,-0.8396293755558837,1.1507678199362807,2.683224554221435,3.640685941912505,1,position_history,111,1.2598845474633973,False,True,3.4220944573394974,6.3193946425923215
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260803T042536Z_b4f0f20f,15b00b70-1a71-5e2b-87e6-ba695b579501,2018,TE,rookie,1,1.0,0.0,0,3.0,0,186.0,3.0625,production,6.3259123890441975,-3.2634123890441975,-4.2921993374833525,-3.60268865872421,-2.2452319250741324,-0.7964904335353049,1.0888593389200238,3.4261904385832924,4.770000090141332,1,global,402,1.6602646305402589,False,True,3.3340912639941562,7.028879097307502
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260803T042536Z_b4f0f20f,15c65f47-dcad-5cfc-8d1f-45508fe8b275,2018,WR,rookie,1,1.0,0.0,0,3.0,0,,1.725,production,3.9103248102600503,-2.18532481026005,-4.471833459371749,-3.660632823302845,-2.578096207166877,-1.1301238997528988,1.0352187779690618,2.826130092816669,3.616604505404777,1,position,168,0.9043570514958543,True,True,3.613314985135939,6.486762916119514
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260803T042536Z_b4f0f20f,165b0fbd-549e-5872-91ce-356234e929f5,2018,TE,veteran_with_history,0,0.0,3.0,1,2.0,1,,3.9200000000000004,production,3.076463029903955,0.8435369700960456,-4.2921993374833525,-3.60268865872421,-2.2452319250741324,-0.7964904335353049,1.0888593389200238,3.4261904385832924,4.770000090141332,1,global,402,0.9094713895375608,True,True,3.3340912639941562,7.028879097307502
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260803T042536Z_b4f0f20f,182bb129-9e30-542e-8109-5ef46e9e3447,2018,WR,veteran_with_history,0,0.0,9.0,1,4.0,1,76.9,7.046666666666667,production,10.126913464521797,-3.0802467978551302,-4.616030100926823,-3.6361700883708865,-2.2713266374032166,-0.8396293755558837,1.1507678199362807,2.683224554221435,3.640685941912505,1,position_history,111,1.5102701743477758,False,True,3.4220944573394974,6.3193946425923215
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260803T042536Z_b4f0f20f,1910cb17-cce6-5ac9-bb2e-8ea9784d1dc1,2018,RB,veteran_with_history,0,0.0,6.0,1,3.0,1,172.86,7.153333333333334,production,6.5543174279323075,0.5990159054010267,-4.552466789220958,-3.794699369531779,-2.06823901575356,-0.37228043712676695,2.3644556303015962,4.573794940833151,5.953184120930139,1,position,110,0.8115297556610837,True,True,4.432694646055156,8.36849431036493
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260803T042536Z_b4f0f20f,19919ee8-572f-5d8b-9953-b8582525b7ac,2018,RB,veteran_with_history,0,0.0,11.0,1,3.0,1,112.0,12.666666666666666,production,8.271687771671195,4.394978894995472,-4.552466789220958,-3.794699369531779,-2.06823901575356,-0.37228043712676695,2.3644556303015962,4.573794940833151,5.953184120930139,1,position,110,2.637871307329339,False,True,4.432694646055156,8.36849431036493
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260803T042536Z_b4f0f20f,1a300ecf-6707-533b-b09d-3fa45f86fc22,2018,WR,veteran_with_history,0,0.0,5.0,1,3.0,1,425.0,5.4,production,3.6227079182184174,1.777292081781583,-4.616030100926823,-3.6361700883708865,-2.2713266374032166,-0.8396293755558837,1.1507678199362807,2.683224554221435,3.640685941912505,1,position_history,111,1.3789100449764644,False,True,3.4220944573394974,6.3193946425923215
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260803T042536Z_b4f0f20f,1b010cea-f0fc-5cf4-9cf1-93017b7664f3,2018,RB,second_year,1,0.0,1.0,1,3.0,1,255.3,2.3333333333333335,production,5.311497677731037,-2.9781643443977033,-4.552466789220958,-3.794699369531779,-2.06823901575356,-0.37228043712676695,2.3644556303015962,4.573794940833151,5.953184120930139,1,position,110,1.8695813966213135,False,True,4.432694646055156,8.36849431036493
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260803T042536Z_b4f0f20f,1b3945e8-a7f7-5297-8e2b-92ed21cb5858,2018,WR,rookie,1,1.0,0.0,0,3.0,0,,4.180000000000001,production,3.904693898468642,0.2753061015313585,-4.471833459371749,-3.660632823302845,-2.578096207166877,-1.1301238997528988,1.0352187779690618,2.826130092816669,3.616604505404777,1,position,168,0.7793068396490452,True,True,3.613314985135939,6.486762916119514
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260803T042536Z_b4f0f20f,1b9e6ab4-f252-5c21-857f-26b8ba918e20,2018,WR,veteran_with_history,0,0.0,3.0,1,4.0,1,297.005,1.0999999999999999,production,5.711581894765229,-4.611581894765229,-4.616030100926823,-3.6361700883708865,-2.2713266374032166,-0.8396293755558837,1.1507678199362807,2.683224554221435,3.640685941912505,1,position_history,111,2.74992195633442,False,False,3.4220944573394974,6.3193946425923215
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260803T042536Z_b4f0f20f,1bb4ab30-961e-5ba9-8669-d56b9eaf5447,2018,WR,veteran_with_history,0,0.0,4.0,1,4.0,1,19.01,19.34,production,13.245188889512567,6.0948111104874325,-4.616030100926823,-3.6361700883708865,-2.2713266374032166,-0.8396293755558837,1.1507678199362807,2.683224554221435,3.640685941912505,1,position_history,111,5.250086304833085,False,False,3.4220944573394974,6.3193946425923215
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260803T042536Z_b4f0f20f,1bf7ff59-1eaa-5917-a0ff-da843a387c1c,2018,TE,veteran_with_history,0,0.0,4.0,1,3.0,1,88.2,7.953333333333334,production,7.961125514775207,-0.007792181441873325,-4.2921993374833525,-3.60268865872421,-2.2452319250741324,-0.7964904335353049,1.0888593389200238,3.4261904385832924,4.770000090141332,1,global,402,0.6686490787603581,True,True,3.3340912639941562,7.028879097307502
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260803T042536Z_b4f0f20f,1c1bd8ed-095a-54f3-a0bc-456acc56a500,2018,WR,veteran_with_history,0,0.0,2.0,1,4.0,1,395.0,5.18,production,3.9748652567928624,1.2051347432071373,-4.616030100926823,-3.6361700883708865,-2.2713266374032166,-0.8396293755558837,1.1507678199362807,2.683224554221435,3.640685941912505,1,position_history,111,1.0576707163289694,False,True,3.4220944573394974,6.3193946425923215
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260803T042536Z_b4f0f20f,1c40f8af-fc66-5bbc-ac36-9176dac907a0,2018,TE,rookie,1,1.0,0.0,0,2.0,0,,8.65,production,4.2770844839827555,4.372915516017245,-4.2921993374833525,-3.60268865872421,-2.2452319250741324,-0.7964904335353049,1.0888593389200238,3.4261904385832924,4.770000090141332,1,global,402,3.3460000101899112,False,False,3.3340912639941562,7.028879097307502
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260803T042536Z_b4f0f20f,1c5e9549-c06c-540c-bedc-eaf56f757cb8,2018,TE,veteran_with_history,0,0.0,4.0,1,2.0,1,483.0,4.814285714285715,production,3.3571224314410166,1.4571632828446983,-4.2921993374833525,-3.60268865872421,-2.2452319250741324,-0.7964904335353049,1.0888593389200238,3.4261904385832924,4.770000090141332,1,global,402,1.2216974296999945,False,True,3.3340912639941562,7.028879097307502
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260803T042536Z_b4f0f20f,1c8a3f4b-3380-5fcf-81a1-fba05ddf0351,2018,RB,rookie,1,1.0,0.0,0,3.0,0,203.425,3.5444444444444443,production,5.440306360664752,-1.8958619162203076,-4.552466789220958,-3.794699369531779,-2.06823901575356,-0.37228043712676695,2.3644556303015962,4.573794940833151,5.953184120930139,1,position,110,1.2598458293108927,True,True,4.432694646055156,8.36849431036493
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260803T042536Z_b4f0f20f,1e351c61-4158-5d47-ab8f-02ae64c8ae4a,2018,WR,second_year,1,0.0,1.0,1,4.0,1,93.91,15.262500000000001,production,9.181720780580237,6.080779219419764,-4.471833459371749,-3.660632823302845,-2.578096207166877,-1.1301238997528988,1.0352187779690618,2.826130092816669,3.616604505404777,1,position,168,5.343317752853186,False,False,3.613314985135939,6.486762916119514
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260803T042536Z_b4f0f20f,1ea0263b-bb49-5263-a6c0-0fdfd216d7b7,2018,TE,veteran_with_history,0,0.0,3.0,1,2.0,1,,1.7000000000000002,production,3.3644313538951742,-1.664431353895174,-4.2921993374833525,-3.60268865872421,-2.2452319250741324,-0.7964904335353049,1.0888593389200238,3.4261904385832924,4.770000090141332,1,global,402,0.7891451711705824,True,True,3.3340912639941562,7.028879097307502
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260803T042536Z_b4f0f20f,1f196b51-ba70-5afd-a0f2-0c9a6f993910,2018,WR,veteran_with_history,0,0.0,3.0,1,4.0,1,123.7,5.09,production,8.471195380284849,-3.381195380284849,-4.616030100926823,-3.6361700883708865,-2.2713266374032166,-0.8396293755558837,1.1507678199362807,2.683224554221435,3.640685941912505,1,position_history,111,1.724208468510651,False,True,3.4220944573394974,6.3193946425923215
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260803T042536Z_b4f0f20f,1f8426cb-6472-5eaf-8138-fc7a2399cbb8,2018,RB,veteran_with_history,0,0.0,4.0,1,3.0,1,279.94,5.7266666666666675,production,4.625852467830584,1.1008141988360833,-4.552466789220958,-3.794699369531779,-2.06823901575356,-0.37228043712676695,2.3644556303015962,4.573794940833151,5.953184120930139,1,position,110,0.8905118442485263,True,True,4.432694646055156,8.36849431036493
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260803T042536Z_b4f0f20f,20453405-c4f1-5689-bf29-e0498921583a,2018,WR,rookie,1,1.0,0.0,0,4.0,0,256.99,8.450000000000001,production,5.2084257196721655,3.2415742803278356,-4.471833459371749,-3.660632823302845,-2.578096207166877,-1.1301238997528988,1.0352187779690618,2.826130092816669,3.616604505404777,1,position,168,2.590035437925473,False,False,3.613314985135939,6.486762916119514
