player_key,player,pos,season,pool_overlap_share,height_distance_delta,weight_distance_delta,effective_sample_size_delta
0d1b0a31-08ec-5142-8eba-1e49e340edbd,Carlos Hyde,RB,2017,0.925,-0.02143938764653075,-0.027476931913381297,-1.1791751280847294
3f0b675d-ef58-5606-8f9e-73bc2a9b4118,Kareem Hunt,RB,2017,0.95,-0.014503971821601652,-0.013900636684642198,1.984384077293356
22332b51-03ed-5c65-85e6-97f67445610c,Ameer Abdullah,RB,2017,0.95,-0.04182943447406601,-0.04591967931748736,-2.3176251435703605
fabf6353-7334-57cd-8ba3-010b285d7f72,Mark Ingram,RB,2017,0.95,-0.03548726627754317,-0.019221400574967518,4.940643745281385
e733e84e-dd15-5acf-b899-83e12a12a5ee,Paul Perkins,RB,2017,0.975,-0.013370692390563321,-0.023906928934230964,1.185230585416079
c2a24c72-7adb-550a-96bf-b1c7a694a4d9,Cj Anderson,RB,2017,0.975,-0.02043825248943093,-0.00942419866903016,1.3850409197504163
e770dad3-3881-5d2d-a004-07d9b9f2abc3,Bilal Powell,RB,2017,0.9375,-0.02393319965780899,-0.038560619347707326,4.1416661226467895
b6682420-fc31-5778-99f6-8e166e25c924,Tevin Coleman,RB,2017,0.975,-0.02016559311688526,-0.006661244689408957,2.8660684638712013
c73cee7b-1288-52d3-90e2-95951af13f8a,Frank Gore,RB,2017,0.9,-0.04221936563040635,-0.03142043653590665,-1.0521021333095817
bb28c6e9-cb9f-5fd5-bc98-02b6d85de666,Eddie Lacy,RB,2017,0.925,-0.009816749788999157,-0.038917233769611925,2.6051088454378544
38073db7-d384-5baa-8ae4-250b8b1e3fb8,Duke Johnson,RB,2017,0.9375,-0.02725362002085241,-0.014082110694835198,1.7591181399393463
09c6915e-4f15-588e-8fef-a05fed645f78,Terrance West,RB,2017,0.95,-0.011932186293593605,-0.014484306270763858,1.3059485796570556
3ddc0755-c7e3-52a8-a699-0c19e17ade0b,Mike Gillislee,RB,2017,0.9625,-0.010312662425692704,-0.024263175938634474,0.427530879466957
4c7d9699-fea7-531d-a994-de6c4823c9c5,Theo Riddick,RB,2017,0.9,-0.03619269652991036,-0.04213885633176273,-0.03895943928773704
1910cb17-cce6-5ac9-bb2e-8ea9784d1dc1,Doug Martin,RB,2017,0.95,-0.02808024864507569,-0.003051749871202436,3.481383713319886
bdd08484-e660-5432-93f4-6006cb7a2cef,Rob Kelley,RB,2017,0.9375,-0.02047010058846327,-0.028113916343061762,0.20260036498969924
b09b2e5c-d899-578e-88c6-1ed8ca67a8c7,Danny Woodhead,RB,2017,0.925,-0.05138277534777225,-0.042049067081161434,-0.39954431653315226
19919ee8-572f-5d8b-9953-b8582525b7ac,Adrian Peterson,RB,2017,0.9625,-0.02678070859231363,-0.012261981511088371,3.0021511313790583
57cebc14-e14d-54ba-ad1d-9879e816230a,James White,RB,2017,0.9375,-0.014415892924361018,-0.020970579354757157,-0.6969077159413928
c27144f9-c945-55c7-9034-cd9ddf95203f,Derrick Henry,RB,2017,0.95,-0.05167134470123652,-0.04564045287470131,-0.28176850704544165
bbf0347f-dce0-5283-b58c-4fd00c4462c6,Jonathan Stewart,RB,2017,0.975,-0.010559980803851121,-0.01857090136841294,3.1795653208528805
6429f4a7-53b8-5a3c-bc96-2654857d6205,Legarrette Blount,RB,2017,0.975,-0.01627247355768341,-0.025854886694571477,-0.38656593938974027
626d2ae9-640c-5a43-9952-eff700d38d34,Matt Forte,RB,2017,0.95,-0.04112959906260438,-0.010274982118701786,2.075640710859176
b60f9b7b-f480-57c8-9471-4c603de5ad23,Cj Prosise,RB,2017,0.9125,-0.06686047613287338,-0.05535440026697652,9.119715875873439
3e111952-5d58-5526-988b-cca44e85d421,Thomas Rawls,RB,2017,0.95,-0.04363311559180649,-0.01976142146740187,-3.10703789042509
394860a0-a0a7-5200-86c9-a79d669033ce,Marlon Mack,RB,2017,0.9625,-0.009608497763636203,-0.019409886097632334,0.816855870123419
a9fd38a5-bcc2-5b94-8724-31215db7d5c4,Jamaal Williams,RB,2017,0.9625,-0.020815467949487132,-0.021099728287238495,-1.9485751524507577
36bd7d77-e8fc-507c-a63e-7193ef771949,Jeremy Hill,RB,2017,0.9375,-0.03879600140888628,-0.034094066313480664,0.45405170268975326
155e030b-c448-5890-aa13-5042f905efc4,Rex Burkhead,RB,2017,0.9375,-0.021876967580776396,-0.0189674681277876,-0.08204723190137031
6f7de127-cbe6-5025-93d2-e4b4a18ac457,Charles Sims,RB,2017,0.95,-0.027969974646443685,-0.007698394942818099,3.4365302219184244
f7ba9c4b-a090-5082-9d10-9ff125440c80,Alvin Kamara,RB,2017,0.975,-0.006823447573212016,-0.011023561163398976,0.8208526803475564
b482a4bd-ff7a-575a-bc28-7c948662ee32,Samaje Perine,RB,2017,0.95,-0.012832385246379752,-0.026531269444846628,2.656762305352487
2823febf-ec53-5754-a4e8-3ea77bc6a353,Jamaal Charles,RB,2017,0.925,-0.005645890438513407,-0.054463613600470306,4.836548023542456
fa391c36-cb24-58d3-a31b-e8948c2f7147,Latavius Murray,RB,2017,0.925,-0.05034906269623168,-0.04142398944810338,-0.2845879420755182
6418018b-62ce-5d9b-8283-88e9f0b12ba9,Giovani Bernard,RB,2017,0.925,-0.0282322842911209,-0.03315030345013387,0.11648634050746409
22ceede8-b49e-5664-a1d3-948969d173a1,Deandre Washington,RB,2017,0.9375,-0.042528711860266855,-0.030920133086962676,3.5876154793565718
5ffe5bdf-465d-57e1-b7d2-7374f8c90e65,Chris Thompson,RB,2017,0.9125,-0.040003481095856636,-0.056428307816332124,-1.4365191976878364
474b1396-f1a6-5524-ad86-cb4ff26aeebc,Wendell Smallwood,RB,2017,0.925,-0.03077883157775696,-0.0397395649557547,0.5381731299751351
1362a059-a5fe-5bcb-b3e2-44e0566d8927,Jacquizz Rodgers,RB,2017,0.9,-0.057924930001519215,-0.05381677112484462,7.523115942443361
6fb78549-3510-5dbb-adbe-624dd6d3558c,Shane Vereen,RB,2017,0.9375,-0.018857343172054647,-0.03859621381206485,-1.6026776618462577
4d926599-817c-586f-b6a9-c31001e1c372,Jalen Richard,RB,2017,0.9,-0.05957204661798793,-0.0482987285593065,2.68131975080108
7f9ea142-c8b4-5f77-85e9-075199631cf5,Dion Lewis,RB,2017,0.925,-0.04654727445456819,-0.06684949559650233,-1.5981909734296096
7a3c23bd-9d27-52db-9903-3a7c1ed0fe6b,Devontae Booker,RB,2017,0.925,-0.017914531086694108,-0.021661528217928078,0.43498455017602566
30d6d649-f2cc-56d7-8993-1fc18a0ab2ac,Rob Gronkowski,TE,2017,0.9625,-0.044732282560333514,-0.045247733741311025,-2.964324876268712
cd5276ae-d480-590f-868c-a3d0b1d99134,Travis Kelce,TE,2017,0.975,-0.010414634292842617,-0.016449457233901288,4.254359439290852
d7eda24a-ef6b-5b63-8cdc-637bdef28606,Greg Olsen,TE,2017,0.975,-0.017370901625244156,-0.010402192114847386,3.919089582350061
36626f1e-06f5-5d52-a7ad-76935ad7eeae,Jordan Reed,TE,2017,0.9125,-0.06987853195212274,-0.07735780290922412,4.072609934360898
9cdc3935-903d-567c-9553-ab9d0157b5d6,Jimmy Graham,TE,2017,0.9375,-0.06753050477355366,-0.06530372661726924,1.1315639040591066
fbbb7a63-3d46-5713-962f-80ddc627fa8b,Delanie Walker,TE,2017,0.925,-0.05509673620875316,-0.04822911951174541,4.870910917073395
60ca5001-d255-503d-8012-e65330795a48,Zach Ertz,TE,2017,0.9375,-0.015930532759475452,-0.022229640348493063,-1.8930974434586574
f74e4632-13e7-5a75-94f0-32ec6ca65400,Kyle Rudolph,TE,2017,0.95,-0.0487469144472471,-0.029623085144074968,0.0752686105063276
5f62efc8-d6cd-579d-b5e0-ac74e8d38bcb,Martellus Bennett,TE,2017,0.9125,-0.059366596282768136,-0.07021482165360626,2.9951513218624513
fa1d6516-0109-538a-b5ed-632e817008c8,Hunter Henry,TE,2017,0.975,-0.017039883025438046,-0.021184543808182854,1.0284780795872521
c339097c-e755-5948-a130-73274bb10bea,Coby Fleener,TE,2017,0.95,-0.04435372079440758,-0.01589795253572246,2.866413814558797
44f1bc7d-46d6-5373-aaea-0e5de8ac6221,Jack Doyle,TE,2017,0.9125,-0.05045600331406053,-0.04646831235799059,-0.5136512454603377
5c429e82-39f8-5ccc-890b-9c486d14c534,Eric Ebron,TE,2017,0.9875,-0.008395131441387704,-0.007691758283539296,1.326456662464686
fe9efc0d-16e6-5e1c-9a0e-91404e4399a4,Austin Hooper,TE,2017,0.9375,-0.017345983713719537,-0.016700516093126477,0.9398140477977819
f99f3a3b-5af7-5812-a5db-b64f7c166b3b,Jason Witten,TE,2017,0.9375,-0.043402242489192,-0.0446422705884062,3.708403840915274
7b124555-7277-55eb-9dbe-e5c92cc500b8,Evan Engram,TE,2017,0.9125,-0.05648648760680458,-0.0591763088452838,1.6257985529344978
03cd3c3b-8222-563f-9188-4bd9f4a7904b,Cameron Brate,TE,2017,0.95,-0.008548024782011887,-0.03494254058044177,2.934160037229418
2d9b072a-efaa-52c0-9f9c-e95cc22f7518,Oj Howard,TE,2017,0.975,-0.03452463697722602,-0.008398047602875408,-1.7486582500596484
d92538a2-52a9-52b0-8787-5e83191ca891,Julius Thomas,TE,2017,0.95,-0.016860977315947545,-0.03219315952987989,2.317765559848695
bfd0744c-5599-5c9a-a252-b1e6b4485153,David Njoku,TE,2017,0.975,-0.023258930860311833,-0.026597131907030336,-0.9481502668749044
bc6c72fd-af2d-5306-9e11-be66b23a00a3,Charles Clay,TE,2017,0.95,-0.05147475484741465,-0.04363254215779927,0.39529558738733783
32c3118b-3966-5564-ae90-4ab5b3572d42,Antonio Gates,TE,2017,0.95,-0.017645408904690296,-0.017417116387926396,2.422234862915708
4dc33eee-39d1-5137-a408-937a10138f2e,Jared Cook,TE,2017,0.9625,-0.01434787443482452,-0.018423700868884618,0.11402982863393163
866ede9f-4e30-5a2d-a296-88786c115f13,Cj Fiedorowicz,TE,2017,0.9625,-0.012585040167421152,-0.03414422144135154,2.02760921746124
3fa89aa9-d289-50a3-9210-77e92dbfee57,Odell Beckham,WR,2017,0.9125,-0.06327741811574833,-0.04252865362227182,1.800543044754221
45b40e8a-3f58-5522-820e-8a525ab57eea,Antonio Brown,WR,2017,0.8875,-0.10780182785783654,-0.10558017244154527,4.244956257540451
f824ef36-97ae-5642-8948-82852afb41ab,Julio Jones,WR,2017,0.875,-0.08056689553453616,-0.09435953046120477,-2.556587956083945
84d1a6c3-9e01-5bed-b78c-088680454c1a,Mike Evans,WR,2017,0.875,-0.11527534682655938,-0.12046289060894422,-3.385080669388188
137ae2e7-5a9e-548e-9949-10f74e1b636f,Michael Thomas,WR,2017,0.925,-0.06637515337765687,-0.05234535804826651,0.956471551752827
158ab5f3-62bc-5d5c-8ce1-4bcf4bc5c476,Aj Green,WR,2017,0.925,-0.05516434700202455,-0.010705309881229141,-0.8831838091622188
5b491d22-a455-54d1-9e80-4a692cf75c1c,Jordy Nelson,WR,2017,0.8875,-0.06366471471980667,-0.06394824699940871,0.6717357542318183
4392c0e1-b8dd-5cf8-8b4f-2529586bd71a,Amari Cooper,WR,2017,0.975,-0.020922517135030905,-0.026869751432529426,-0.84393591450511
ffc8d08e-a9dd-51af-af68-8b032b066512,Brandin Cooks,WR,2017,0.875,-0.10135118768750989,-0.09297437949138179,-5.622675047190647
f53bf0d8-e89e-5aca-9948-0d406ccd6e86,Dez Bryant,WR,2017,0.9125,-0.03963342685789456,-0.08345091056727583,1.9840542413934443
b57669e7-798a-5407-9b49-5fdd7014f2f3,Ty Hilton,WR,2017,0.875,-0.1086087267163724,-0.1201526213961775,-3.891963933391388
b10fe8a7-1e7d-55f8-9785-4b6d18ae4afb,Doug Baldwin,WR,2017,0.8625,-0.10229030475102313,-0.0837934459678139,-4.594793875487625
01116a05-438c-534f-a070-ba3de6f5a5d3,Demaryius Thomas,WR,2017,0.85,-0.09984835767572903,-0.12277892670703822,6.3708698219877675
380d2c7d-99ef-5ddc-a057-fab93f1480ba,Deandre Hopkins,WR,2017,0.95,-0.019251237934039378,-0.02634636276633609,0.12143155301657771
86b66e8d-d4e2-5587-a69b-e416438ee28c,Keenan Allen,WR,2017,0.8875,-0.05859163513142657,-0.07288283521103439,2.918307059099064
7ae33581-c9ae-51b6-a8d5-fe24f3e5615a,Tyreek Hill,WR,2017,0.9,-0.08853406016760124,-0.07603934867703926,1.205311201379935
7fda7703-d6b4-5119-8a51-addd749c3991,Golden Tate,WR,2017,0.8875,-0.05773814941881575,-0.06669249218579659,-0.19491277542459073
9f6d33e0-1db4-5224-9df7-e6d01266b462,Terrelle Pryor,WR,2017,0.8125,-0.12808012430972382,-0.1454985294021212,-3.2122812029867234
922c769f-2f60-5de7-a75b-322112ec9540,Stefon Diggs,WR,2017,0.9,-0.039607456048010276,-0.06013584366063085,2.5398679808462674
182bb129-9e30-542e-8109-5ef46e9e3447,Michael Crabtree,WR,2017,0.9625,-0.020340284778252504,-0.04047780070186652,-1.425450210997262
8ff05e52-0904-53e5-99cf-122e9fd6e8f3,Jarvis Landry,WR,2017,0.925,-0.04367454184627195,-0.030022149740877246,4.696604723390735
1bb4ab30-961e-5ba9-8669-d56b9eaf5447,Davante Adams,WR,2017,0.95,-0.022192341278292782,-0.024973957455580675,1.5071666943635051
e1c19e3f-3c5c-5f0a-be78-6f6fe1367000,Alshon Jeffery,WR,2017,0.85,-0.08876072086771297,-0.10386904477888048,3.3704459869638725
bdc400cf-4586-5a25-819b-cb09276ceb77,Kelvin Benjamin,WR,2017,0.8375,-0.12884771391981764,-0.1400248971517608,-5.076161914861743
7e051f91-a7cc-559f-bd43-7219ebf411fb,Jamison Crowder,WR,2017,0.8875,-0.10506024908355238,-0.1194349948504832,1.6842531070322266
e956c159-e36f-531f-bb76-9da7cb7f1c2e,Larry Fitzgerald,WR,2017,0.95,-0.05363077445684988,-0.049100364410120445,0.3650960770673777
8d2dd8f7-af54-5c09-beb2-39519e7c473d,Sammy Watkins,WR,2017,0.925,-0.024653448006560608,-0.04390347943859624,-0.024589967196078533
1f196b51-ba70-5afd-a0f2-0c9a6f993910,Devante Parker,WR,2017,0.875,-0.08368941232904481,-0.0912157432112049,-4.856185646579547
691b5959-0337-5618-923c-05dab7352ad7,Emmanuel Sanders,WR,2017,0.8625,-0.059875031333289475,-0.09462514540483347,-3.946280553498191
ed943d6b-ac13-58e3-a890-c8eb009e33f0,Martavis Bryant,WR,2017,0.85,-0.10348709070587103,-0.07001388936827607,5.186882704564546
3771ad82-72ab-535a-ac87-ac7ec2a1c036,Willie Snead,WR,2017,0.925,-0.04285111117368462,-0.03482316980000355,-0.02070011254845383
45ca6310-112b-5893-8029-6f054e2cf1b7,Tyrell Williams,WR,2017,0.875,-0.0945875979826129,-0.05965374218952024,4.6895217618471605
bb581c30-5fdc-5e05-a928-e4576a0421ac,Pierre Garcon,WR,2017,0.9625,-0.01840733116457599,-0.016493465424504195,3.3429061145663965
63cbf6ff-6b74-570b-abed-45e50b3c2407,Adam Thielen,WR,2017,0.9375,-0.025108914612301136,-0.025428169394645705,0.1272440678819322
c09efae7-a874-5dd7-9de4-c2b34e118d5e,Randall Cobb,WR,2017,0.875,-0.08675863664027,-0.06896531059725897,2.092477840249913
ca3fdaee-0d28-5340-8336-58c5376797a7,Mike Wallace,WR,2017,0.925,-0.03707117634805601,-0.038814450954911456,-0.7306409208447704
72947064-052a-5e7a-85dd-e8c3e98d12af,Corey Davis,WR,2017,0.9125,-0.06280411399093422,-0.033507282756664536,1.9062608665979468
133ca9f0-043b-5788-9461-bb47b51c91f8,Donte Moncrief,WR,2017,0.9,-0.043794601851795095,-0.07221494085832547,-1.8937040238923686
0fef3192-4d35-5cc0-bedd-61f76b8c75e2,Zay Jones,WR,2017,0.925,-0.024821402443724744,-0.024547761333039153,4.004504773940553
cc278433-7db9-5c41-95a9-b61319f85b31,Jeremy Maclin,WR,2017,0.95,-0.03337770538179599,-0.03234272040958963,-1.8480220415367157
2bdc29ae-aca0-5978-b417-e3f4d7e94ff5,Brandon Marshall,WR,2017,0.875,-0.08516528619598573,-0.09046246220955367,-0.23516173714641297
df3f3665-1112-54a6-923b-35df7380255c,Corey Coleman,WR,2017,0.9,-0.06257189676293984,-0.09112356549093414,1.1328887422580607
4d6c81fb-b03b-51ed-af40-6990966fa6c9,Jordan Matthews,WR,2017,0.9125,-0.07655196415042903,-0.06848011910291846,-1.1034493832365655
3512d171-a2e2-507e-9d02-46c328b15fc6,Eric Decker,WR,2017,0.8875,-0.06663393689961455,-0.06469941198868376,5.243006833950844
1e7422b5-6c92-55cd-93aa-095cc0d6eb7d,Kenny Britt,WR,2017,0.925,-0.053588059602884874,-0.0691183288536722,-0.35231577120946156
5986da6a-c917-59c6-813d-60f45c90f255,Chris Hogan,WR,2017,0.9375,-0.020297110319330403,-0.033473947068334564,0.5472371228159005
36fb3228-f58b-5370-9c8f-c61a6a8740ea,Desean Jackson,WR,2017,0.875,-0.10099887425613868,-0.10605407437401992,6.3452607658208535
59765be4-7b66-585a-b23d-3093d80dceee,Sterling Shepard,WR,2017,0.85,-0.09411841992230907,-0.06871835074190197,0.057737048982993144
64a0679f-d611-511a-9bef-a14dedbbc0d5,Rishard Matthews,WR,2017,0.9375,-0.002029661095080071,-0.0357070456704674,1.3530543877659937
c028be8f-cf01-5b02-956d-e6fb5fae13df,John Brown,WR,2017,0.825,-0.11891757093363398,-0.1350521130248764,0.6831767673504459
2b82a1ff-8d5d-593f-85c2-cc654437ea9d,Kenny Golladay,WR,2017,0.8875,-0.0862062218162396,-0.06821116033586277,-3.4614331121335056
9204e2a7-e278-5c4a-adc5-0fcd7739f6ab,Marvin Jones,WR,2017,0.9625,-0.01737407484745826,-0.013481237970217275,3.342331515028299
810e9487-3233-56fc-823b-b9ea855e725e,Cole Beasley,WR,2017,0.9,-0.0947846596228068,-0.09619539494898555,1.3922204276211403
a400d1ef-379a-533e-a513-ae674b8dd12f,Tyler Lockett,WR,2017,0.825,-0.11194766773137321,-0.11464508099885706,-1.564267788141251
1e351c61-4158-5d47-ab8f-02ae64c8ae4a,Cooper Kupp,WR,2017,0.95,-0.029071959194720387,-0.01979493350103506,1.417672359807554
00502395-b3d2-5e90-b01d-3851aec0df28,Ted Ginn,WR,2017,0.95,-0.04786404493516164,-0.06533626573558843,-0.6864723452249493
436c3d38-fe64-5c90-802f-5893fefad55d,Kenny Stills,WR,2017,0.875,-0.03127242399139338,-0.03971070672518881,0.6356893637312027
0b8f9668-bd23-5134-872a-abc53f1920b8,Josh Doctson,WR,2017,0.925,-0.039890267461269,-0.025801770631913162,0.25469750966981053
bd60db07-208f-5eb3-8f34-5ea33938f1af,Mohamed Sanu,WR,2017,0.9,-0.03759357729282031,-0.0400110801886881,-0.21032858536827348
f648ba89-5092-5818-b89f-87af3f649dae,Marqise Lee,WR,2017,0.925,-0.025394009780923488,-0.02353948999621161,1.288374001090169
7f885e82-a7cc-5a98-b0f8-4cb8274cabc3,Breshad Perriman,WR,2017,0.9125,-0.04406271906518017,-0.059674001177433544,0.08277178915646743
4527ffb1-be49-5b94-9d8d-1ee1f3d09fdc,Taylor Gabriel,WR,2017,0.8875,-0.10129189010251549,-0.10074114061313705,0.07886518979785961
e06255c6-2a41-5984-976c-cf14fd9f3bfb,Allen Hurns,WR,2017,0.9125,-0.05734668360059836,-0.0039859758216523045,0.7715755644349827
1b9e6ab4-f252-5c21-857f-26b8ba918e20,Jj Nelson,WR,2017,0.825,-0.10700862597291139,-0.1184868996706574,0.9614719494974224
428aab38-0d8d-534b-b9de-caf703fe469c,Will Fuller,WR,2017,0.8875,-0.01628866668074677,-0.0687833796078064,0.3520406618423664
451bad9d-7998-5455-a9bd-753ab7f06469,Chris Conley,WR,2017,0.9125,-0.06206282275299413,-0.03128715050135414,-0.9440535828455836
586e6908-8eb3-5d6e-85ac-88914a138970,Kendall Wright,WR,2017,0.8625,-0.08267927164650557,-0.07538325892974379,4.577879700813924
e9e186f3-b9bf-5112-b4b1-8c68aa8d3333,Robert Woods,WR,2017,0.925,-0.03149313492608702,-0.0289151918057044,0.3508314996021866
c8f0b8e2-2b0d-5c8a-8730-2c93533b969b,Curtis Samuel,WR,2017,0.8875,-0.05976363366729853,-0.0496918930535839,-0.3732300385370735
47936ecf-b5e9-5bec-b92e-3261aa87123b,Devin Funchess,WR,2017,0.7875,-0.12836099788674699,-0.13813870321466892,-1.5960435298872824
c194af73-06e9-5b9c-89b1-74813b106b83,Terrance Williams,WR,2017,0.9125,-0.05254799289898368,-0.04858799128645963,4.281930910695948
d0f9a734-b6a4-5e26-838f-4300e99b0492,Eli Rogers,WR,2017,0.825,-0.11188413560306454,-0.10386202465725114,5.164310097801824
9916d928-6327-5a7f-9ae1-1ec039c6cb21,Aaron Rodgers,QB,2018,0.975,-0.01673503793472192,-0.009539269052664168,-1.563429377380814
b4f0261b-58ea-51e6-8342-780b4f31418b,Tom Brady,QB,2018,0.9875,-0.014978303255335446,-0.017733012383099045,0.9290380112779673
805959bf-d59f-504f-abaa-98bcf0481637,Russell Wilson,QB,2018,0.975,-0.043795618979232176,-0.050083475382572795,-2.824356900797774
b53cd9da-5302-5803-8dc0-c4cb4ec42927,Drew Brees,QB,2018,0.975,-0.038793980404818684,-0.033924804208057824,5.026692679818346
0e1c1cf3-a023-55da-9ef3-b52cbc04e1a1,Cam Newton,QB,2018,0.95,-0.04997809267084746,-0.05962522285754557,-2.1822678796320005
