player_key,player,pos,season,pool_overlap_share,height_distance_delta,weight_distance_delta,effective_sample_size_delta
57cebc14-e14d-54ba-ad1d-9879e816230a,James White,RB,2017,0.9375,-0.014842492995802287,-0.023050441977477187,-0.7353572263393175
c27144f9-c945-55c7-9034-cd9ddf95203f,Derrick Henry,RB,2017,0.95,-0.051664862358250685,-0.04564501220779282,-0.2717814131259786
bbf0347f-dce0-5283-b58c-4fd00c4462c6,Jonathan Stewart,RB,2017,0.9625,-0.00450132910373241,-0.02282749108112908,2.9088206152336227
6429f4a7-53b8-5a3c-bc96-2654857d6205,Legarrette Blount,RB,2017,0.975,-0.01624126175114826,-0.02582897818875951,-0.39689227706266905
626d2ae9-640c-5a43-9952-eff700d38d34,Matt Forte,RB,2017,0.95,-0.04297924693508948,-0.011061665334689802,1.894599513247769
b60f9b7b-f480-57c8-9471-4c603de5ad23,Cj Prosise,RB,2017,0.9125,-0.06630848187806154,-0.05662720748820721,8.86917322890887
3e111952-5d58-5526-988b-cca44e85d421,Thomas Rawls,RB,2017,0.95,-0.043707716564554355,-0.019836088762122506,-3.1622910409767755
394860a0-a0a7-5200-86c9-a79d669033ce,Marlon Mack,RB,2017,0.9625,-0.009607909566157258,-0.019409572064593317,0.8164761550860078
155e030b-c448-5890-aa13-5042f905efc4,Rex Burkhead,RB,2017,0.9625,-0.016360869706052994,-0.01349259076682216,-0.5601377997595307
f7ba9c4b-a090-5082-9d10-9ff125440c80,Alvin Kamara,RB,2017,0.95,-0.016509231527760126,-0.01497580562835421,0.9774948015803631
6f7de127-cbe6-5025-93d2-e4b4a18ac457,Charles Sims,RB,2017,0.9375,-0.033734184038556436,-0.010996930747840361,3.6440962995750112
36bd7d77-e8fc-507c-a63e-7193ef771949,Jeremy Hill,RB,2017,0.9125,-0.04359427127268434,-0.04254397005344651,0.3535360539661667
b482a4bd-ff7a-575a-bc28-7c948662ee32,Samaje Perine,RB,2017,0.975,-0.00809043465614645,-0.023159626983716097,2.6486166059007346
a9fd38a5-bcc2-5b94-8724-31215db7d5c4,Jamaal Williams,RB,2017,0.9875,-0.017667354223839138,-0.016697741539362126,-0.2101752046129306
2823febf-ec53-5754-a4e8-3ea77bc6a353,Jamaal Charles,RB,2017,0.925,-0.005684523157256122,-0.05439265172300228,4.790810524093942
6418018b-62ce-5d9b-8283-88e9f0b12ba9,Giovani Bernard,RB,2017,0.9375,-0.02466148805209195,-0.031903628397931316,1.5668081447133133
fa391c36-cb24-58d3-a31b-e8948c2f7147,Latavius Murray,RB,2017,0.9125,-0.04903534560275152,-0.047366149551831244,-1.3737636434804301
5ffe5bdf-465d-57e1-b7d2-7374f8c90e65,Chris Thompson,RB,2017,0.9375,-0.03813217752036818,-0.04258954809333887,-1.9304868252104797
474b1396-f1a6-5524-ad86-cb4ff26aeebc,Wendell Smallwood,RB,2017,0.925,-0.02992474187795663,-0.041005875731404906,0.6498198179364891
22ceede8-b49e-5664-a1d3-948969d173a1,Deandre Washington,RB,2017,0.925,-0.05339810541913481,-0.03370518175340065,3.6176182014976206
6fb78549-3510-5dbb-adbe-624dd6d3558c,Shane Vereen,RB,2017,0.9375,-0.015354856952925933,-0.03790179630460683,-1.1832366425803542
1362a059-a5fe-5bcb-b3e2-44e0566d8927,Jacquizz Rodgers,RB,2017,0.9,-0.05062191609483713,-0.061045400791570226,7.7106907913288225
4d926599-817c-586f-b6a9-c31001e1c372,Jalen Richard,RB,2017,0.9,-0.059983075913891404,-0.049797588437505924,2.794803070834476
7f9ea142-c8b4-5f77-85e9-075199631cf5,Dion Lewis,RB,2017,0.925,-0.04655482616529316,-0.06697585641985215,-1.8585789047725711
7a3c23bd-9d27-52db-9903-3a7c1ed0fe6b,Devontae Booker,RB,2017,0.925,-0.017925568099636635,-0.021700470352356893,0.4288771422580311
30d6d649-f2cc-56d7-8993-1fc18a0ab2ac,Rob Gronkowski,TE,2017,0.9625,-0.04611876242226015,-0.0442516570721051,-3.044895554317776
cd5276ae-d480-590f-868c-a3d0b1d99134,Travis Kelce,TE,2017,0.9875,-0.01287177151939517,-0.011697992532717305,4.557146864060144
d7eda24a-ef6b-5b63-8cdc-637bdef28606,Greg Olsen,TE,2017,0.9625,-0.018204580893085298,-0.014707268938731255,3.745848855833721
36626f1e-06f5-5d52-a7ad-76935ad7eeae,Jordan Reed,TE,2017,0.9375,-0.06370143809637463,-0.06504874139746558,3.5920579216682995
9cdc3935-903d-567c-9553-ab9d0157b5d6,Jimmy Graham,TE,2017,0.9375,-0.06786253852857743,-0.06552703421042572,1.0990810507808604
fbbb7a63-3d46-5713-962f-80ddc627fa8b,Delanie Walker,TE,2017,0.9,-0.0619813425935542,-0.05465060065206079,5.05564144079834
60ca5001-d255-503d-8012-e65330795a48,Zach Ertz,TE,2017,0.9125,-0.020969644628683864,-0.024489168556538543,-1.991298409853023
f74e4632-13e7-5a75-94f0-32ec6ca65400,Kyle Rudolph,TE,2017,0.9625,-0.045916187713295364,-0.026736245780004775,0.04901869511471091
5f62efc8-d6cd-579d-b5e0-ac74e8d38bcb,Martellus Bennett,TE,2017,0.9125,-0.05939637913228374,-0.07028214289650758,3.0060792759435486
44f1bc7d-46d6-5373-aaea-0e5de8ac6221,Jack Doyle,TE,2017,0.9625,-0.043167586389198376,-0.03881126453198225,-1.53427132740606
fa1d6516-0109-538a-b5ed-632e817008c8,Hunter Henry,TE,2017,0.9625,-0.014870498752679456,-0.024846228958463334,1.4045413170028027
c339097c-e755-5948-a130-73274bb10bea,Coby Fleener,TE,2017,0.95,-0.03543608842333201,-0.018145774170930384,3.1423962982368323
5c429e82-39f8-5ccc-890b-9c486d14c534,Eric Ebron,TE,2017,0.9875,-0.008733619646960233,-0.0065062871363281705,1.3654999865025133
fe9efc0d-16e6-5e1c-9a0e-91404e4399a4,Austin Hooper,TE,2017,0.9375,-0.017329473406927587,-0.016674741912892393,0.8421569089981134
7b124555-7277-55eb-9dbe-e5c92cc500b8,Evan Engram,TE,2017,0.9125,-0.05214291826002282,-0.06022201630299706,0.6002473863440727
f99f3a3b-5af7-5812-a5db-b64f7c166b3b,Jason Witten,TE,2017,0.9125,-0.055932539639446,-0.03828222978247314,4.125231647170203
03cd3c3b-8222-563f-9188-4bd9f4a7904b,Cameron Brate,TE,2017,0.95,-0.011771824917823415,-0.03006494807438853,3.1399220836886457
2d9b072a-efaa-52c0-9f9c-e95cc22f7518,Oj Howard,TE,2017,0.9625,-0.03550474223027161,-0.009750090289797286,-1.7989998317228242
bfd0744c-5599-5c9a-a252-b1e6b4485153,David Njoku,TE,2017,0.9625,-0.024753435542036295,-0.02866712761150364,-0.8746769721886523
d92538a2-52a9-52b0-8787-5e83191ca891,Julius Thomas,TE,2017,0.9125,-0.02224101329602532,-0.04664029917155388,3.287464211676152
4dc33eee-39d1-5137-a408-937a10138f2e,Jared Cook,TE,2017,0.9625,-0.01461451426222568,-0.02189575181677994,-0.6111804799890663
32c3118b-3966-5564-ae90-4ab5b3572d42,Antonio Gates,TE,2017,0.95,-0.017563045607680988,-0.017417793869484832,2.33511452617865
bc6c72fd-af2d-5306-9e11-be66b23a00a3,Charles Clay,TE,2017,0.9375,-0.04715460399601257,-0.04111138242333451,3.299345443008164
866ede9f-4e30-5a2d-a296-88786c115f13,Cj Fiedorowicz,TE,2017,0.975,-0.011849528668408604,-0.0340009552719443,2.210678758305164
45b40e8a-3f58-5522-820e-8a525ab57eea,Antonio Brown,WR,2017,0.875,-0.11040884795623435,-0.10760739667529545,4.689911442578655
f824ef36-97ae-5642-8948-82852afb41ab,Julio Jones,WR,2017,0.8875,-0.07260227699437857,-0.08791618202500648,-3.2011257382416076
3fa89aa9-d289-50a3-9210-77e92dbfee57,Odell Beckham,WR,2017,0.9625,-0.051443656946650596,-0.03517557815368788,0.28195674482658006
84d1a6c3-9e01-5bed-b78c-088680454c1a,Mike Evans,WR,2017,0.8875,-0.11236904390669278,-0.1135148780972372,-2.921944062776717
137ae2e7-5a9e-548e-9949-10f74e1b636f,Michael Thomas,WR,2017,0.925,-0.06642398208829381,-0.05238417583346819,1.0738693598749478
158ab5f3-62bc-5d5c-8ce1-4bcf4bc5c476,Aj Green,WR,2017,0.925,-0.05741317373840449,-0.008033426614736272,-0.7757097569865437
5b491d22-a455-54d1-9e80-4a692cf75c1c,Jordy Nelson,WR,2017,0.8875,-0.06242354176061657,-0.06335989818075721,0.4588589732397139
4392c0e1-b8dd-5cf8-8b4f-2529586bd71a,Amari Cooper,WR,2017,0.975,-0.020986594256068997,-0.026858889614104542,-1.14047986203758
ffc8d08e-a9dd-51af-af68-8b032b066512,Brandin Cooks,WR,2017,0.8875,-0.09834630625394192,-0.09052635434563411,-5.49201908255435
f53bf0d8-e89e-5aca-9948-0d406ccd6e86,Dez Bryant,WR,2017,0.8875,-0.04511565310370033,-0.09039175532304045,1.908171517227359
b10fe8a7-1e7d-55f8-9785-4b6d18ae4afb,Doug Baldwin,WR,2017,0.8625,-0.10385036949576176,-0.08563333862292996,-4.519488996846697
b57669e7-798a-5407-9b49-5fdd7014f2f3,Ty Hilton,WR,2017,0.8125,-0.12868089147409587,-0.1406163909786156,-4.265122315646707
380d2c7d-99ef-5ddc-a057-fab93f1480ba,Deandre Hopkins,WR,2017,0.9375,-0.021320887660619292,-0.0286882914740188,0.15752388155601693
01116a05-438c-534f-a070-ba3de6f5a5d3,Demaryius Thomas,WR,2017,0.85,-0.10083944789362054,-0.12697618231873176,6.685907613493022
86b66e8d-d4e2-5587-a69b-e416438ee28c,Keenan Allen,WR,2017,0.8875,-0.05858144706681312,-0.07287230663600724,2.95578495101158
7ae33581-c9ae-51b6-a8d5-fe24f3e5615a,Tyreek Hill,WR,2017,0.8875,-0.09231171007576039,-0.0786432963388331,0.6318444312277052
7fda7703-d6b4-5119-8a51-addd749c3991,Golden Tate,WR,2017,0.8875,-0.057687399178989796,-0.0664544664682345,-0.2080271699081777
8ff05e52-0904-53e5-99cf-122e9fd6e8f3,Jarvis Landry,WR,2017,0.9,-0.05211959694660995,-0.0318185677413306,3.8314474539082823
9f6d33e0-1db4-5224-9df7-e6d01266b462,Terrelle Pryor,WR,2017,0.825,-0.11966644276534805,-0.1359701564347386,-3.466285093016026
182bb129-9e30-542e-8109-5ef46e9e3447,Michael Crabtree,WR,2017,0.975,-0.018699148399426185,-0.03893066440329929,-1.4258631631124317
922c769f-2f60-5de7-a75b-322112ec9540,Stefon Diggs,WR,2017,0.925,-0.03779387549726784,-0.05074434259435778,3.0567262309544745
1bb4ab30-961e-5ba9-8669-d56b9eaf5447,Davante Adams,WR,2017,0.9625,-0.021721258489813433,-0.020295363939394018,1.5203150018250966
bdc400cf-4586-5a25-819b-cb09276ceb77,Kelvin Benjamin,WR,2017,0.825,-0.12805738484315804,-0.14285304783762387,-4.7195512510838284
e1c19e3f-3c5c-5f0a-be78-6f6fe1367000,Alshon Jeffery,WR,2017,0.85,-0.09205580618796966,-0.10465707978558536,2.771195745528587
7e051f91-a7cc-559f-bd43-7219ebf411fb,Jamison Crowder,WR,2017,0.875,-0.11508854491961645,-0.1263739560809538,0.3715168398167492
e956c159-e36f-531f-bb76-9da7cb7f1c2e,Larry Fitzgerald,WR,2017,0.95,-0.05376815844198041,-0.04922054585069324,0.33517737042242146
8d2dd8f7-af54-5c09-beb2-39519e7c473d,Sammy Watkins,WR,2017,0.925,-0.02452884239764036,-0.045491639187823785,-0.0603826078039873
1f196b51-ba70-5afd-a0f2-0c9a6f993910,Devante Parker,WR,2017,0.8625,-0.08598270103814956,-0.09462361330516994,-4.8158574378748185
691b5959-0337-5618-923c-05dab7352ad7,Emmanuel Sanders,WR,2017,0.8625,-0.05986097355519082,-0.09461783253725936,-3.9451173125986116
ed943d6b-ac13-58e3-a890-c8eb009e33f0,Martavis Bryant,WR,2017,0.85,-0.10369004646886415,-0.07013326380710527,5.1751730822484845
3771ad82-72ab-535a-ac87-ac7ec2a1c036,Willie Snead,WR,2017,0.925,-0.04285700485571417,-0.03481351357303791,-0.008393518798058608
bb581c30-5fdc-5e05-a928-e4576a0421ac,Pierre Garcon,WR,2017,0.9625,-0.023407294457410327,-0.015234626429183995,4.485872963906502
45ca6310-112b-5893-8029-6f054e2cf1b7,Tyrell Williams,WR,2017,0.875,-0.09620601328733008,-0.057789504134984515,4.816635764058816
63cbf6ff-6b74-570b-abed-45e50b3c2407,Adam Thielen,WR,2017,0.95,-0.024299310122645634,-0.02153974692395899,0.030888338843567453
c09efae7-a874-5dd7-9de4-c2b34e118d5e,Randall Cobb,WR,2017,0.8875,-0.07835885091532463,-0.06590889456312268,2.5710439166649905
ca3fdaee-0d28-5340-8336-58c5376797a7,Mike Wallace,WR,2017,0.925,-0.03739939023197131,-0.039084899909966164,-1.000470485202726
72947064-052a-5e7a-85dd-e8c3e98d12af,Corey Davis,WR,2017,0.9125,-0.059138447194197974,-0.03377823964338772,1.82621209397864
133ca9f0-043b-5788-9461-bb47b51c91f8,Donte Moncrief,WR,2017,0.9,-0.043735942496490265,-0.07213491914709691,-1.832763084370825
0fef3192-4d35-5cc0-bedd-61f76b8c75e2,Zay Jones,WR,2017,0.925,-0.024420284661437364,-0.02371651794123364,4.187821384074866
2bdc29ae-aca0-5978-b417-e3f4d7e94ff5,Brandon Marshall,WR,2017,0.85,-0.08696500847305089,-0.09427937334295833,-0.8391744012332509
cc278433-7db9-5c41-95a9-b61319f85b31,Jeremy Maclin,WR,2017,0.9125,-0.042223480608174796,-0.0369254472161879,-2.2733561626088274
df3f3665-1112-54a6-923b-35df7380255c,Corey Coleman,WR,2017,0.9,-0.06429990537682745,-0.09130488776641782,1.041858090742366
4d6c81fb-b03b-51ed-af40-6990966fa6c9,Jordan Matthews,WR,2017,0.9125,-0.07659055828056693,-0.06850129670541813,-1.0983022694593245
1e7422b5-6c92-55cd-93aa-095cc0d6eb7d,Kenny Britt,WR,2017,0.8875,-0.07122383017329503,-0.08022613553094865,-0.40350369040739054
59765be4-7b66-585a-b23d-3093d80dceee,Sterling Shepard,WR,2017,0.8875,-0.07993034200252813,-0.05698446376218497,1.2277261595732085
64a0679f-d611-511a-9bef-a14dedbbc0d5,Rishard Matthews,WR,2017,0.9125,-0.0027331518847637515,-0.04571751505145627,1.0583279157346368
3512d171-a2e2-507e-9d02-46c328b15fc6,Eric Decker,WR,2017,0.8875,-0.06312448092224773,-0.06401401444846688,2.9678326402009034
5986da6a-c917-59c6-813d-60f45c90f255,Chris Hogan,WR,2017,0.95,-0.020918969280841276,-0.02859623054713123,1.5584148612116167
36fb3228-f58b-5370-9c8f-c61a6a8740ea,Desean Jackson,WR,2017,0.875,-0.09197592307295205,-0.09776644789828298,5.458069255877817
c028be8f-cf01-5b02-956d-e6fb5fae13df,John Brown,WR,2017,0.825,-0.11891341391600246,-0.1350403585427083,0.6983400357921852
2b82a1ff-8d5d-593f-85c2-cc654437ea9d,Kenny Golladay,WR,2017,0.875,-0.08768077524158158,-0.07304136658835603,-3.00965520880262
9204e2a7-e278-5c4a-adc5-0fcd7739f6ab,Marvin Jones,WR,2017,0.9625,-0.015213192685792604,-0.015209210496587633,3.4804410602633027
810e9487-3233-56fc-823b-b9ea855e725e,Cole Beasley,WR,2017,0.9125,-0.08861313437091656,-0.09351743429109571,1.4027848090092192
1e351c61-4158-5d47-ab8f-02ae64c8ae4a,Cooper Kupp,WR,2017,0.9,-0.0376679333639251,-0.031418311906514396,1.6392877907212835
a400d1ef-379a-533e-a513-ae674b8dd12f,Tyler Lockett,WR,2017,0.8375,-0.11457109779004054,-0.1144458834946232,-1.2143501535576462
00502395-b3d2-5e90-b01d-3851aec0df28,Ted Ginn,WR,2017,0.9375,-0.051837732301445005,-0.0670247121365849,-1.1386105299412108
436c3d38-fe64-5c90-802f-5893fefad55d,Kenny Stills,WR,2017,0.875,-0.03339651908140184,-0.03994929379056325,0.7559715950093704
0b8f9668-bd23-5134-872a-abc53f1920b8,Josh Doctson,WR,2017,0.9125,-0.042730670273887855,-0.026824581439498757,-0.024153240746912275
bd60db07-208f-5eb3-8f34-5ea33938f1af,Mohamed Sanu,WR,2017,0.9,-0.037585061967044614,-0.039995354672620914,-0.21927074128028323
f648ba89-5092-5818-b89f-87af3f649dae,Marqise Lee,WR,2017,0.925,-0.02539373928555022,-0.02353823520674328,1.2902652237762027
7f885e82-a7cc-5a98-b0f8-4cb8274cabc3,Breshad Perriman,WR,2017,0.8875,-0.04513190177108384,-0.0639212358376971,-0.06844866848284425
4527ffb1-be49-5b94-9d8d-1ee1f3d09fdc,Taylor Gabriel,WR,2017,0.8875,-0.10169501729314406,-0.09893640497461931,-0.1572149264949445
1b9e6ab4-f252-5c21-857f-26b8ba918e20,Jj Nelson,WR,2017,0.8375,-0.10128898665312203,-0.11098028583407504,2.16352253212348
e06255c6-2a41-5984-976c-cf14fd9f3bfb,Allen Hurns,WR,2017,0.925,-0.0467340434357324,-0.005674878020466206,0.8808343995816159
428aab38-0d8d-534b-b9de-caf703fe469c,Will Fuller,WR,2017,0.8875,-0.016264409747377584,-0.06869276995629575,0.33295505755256727
451bad9d-7998-5455-a9bd-753ab7f06469,Chris Conley,WR,2017,0.9125,-0.062126672204902755,-0.03131340110175826,-0.9485887036828871
e9e186f3-b9bf-5112-b4b1-8c68aa8d3333,Robert Woods,WR,2017,0.9375,-0.029966023357246102,-0.03178478220454281,1.479932741153796
586e6908-8eb3-5d6e-85ac-88914a138970,Kendall Wright,WR,2017,0.8625,-0.0865777464854886,-0.07760134215820635,4.71362617096969
47936ecf-b5e9-5bec-b92e-3261aa87123b,Devin Funchess,WR,2017,0.825,-0.12536919383033923,-0.12847967096004365,-1.3390427516098669
02e1fe8f-ad36-5898-b1c5-3a4615cdefcf,Marquise Goodwin,WR,2017,0.85,-0.08841988602834455,-0.07551461291358558,-1.3634389313299096
c8f0b8e2-2b0d-5c8a-8730-2c93533b969b,Curtis Samuel,WR,2017,0.9,-0.05956735548996911,-0.05395119903709486,-0.5286913485602724
05914e88-c625-5225-8f1e-d634a85750ef,Tavon Austin,WR,2017,0.8125,-0.10643157819894833,-0.08378542645104786,1.0201560961935954
9916d928-6327-5a7f-9ae1-1ec039c6cb21,Aaron Rodgers,QB,2018,0.9625,-0.021121654569955295,-0.011499551192768909,-1.371160725034855
b4f0261b-58ea-51e6-8342-780b4f31418b,Tom Brady,QB,2018,1.0,-0.013809200098237495,-0.01341735738500946,0.698166950100898
805959bf-d59f-504f-abaa-98bcf0481637,Russell Wilson,QB,2018,0.9625,-0.04843601288443822,-0.05725589766274708,-2.9609236985563925
b53cd9da-5302-5803-8dc0-c4cb4ec42927,Drew Brees,QB,2018,0.975,-0.03917474142986943,-0.0320580961844687,5.041479798577647
7b4909e3-c8b2-5d03-9727-65629b87a53f,Andrew Luck,QB,2018,0.975,-0.013310327192301769,-0.036690848967690703,3.940934705462439
