source,block,path,arm,complete,failure_reason,salary_spend,cap_legal,position_legal,top_n_legal,roster
predicted,0,16,baseline,False,market_slots,259.0,True,False,True,Bhayshul Tuten | Carnell Tate | Christian Watson | De'Von Achane | Drake Maye | George Kittle | Jadarian Price | Jonathan Taylor | Jordyn Tyson | Josh Jacobs | Luther Burden III | Tony Pollard
predicted,0,17,baseline,True,,257.0,True,True,True,Christian Watson | De'Von Achane | Drake Maye | Harold Fannin Jr. | J.K. Dobbins | Jadarian Price | Jonathan Taylor | Jordan Love | Josh Jacobs | Mike Evans | Quentin Johnston | Rico Dowdle | Rome Odunze
predicted,0,18,baseline,True,,259.0,True,True,True,Breece Hall | Bryce Young | Carnell Tate | DK Metcalf | De'Von Achane | Drake Maye | Jadarian Price | Jameson Williams | Jaylen Warren | Jeremiyah Love | Josh Jacobs | Luther Burden III | Tyler Warren
predicted,0,19,baseline,True,,248.0,True,True,True,Blake Corum | Breece Hall | Carnell Tate | Christian Watson | De'Von Achane | Drake Maye | J.K. Dobbins | Jared Goff | Jonathan Taylor | Luther Burden III | Michael Pittman | Rhamondre Stevenson | Travis Kelce
predicted,0,20,baseline,True,,255.0,True,True,True,Aaron Rodgers | Bhayshul Tuten | Christian Watson | David Montgomery | De'Von Achane | Derrick Henry | Drake Maye | Harold Fannin Jr. | Jadarian Price | Jaylen Waddle | Josh Jacobs | Parker Washington | Rome Odunze
predicted,0,21,baseline,True,,255.0,True,True,True,Baker Mayfield | Carnell Tate | Christian Watson | Chuba Hubbard | De'Von Achane | Drake Maye | Emeka Egbuka | George Kittle | Jadarian Price | Jonathan Taylor | Jordyn Tyson | Rico Dowdle | Tyler Shough
predicted,0,22,baseline,True,,289.0,True,True,True,Christian Watson | Chuba Hubbard | De'Von Achane | Drake Maye | Emeka Egbuka | Fernando Mendoza | Jonathan Taylor | Josh Jacobs | Ladd McConkey | Luther Burden III | Rico Dowdle | TreVeyon Henderson | Tyler Warren
predicted,0,23,baseline,True,,258.0,True,True,True,Christian Watson | Daniel Jones | De'Von Achane | Drake Maye | George Kittle | Jadarian Price | Jonathan Taylor | Josh Jacobs | Kyle Monangai | Luther Burden III | Parker Washington | Rome Odunze | TreVeyon Henderson
predicted,0,24,baseline,True,,257.0,True,True,True,Aaron Rodgers | Bhayshul Tuten | Breece Hall | Carnell Tate | De'Von Achane | Drake Maye | Jameson Williams | Jonathan Taylor | Michael Wilson | RJ Harvey | Rome Odunze | Sam LaPorta | TreVeyon Henderson
predicted,0,25,baseline,True,,254.0,True,True,True,Carnell Tate | Daniel Jones | De'Von Achane | Drake Maye | Emeka Egbuka | Harold Fannin Jr. | Jadarian Price | Jaylen Warren | Jonathan Taylor | Jordan Addison | Josh Jacobs | Luther Burden III | TreVeyon Henderson
predicted,0,26,baseline,True,,252.0,True,True,True,Blake Corum | Breece Hall | Christian Watson | DK Metcalf | Dallas Goedert | Daniel Jones | De'Von Achane | Drake Maye | Jeremiyah Love | Kyren Williams | Luther Burden III | Tee Higgins | Tony Pollard
predicted,0,27,baseline,True,,278.0,True,True,True,Chuba Hubbard | DK Metcalf | De'Von Achane | Drake Maye | Emeka Egbuka | Jadarian Price | Jake Ferguson | Jaylen Warren | Jonathan Taylor | Jordan Love | Josh Jacobs | Ladd McConkey | Michael Wilson
predicted,0,28,baseline,True,,250.0,True,True,True,Christian Watson | De'Von Achane | Drake Maye | Jared Goff | Jonathan Taylor | Jordan Mason | Kenny Gainwell | Luther Burden III | Rachaad White | Rico Dowdle | Rome Odunze | Tetairoa McMillan | Tyler Warren
predicted,0,29,baseline,True,,273.0,True,True,True,Christian Watson | De'Von Achane | Drake Maye | George Pickens | Harold Fannin Jr. | Jadarian Price | Jaylen Warren | Jonathan Taylor | Jordan Love | Kyle Monangai | Ladd McConkey | Parker Washington | Rome Odunze
predicted,0,30,baseline,True,,252.0,True,True,True,Bhayshul Tuten | Breece Hall | Brian Thomas Jr. | Bryce Young | Christian Watson | De'Von Achane | Drake Maye | Harold Fannin Jr. | Jeremiyah Love | Jordan Mason | Josh Jacobs | Luther Burden III | Mike Evans
predicted,0,31,baseline,True,,279.0,True,True,True,Bhayshul Tuten | Christian Watson | Chuba Hubbard | Colston Loveland | De'Von Achane | Drake Maye | Emeka Egbuka | Jaylen Warren | Jonathan Taylor | Jordan Love | Ladd McConkey | Quentin Johnston | Tony Pollard
predicted,0,0,shortlist,True,,275.0,True,True,True,Aaron Rodgers | Breece Hall | Chris Godwin Jr. | DK Metcalf | De'Von Achane | Drake Maye | Emeka Egbuka | George Kittle | Jadarian Price | Jameson Williams | Jonathan Taylor | Kyle Monangai | Tyler Warren
predicted,0,1,shortlist,True,,279.0,True,True,True,Breece Hall | Caleb Douglas | DK Metcalf | De'Von Achane | Drake Maye | Jeremiyah Love | Jordan Love | Jordan Mason | Josh Jacobs | Ladd McConkey | Luther Burden III | Rome Odunze | Tyler Warren
predicted,0,2,shortlist,True,,271.0,True,True,True,Brian Thomas Jr. | Christian Watson | De'Von Achane | Drake Maye | Emeka Egbuka | Fernando Mendoza | Jeremiyah Love | Josh Jacobs | Kyren Williams | Matthew Stafford | Tony Pollard | Tyler Warren | Wan'Dale Robinson
predicted,0,3,shortlist,True,,276.0,True,True,True,Bhayshul Tuten | Bryce Young | Carnell Tate | Christian McCaffrey | Christian Watson | De'Von Achane | Drake Maye | Harold Fannin Jr. | J.K. Dobbins | Josh Jacobs | Ladd McConkey | Mike Evans | Tyler Warren
predicted,0,4,shortlist,True,,267.0,True,True,True,Bhayshul Tuten | Breece Hall | Bryce Young | Carnell Tate | DK Metcalf | De'Von Achane | Drake Maye | Harold Fannin Jr. | Jameson Williams | Jaylen Warren | Jonathan Taylor | Luther Burden III | Tyler Warren
predicted,0,5,shortlist,True,,245.0,True,True,True,Christian Watson | Chuba Hubbard | De'Von Achane | Drake Maye | Fernando Mendoza | Harold Fannin Jr. | Jacory Croskey-Merritt | Jonathan Taylor | Kyren Williams | Ladd McConkey | Mike Evans | Rome Odunze | Sam LaPorta
predicted,0,6,shortlist,True,,278.0,True,True,True,Bhayshul Tuten | Breece Hall | De'Von Achane | Drake Maye | Emeka Egbuka | Harold Fannin Jr. | Jadarian Price | Jonathan Taylor | Jordan Love | Luther Burden III | Michael Wilson | Sam LaPorta | Xavier Worthy
predicted,0,7,shortlist,True,,253.0,True,True,True,Christian Watson | DK Metcalf | De'Von Achane | Drake Maye | George Kittle | Harold Fannin Jr. | Jonathan Taylor | Josh Jacobs | Luther Burden III | Rico Dowdle | Rome Odunze | Sam Darnold | Tony Pollard
predicted,0,8,shortlist,True,,260.0,True,True,True,Chuba Hubbard | De'Von Achane | Drake Maye | George Kittle | George Pickens | Jonathan Taylor | Jonathon Brooks | Jordan Love | Marvin Harrison Jr. | RJ Harvey | Rome Odunze | Tetairoa McMillan | Tony Pollard
predicted,0,9,shortlist,True,,271.0,True,True,True,C.J. Stroud | Carnell Tate | Chuba Hubbard | DJ Moore | DK Metcalf | De'Von Achane | Drake Maye | Harold Fannin Jr. | Jadarian Price | Jonathan Taylor | Josh Jacobs | Luther Burden III | Tyler Warren
predicted,0,10,shortlist,True,,248.0,True,True,True,Aaron Rodgers | Christian Watson | De'Von Achane | Drake Maye | George Kittle | Harold Fannin Jr. | Jacory Croskey-Merritt | Jonathan Taylor | Josh Jacobs | Luther Burden III | Parker Washington | Rico Dowdle | Rome Odunze
predicted,0,11,shortlist,True,,263.0,True,True,True,Bhayshul Tuten | De'Von Achane | Drake Maye | Harold Fannin Jr. | Jonathan Taylor | Josh Jacobs | Luther Burden III | Michael Wilson | Mike Evans | Rhamondre Stevenson | Rome Odunze | Sam Darnold | Tyler Warren
predicted,0,12,shortlist,True,,269.0,True,True,True,Baker Mayfield | Cam Skattebo | Christian Watson | De'Von Achane | Drake Maye | Harold Fannin Jr. | J.K. Dobbins | Jadarian Price | Jonathan Taylor | Luther Burden III | Mike Evans | Rome Odunze | Sam LaPorta
predicted,0,13,shortlist,True,,285.0,True,True,True,CeeDee Lamb | Christian Watson | Chuba Hubbard | De'Von Achane | Derrick Henry | Drake Maye | Jaylen Warren | Jonathon Brooks | Jordan Love | Josh Jacobs | Tetairoa McMillan | Tre Tucker | Tyler Warren
predicted,0,14,shortlist,True,,244.0,True,True,True,Brian Robinson | Carnell Tate | Chris Godwin Jr. | Christian Watson | De'Von Achane | Drake Maye | Harold Fannin Jr. | Jonathan Taylor | Jordan Love | Kyren Williams | Rome Odunze | Tony Pollard | TreVeyon Henderson
predicted,0,15,shortlist,True,,256.0,True,True,True,Baker Mayfield | Bhayshul Tuten | Carnell Tate | Christian Watson | Chuba Hubbard | Colston Loveland | De'Von Achane | Drake Maye | George Pickens | Jacory Croskey-Merritt | Jameson Williams | Jonathan Taylor | Tyler Warren
predicted,0,16,shortlist,False,market_slots,246.0,True,False,True,Bhayshul Tuten | Carnell Tate | Christian Watson | De'Von Achane | Drake Maye | George Kittle | Harold Fannin Jr. | Jonathan Taylor | Jordyn Tyson | Josh Jacobs | Luther Burden III | Tony Pollard
predicted,0,17,shortlist,True,,264.0,True,True,True,Christian Watson | De'Von Achane | Drake Maye | Harold Fannin Jr. | J.K. Dobbins | Jadarian Price | Jonathan Taylor | Jordan Love | Josh Jacobs | Mike Evans | Quentin Johnston | Rome Odunze | Tyler Warren
predicted,0,18,shortlist,True,,261.0,True,True,True,Breece Hall | Bryce Young | Carnell Tate | DJ Moore | De'Von Achane | Drake Maye | Jadarian Price | Jameson Williams | Jeremiyah Love | Josh Jacobs | Luther Burden III | Sam LaPorta | Tyler Warren
predicted,0,19,shortlist,True,,264.0,True,True,True,Blake Corum | Breece Hall | Christian Watson | De'Von Achane | Drake Maye | J.K. Dobbins | Jakobi Meyers | Jared Goff | Jonathan Taylor | Ladd McConkey | Luther Burden III | Rhamondre Stevenson | Travis Kelce
predicted,0,20,shortlist,True,,255.0,True,True,True,Aaron Rodgers | Bhayshul Tuten | Carnell Tate | Christian McCaffrey | Christian Watson | De'Von Achane | Drake Maye | Harold Fannin Jr. | Jadarian Price | Josh Jacobs | Parker Washington | Rome Odunze | Tyler Warren
predicted,0,21,shortlist,True,,272.0,True,True,True,Baker Mayfield | Bhayshul Tuten | Carnell Tate | Christian Watson | Chuba Hubbard | De'Von Achane | Drake Maye | George Kittle | Jadarian Price | Jonathan Taylor | Ladd McConkey | Mike Evans | Tyler Warren
predicted,0,22,shortlist,True,,289.0,True,True,True,Christian Watson | De'Von Achane | Drake Maye | Fernando Mendoza | Harold Fannin Jr. | Jadarian Price | Jonathan Taylor | Josh Jacobs | Luther Burden III | Marvin Harrison Jr. | Rome Odunze | TreVeyon Henderson | Tyler Warren
predicted,0,23,shortlist,True,,256.0,True,True,True,Christian Watson | Daniel Jones | De'Von Achane | Drake Maye | George Kittle | Harold Fannin Jr. | Jadarian Price | Jonathan Taylor | Josh Jacobs | Kyle Monangai | Luther Burden III | Parker Washington | Rome Odunze
predicted,0,24,shortlist,True,,261.0,True,True,True,Aaron Rodgers | Breece Hall | Carnell Tate | David Montgomery | De'Von Achane | Drake Maye | Jameson Williams | Jonathan Taylor | Michael Wilson | RJ Harvey | Rome Odunze | Sam LaPorta | Tyler Warren
predicted,0,25,shortlist,True,,254.0,True,True,True,Carnell Tate | Daniel Jones | De'Von Achane | Drake Maye | Emeka Egbuka | Jadarian Price | Jaylen Warren | Jonathan Taylor | Jordan Addison | Josh Jacobs | Luther Burden III | Sam LaPorta | TreVeyon Henderson
predicted,0,26,shortlist,True,,267.0,True,True,True,Blake Corum | Breece Hall | Christian Watson | DK Metcalf | Dallas Goedert | De'Von Achane | Drake Maye | Jared Goff | Jeremiyah Love | Kyren Williams | Luther Burden III | Tee Higgins | Tyler Warren
predicted,0,27,shortlist,True,,255.0,True,True,True,Bhayshul Tuten | Chuba Hubbard | DK Metcalf | De'Von Achane | Drake Maye | Emeka Egbuka | George Kittle | Jadarian Price | Jake Ferguson | Jonathan Taylor | Jordan Love | Luther Burden III | Michael Wilson
predicted,0,28,shortlist,True,,251.0,True,True,True,Christian Watson | De'Von Achane | Drake Maye | Jared Goff | Jonathan Taylor | Kenny Gainwell | Luther Burden III | Rachaad White | Rico Dowdle | Rome Odunze | Sam LaPorta | Tetairoa McMillan | Tyler Warren
predicted,0,29,shortlist,True,,263.0,True,True,True,Cam Skattebo | Christian Watson | De'Von Achane | Drake Maye | George Kittle | Harold Fannin Jr. | Jadarian Price | Jameson Williams | Jaylen Warren | Jonathan Taylor | Jordan Love | Parker Washington | Rome Odunze
predicted,0,30,shortlist,True,,252.0,True,True,True,Bhayshul Tuten | Brian Thomas Jr. | Bryce Young | Christian McCaffrey | Christian Watson | Dallas Goedert | De'Von Achane | Drake Maye | Harold Fannin Jr. | Jordan Mason | Josh Jacobs | Luther Burden III | Mike Evans
predicted,0,31,shortlist,True,,264.0,True,True,True,Bhayshul Tuten | Christian Watson | Chuba Hubbard | De'Von Achane | Drake Maye | Harold Fannin Jr. | Jared Goff | Jaylen Warren | Jonathan Taylor | Ladd McConkey | Luther Burden III | Quentin Johnston | Tyler Warren
predicted,0,0,full_exact,True,,275.0,True,True,True,Aaron Rodgers | Breece Hall | Chris Godwin Jr. | DK Metcalf | De'Von Achane | Drake Maye | Emeka Egbuka | George Kittle | Jadarian Price | Jameson Williams | Jonathan Taylor | Kyle Monangai | Tyler Warren
predicted,0,1,full_exact,True,,279.0,True,True,True,Breece Hall | Caleb Douglas | DK Metcalf | De'Von Achane | Drake Maye | Jeremiyah Love | Jordan Love | Jordan Mason | Josh Jacobs | Ladd McConkey | Luther Burden III | Rome Odunze | Tyler Warren
predicted,0,2,full_exact,True,,271.0,True,True,True,Brian Thomas Jr. | Christian Watson | De'Von Achane | Drake Maye | Emeka Egbuka | Fernando Mendoza | Jeremiyah Love | Josh Jacobs | Kyren Williams | Matthew Stafford | Tony Pollard | Tyler Warren | Wan'Dale Robinson
predicted,0,3,full_exact,True,,276.0,True,True,True,Bhayshul Tuten | Bryce Young | Carnell Tate | Christian McCaffrey | Christian Watson | De'Von Achane | Drake Maye | Harold Fannin Jr. | J.K. Dobbins | Josh Jacobs | Ladd McConkey | Mike Evans | Tyler Warren
predicted,0,4,full_exact,True,,267.0,True,True,True,Bhayshul Tuten | Breece Hall | Bryce Young | Carnell Tate | DK Metcalf | De'Von Achane | Drake Maye | Harold Fannin Jr. | Jameson Williams | Jaylen Warren | Jonathan Taylor | Luther Burden III | Tyler Warren
predicted,0,5,full_exact,True,,245.0,True,True,True,Christian Watson | Chuba Hubbard | De'Von Achane | Drake Maye | Fernando Mendoza | Harold Fannin Jr. | Jacory Croskey-Merritt | Jonathan Taylor | Kyren Williams | Ladd McConkey | Mike Evans | Rome Odunze | Sam LaPorta
predicted,0,6,full_exact,True,,278.0,True,True,True,Bhayshul Tuten | Breece Hall | De'Von Achane | Drake Maye | Emeka Egbuka | Harold Fannin Jr. | Jadarian Price | Jonathan Taylor | Jordan Love | Luther Burden III | Michael Wilson | Sam LaPorta | Xavier Worthy
predicted,0,7,full_exact,True,,253.0,True,True,True,Christian Watson | DK Metcalf | De'Von Achane | Drake Maye | George Kittle | Harold Fannin Jr. | Jonathan Taylor | Josh Jacobs | Luther Burden III | Rico Dowdle | Rome Odunze | Sam Darnold | Tony Pollard
predicted,0,8,full_exact,True,,260.0,True,True,True,Chuba Hubbard | De'Von Achane | Drake Maye | George Kittle | George Pickens | Jonathan Taylor | Jonathon Brooks | Jordan Love | Marvin Harrison Jr. | RJ Harvey | Rome Odunze | Tetairoa McMillan | Tony Pollard
predicted,0,9,full_exact,True,,271.0,True,True,True,C.J. Stroud | Carnell Tate | Chuba Hubbard | DJ Moore | DK Metcalf | De'Von Achane | Drake Maye | Harold Fannin Jr. | Jadarian Price | Jonathan Taylor | Josh Jacobs | Luther Burden III | Tyler Warren
predicted,0,10,full_exact,True,,248.0,True,True,True,Aaron Rodgers | Christian Watson | De'Von Achane | Drake Maye | George Kittle | Harold Fannin Jr. | Jacory Croskey-Merritt | Jonathan Taylor | Josh Jacobs | Luther Burden III | Parker Washington | Rico Dowdle | Rome Odunze
predicted,0,11,full_exact,True,,263.0,True,True,True,Bhayshul Tuten | De'Von Achane | Drake Maye | Harold Fannin Jr. | Jonathan Taylor | Josh Jacobs | Luther Burden III | Michael Wilson | Mike Evans | Rhamondre Stevenson | Rome Odunze | Sam Darnold | Tyler Warren
predicted,0,12,full_exact,True,,269.0,True,True,True,Baker Mayfield | Cam Skattebo | Christian Watson | De'Von Achane | Drake Maye | Harold Fannin Jr. | J.K. Dobbins | Jadarian Price | Jonathan Taylor | Luther Burden III | Mike Evans | Rome Odunze | Sam LaPorta
predicted,0,13,full_exact,True,,285.0,True,True,True,CeeDee Lamb | Christian Watson | Chuba Hubbard | De'Von Achane | Derrick Henry | Drake Maye | Jaylen Warren | Jonathon Brooks | Jordan Love | Josh Jacobs | Tetairoa McMillan | Tre Tucker | Tyler Warren
predicted,0,14,full_exact,True,,244.0,True,True,True,Brian Robinson | Carnell Tate | Chris Godwin Jr. | Christian Watson | De'Von Achane | Drake Maye | Harold Fannin Jr. | Jonathan Taylor | Jordan Love | Kyren Williams | Rome Odunze | Tony Pollard | TreVeyon Henderson
predicted,0,15,full_exact,True,,256.0,True,True,True,Baker Mayfield | Bhayshul Tuten | Carnell Tate | Christian Watson | Chuba Hubbard | Colston Loveland | De'Von Achane | Drake Maye | George Pickens | Jacory Croskey-Merritt | Jameson Williams | Jonathan Taylor | Tyler Warren
predicted,0,16,full_exact,False,market_slots,246.0,True,False,True,Bhayshul Tuten | Carnell Tate | Christian Watson | De'Von Achane | Drake Maye | George Kittle | Harold Fannin Jr. | Jonathan Taylor | Jordyn Tyson | Josh Jacobs | Luther Burden III | Tony Pollard
predicted,0,17,full_exact,True,,264.0,True,True,True,Christian Watson | De'Von Achane | Drake Maye | Harold Fannin Jr. | J.K. Dobbins | Jadarian Price | Jonathan Taylor | Jordan Love | Josh Jacobs | Mike Evans | Quentin Johnston | Rome Odunze | Tyler Warren
predicted,0,18,full_exact,True,,261.0,True,True,True,Breece Hall | Bryce Young | Carnell Tate | DJ Moore | De'Von Achane | Drake Maye | Jadarian Price | Jameson Williams | Jeremiyah Love | Josh Jacobs | Luther Burden III | Sam LaPorta | Tyler Warren
predicted,0,19,full_exact,True,,264.0,True,True,True,Blake Corum | Breece Hall | Christian Watson | De'Von Achane | Drake Maye | J.K. Dobbins | Jakobi Meyers | Jared Goff | Jonathan Taylor | Ladd McConkey | Luther Burden III | Rhamondre Stevenson | Travis Kelce
predicted,0,20,full_exact,True,,255.0,True,True,True,Aaron Rodgers | Bhayshul Tuten | Carnell Tate | Christian McCaffrey | Christian Watson | De'Von Achane | Drake Maye | Harold Fannin Jr. | Jadarian Price | Josh Jacobs | Parker Washington | Rome Odunze | Tyler Warren
predicted,0,21,full_exact,True,,272.0,True,True,True,Baker Mayfield | Bhayshul Tuten | Carnell Tate | Christian Watson | Chuba Hubbard | De'Von Achane | Drake Maye | George Kittle | Jadarian Price | Jonathan Taylor | Ladd McConkey | Mike Evans | Tyler Warren
predicted,0,22,full_exact,True,,289.0,True,True,True,Christian Watson | De'Von Achane | Drake Maye | Fernando Mendoza | Harold Fannin Jr. | Jadarian Price | Jonathan Taylor | Josh Jacobs | Luther Burden III | Marvin Harrison Jr. | Rome Odunze | TreVeyon Henderson | Tyler Warren
predicted,0,23,full_exact,True,,256.0,True,True,True,Christian Watson | Daniel Jones | De'Von Achane | Drake Maye | George Kittle | Harold Fannin Jr. | Jadarian Price | Jonathan Taylor | Josh Jacobs | Kyle Monangai | Luther Burden III | Parker Washington | Rome Odunze
predicted,0,24,full_exact,True,,261.0,True,True,True,Aaron Rodgers | Breece Hall | Carnell Tate | David Montgomery | De'Von Achane | Drake Maye | Jameson Williams | Jonathan Taylor | Michael Wilson | RJ Harvey | Rome Odunze | Sam LaPorta | Tyler Warren
predicted,0,25,full_exact,True,,254.0,True,True,True,Carnell Tate | Daniel Jones | De'Von Achane | Drake Maye | Emeka Egbuka | Jadarian Price | Jaylen Warren | Jonathan Taylor | Jordan Addison | Josh Jacobs | Luther Burden III | Sam LaPorta | TreVeyon Henderson
predicted,0,26,full_exact,True,,267.0,True,True,True,Blake Corum | Breece Hall | Christian Watson | DK Metcalf | Dallas Goedert | De'Von Achane | Drake Maye | Jared Goff | Jeremiyah Love | Kyren Williams | Luther Burden III | Tee Higgins | Tyler Warren
predicted,0,27,full_exact,True,,255.0,True,True,True,Bhayshul Tuten | Chuba Hubbard | DK Metcalf | De'Von Achane | Drake Maye | Emeka Egbuka | George Kittle | Jadarian Price | Jake Ferguson | Jonathan Taylor | Jordan Love | Luther Burden III | Michael Wilson
predicted,0,28,full_exact,True,,251.0,True,True,True,Christian Watson | De'Von Achane | Drake Maye | Jared Goff | Jonathan Taylor | Kenny Gainwell | Luther Burden III | Rachaad White | Rico Dowdle | Rome Odunze | Sam LaPorta | Tetairoa McMillan | Tyler Warren
predicted,0,29,full_exact,True,,263.0,True,True,True,Cam Skattebo | Christian Watson | De'Von Achane | Drake Maye | George Kittle | Harold Fannin Jr. | Jadarian Price | Jameson Williams | Jaylen Warren | Jonathan Taylor | Jordan Love | Parker Washington | Rome Odunze
predicted,0,30,full_exact,True,,252.0,True,True,True,Bhayshul Tuten | Brian Thomas Jr. | Bryce Young | Christian McCaffrey | Christian Watson | Dallas Goedert | De'Von Achane | Drake Maye | Harold Fannin Jr. | Jordan Mason | Josh Jacobs | Luther Burden III | Mike Evans
predicted,0,31,full_exact,True,,264.0,True,True,True,Bhayshul Tuten | Christian Watson | Chuba Hubbard | De'Von Achane | Drake Maye | Harold Fannin Jr. | Jared Goff | Jaylen Warren | Jonathan Taylor | Ladd McConkey | Luther Burden III | Quentin Johnston | Tyler Warren
