source,block,path,arm,complete,failure_reason,salary_spend,cap_legal,position_legal,top_n_legal,roster
predicted,3,22,baseline,True,,253.0,True,True,True,Bucky Irving | Christian Watson | Colston Loveland | Daniel Jones | David Montgomery | De'Von Achane | Drake Maye | George Pickens | Jayden Reed | Kyren Williams | Malik Nabers | RJ Harvey | TreVeyon Henderson
predicted,3,23,baseline,True,,265.0,True,True,True,Bucky Irving | Colston Loveland | DJ Moore | De'Von Achane | Derrick Henry | Drake Maye | Jadarian Price | Jared Goff | Jaylen Waddle | Michael Wilson | Mike Evans | Rachaad White | Rome Odunze
predicted,3,24,baseline,True,,273.0,True,True,True,Bucky Irving | Cam Skattebo | Carnell Tate | Christian Watson | De'Von Achane | Derrick Henry | Drake Maye | Jordan Love | Josh Jacobs | Kyle Pitts | Mike Evans | Rome Odunze | TreVeyon Henderson
predicted,3,25,baseline,True,,286.0,True,True,True,Bhayshul Tuten | Bucky Irving | Carnell Tate | Christian Watson | De'Von Achane | Drake Maye | George Pickens | Jordan Love | Josh Jacobs | Kyle Pitts | Malik Nabers | Marvin Harrison Jr. | Saquon Barkley
predicted,3,26,baseline,True,,282.0,True,True,True,C.J. Stroud | Colston Loveland | David Montgomery | De'Von Achane | Drake Maye | Emeka Egbuka | Jameson Williams | Josh Jacobs | Kyle Monangai | Ladd McConkey | Mike Evans | Saquon Barkley | Terry McLaurin
predicted,3,27,baseline,True,,261.0,True,True,True,Bucky Irving | David Montgomery | De'Von Achane | Derrick Henry | Drake Maye | Jadarian Price | Jaylen Waddle | Marvin Harrison Jr. | Quentin Johnston | Sam Darnold | Tetairoa McMillan | TreVeyon Henderson | Tyler Warren
predicted,3,28,baseline,True,,259.0,True,True,True,Bucky Irving | Carnell Tate | DK Metcalf | De'Von Achane | Derrick Henry | Drake Maye | Harold Fannin Jr. | Jayden Reed | Jordan Love | Josh Jacobs | Mike Evans | RJ Harvey | Tony Pollard
predicted,3,29,baseline,True,,282.0,True,True,True,Bhayshul Tuten | Blake Corum | Bucky Irving | Carnell Tate | Christian Watson | Colston Loveland | De'Von Achane | Drake Maye | Emeka Egbuka | Josh Jacobs | Kyren Williams | Malik Willis | Tetairoa McMillan
predicted,3,30,baseline,True,,241.0,True,True,True,Aaron Jones | Aaron Rodgers | Breece Hall | Christian Watson | David Montgomery | De'Von Achane | Drake Maye | Garrett Wilson | Josh Jacobs | Kyle Pitts | Kyren Williams | Luther Burden III | Mike Evans
predicted,3,31,baseline,True,,296.0,True,True,True,Bhayshul Tuten | C.J. Stroud | CeeDee Lamb | Christian Watson | De'Von Achane | Derrick Henry | Drake Maye | George Pickens | Harold Fannin Jr. | Josh Jacobs | Marvin Harrison Jr. | Parker Washington | Tony Pollard
predicted,3,0,shortlist,True,,272.0,True,True,True,Bucky Irving | Christian Watson | Colston Loveland | DJ Moore | De'Von Achane | Drake Maye | George Pickens | Jayden Daniels | Jonathon Brooks | Josh Jacobs | Luther Burden III | Quentin Johnston | Rachaad White
predicted,3,1,shortlist,False,market_slots,221.0,True,True,True,Breece Hall | Bucky Irving | Carnell Tate | Christian Watson | Chuba Hubbard | Colston Loveland | David Montgomery | De'Von Achane | Drake Maye | Marvin Harrison Jr. | Sam Darnold | Zay Flowers
predicted,3,2,shortlist,True,,250.0,True,True,True,Daniel Jones | De'Von Achane | Derrick Henry | Drake Maye | Jameson Williams | Kyler Murray | Quentin Johnston | RJ Harvey | Terry McLaurin | Tony Pollard | TreVeyon Henderson | Tyler Warren | Zay Flowers
predicted,3,3,shortlist,True,,272.0,True,True,True,Bhayshul Tuten | Bucky Irving | Carnell Tate | CeeDee Lamb | Daniel Jones | De'Von Achane | Drake Maye | Fernando Mendoza | Jordyn Tyson | Josh Jacobs | Malik Nabers | Sam LaPorta | TreVeyon Henderson
predicted,3,4,shortlist,True,,262.0,True,True,True,Bucky Irving | Cam Skattebo | Christian Watson | De'Von Achane | Denzel Boston | Drake Maye | Kenneth Walker III | Kyle Pitts | Kyren Williams | Malik Nabers | Mike Evans | Sam Darnold | TreVeyon Henderson
predicted,3,5,shortlist,True,,200.0,True,True,True,Christian Watson | DJ Moore | De'Von Achane | Drake Maye | Harold Fannin Jr. | Jacory Croskey-Merritt | Jordan Love | Josh Downs | Josh Jacobs | Kyren Williams | Malik Willis | Terry McLaurin | Tony Pollard
predicted,3,6,shortlist,True,,278.0,True,True,True,Carnell Tate | D'Andre Swift | De'Von Achane | Derrick Henry | Drake Maye | Jared Goff | Jaylen Waddle | Josh Jacobs | Luther Burden III | Mike Evans | RJ Harvey | TreVeyon Henderson | Tyler Warren
predicted,3,7,shortlist,True,,243.0,True,True,True,Bryce Young | Carnell Tate | CeeDee Lamb | De'Von Achane | Drake Maye | Jaylen Warren | Josh Jacobs | Kenny Gainwell | Makai Lemon | Matthew Stafford | Mike Evans | Rhamondre Stevenson | Travis Kelce
predicted,3,8,shortlist,True,,287.0,True,True,True,Cam Skattebo | Carnell Tate | Christian Watson | De'Von Achane | Drake Maye | George Pickens | Jared Goff | Jordan Love | Josh Jacobs | Kenneth Walker III | Kyle Pitts | TreVeyon Henderson | Zay Flowers
predicted,3,9,shortlist,True,,262.0,True,True,True,Baker Mayfield | Bhayshul Tuten | C.J. Stroud | Cam Skattebo | Carnell Tate | Christian Watson | Colston Loveland | De'Von Achane | Drake Maye | George Pickens | Jaylen Warren | Josh Jacobs | Tetairoa McMillan
predicted,3,10,shortlist,True,,284.0,True,True,True,Carnell Tate | Christian Watson | De'Von Achane | Drake Maye | George Pickens | Josh Jacobs | Kenny Gainwell | Kyren Williams | Malik Nabers | Mike Evans | RJ Harvey | Sam Darnold | Trey McBride
predicted,3,11,shortlist,True,,242.0,True,True,True,Bucky Irving | DK Metcalf | De'Von Achane | Drake Maye | George Pickens | Jordan Addison | Kenny Gainwell | Kyren Williams | Malik Willis | Mike Evans | Rhamondre Stevenson | Sam Darnold | Tyler Warren
predicted,3,12,shortlist,True,,271.0,True,True,True,Brian Thomas Jr. | Bucky Irving | Carnell Tate | Christian Watson | Colston Loveland | D'Andre Swift | De'Von Achane | Drake Maye | Jalen McMillan | Jaylen Warren | Jordan Love | Josh Jacobs | Kenneth Walker III
predicted,3,13,shortlist,True,,261.0,True,True,True,Brian Thomas Jr. | Bucky Irving | C.J. Stroud | Cam Skattebo | David Montgomery | De'Von Achane | Drake Maye | Emeka Egbuka | Jordan Love | Josh Jacobs | Kyle Pitts | Malik Nabers | Tetairoa McMillan
predicted,3,14,shortlist,False,market_slots,269.0,True,True,True,Brian Thomas Jr. | Brock Purdy | Bucky Irving | Christian Watson | De'Von Achane | Drake Maye | Josh Jacobs | Kyle Pitts | Kyren Williams | Ladd McConkey | Malik Nabers | Tony Pollard
predicted,3,15,shortlist,True,,271.0,True,True,True,Breece Hall | C.J. Stroud | Christian Watson | Colston Loveland | D'Andre Swift | De'Von Achane | Drake Maye | Jameson Williams | Jordan Addison | Josh Jacobs | Kenneth Walker III | Luther Burden III | Marvin Harrison Jr.
predicted,3,16,shortlist,True,,265.0,True,True,True,Carnell Tate | Chris Godwin Jr. | Christian Watson | De'Von Achane | Drake Maye | Josh Allen | Josh Jacobs | Kyle Monangai | Sam Darnold | Tetairoa McMillan | Tony Pollard | TreVeyon Henderson | Tyler Warren
predicted,3,17,shortlist,True,,249.0,True,True,True,Bucky Irving | Carnell Tate | Christian Watson | De'Von Achane | Drake Maye | Harold Fannin Jr. | Jordan Love | Josh Jacobs | Kenneth Walker III | Luther Burden III | Rashid Shaheed | Tony Pollard | Tyler Shough
predicted,3,18,shortlist,True,,261.0,True,True,True,Alec Pierce | Carnell Tate | Christian Watson | David Montgomery | De'Von Achane | Drake Maye | Jordan Love | Josh Allen | Josh Jacobs | Luther Burden III | RJ Harvey | TreVeyon Henderson | Tyler Warren
predicted,3,19,shortlist,True,,248.0,True,True,True,Bhayshul Tuten | CeeDee Lamb | Christian Watson | David Montgomery | De'Von Achane | Drake Maye | Fernando Mendoza | Harold Fannin Jr. | Jordan Addison | Josh Jacobs | Parker Washington | TreVeyon Henderson | Tyler Shough
predicted,3,20,shortlist,True,,259.0,True,True,True,Bucky Irving | Cam Skattebo | DJ Moore | De'Von Achane | Drake Maye | Jameson Williams | Josh Allen | Kenny Gainwell | Kyle Pitts | Malachi Fields | Mike Evans | Rome Odunze | TreVeyon Henderson
predicted,3,21,shortlist,True,,251.0,True,True,True,Blake Corum | Christian Watson | De'Von Achane | Drake Maye | Emeka Egbuka | Jordan Addison | Jordan Love | Jordan Mason | Kyler Murray | Kyren Williams | Saquon Barkley | Tetairoa McMillan | Tyler Warren
predicted,3,22,shortlist,True,,256.0,True,True,True,Breece Hall | Bucky Irving | Christian Watson | Daniel Jones | De'Von Achane | Drake Maye | Harold Fannin Jr. | Jameson Williams | Jayden Reed | Josh Jacobs | Malik Nabers | Malik Willis | TreVeyon Henderson
predicted,3,23,shortlist,True,,265.0,True,True,True,Bucky Irving | Colston Loveland | DJ Moore | De'Von Achane | Derrick Henry | Drake Maye | Jadarian Price | Jared Goff | Jaylen Waddle | Michael Wilson | Mike Evans | Rachaad White | Rome Odunze
predicted,3,24,shortlist,True,,273.0,True,True,True,Bucky Irving | Cam Skattebo | Carnell Tate | Christian Watson | De'Von Achane | Derrick Henry | Drake Maye | Jordan Love | Josh Jacobs | Kyle Pitts | Mike Evans | Rome Odunze | TreVeyon Henderson
predicted,3,25,shortlist,True,,275.0,True,True,True,Bhayshul Tuten | Bucky Irving | De'Von Achane | Drake Maye | George Pickens | Jared Goff | Jordan Love | Josh Jacobs | Kyren Williams | Malik Nabers | Marvin Harrison Jr. | Sam LaPorta | Tetairoa McMillan
predicted,3,26,shortlist,True,,282.0,True,True,True,C.J. Stroud | Colston Loveland | David Montgomery | De'Von Achane | Drake Maye | Emeka Egbuka | Jameson Williams | Josh Jacobs | Kyle Monangai | Ladd McConkey | Mike Evans | Saquon Barkley | Terry McLaurin
predicted,3,27,shortlist,True,,263.0,True,True,True,Brock Purdy | Bucky Irving | Colston Loveland | David Montgomery | De'Von Achane | Drake Maye | George Pickens | Jadarian Price | Jaylen Waddle | Quentin Johnston | Sam Darnold | Tetairoa McMillan | TreVeyon Henderson
predicted,3,28,shortlist,True,,204.0,True,True,True,Brock Purdy | DK Metcalf | De'Von Achane | Drake Maye | Harold Fannin Jr. | J.K. Dobbins | Jadarian Price | Jameson Williams | Jayden Reed | Jaylen Waddle | Jordan Love | Josh Jacobs | RJ Harvey
predicted,3,29,shortlist,True,,227.0,True,True,True,Blake Corum | Bucky Irving | Christian Watson | David Montgomery | De'Von Achane | Drake Maye | Emeka Egbuka | Garrett Wilson | Jaylen Warren | Malik Willis | Quentin Johnston | Sam LaPorta | Tetairoa McMillan
predicted,3,30,shortlist,True,,261.0,True,True,True,Aaron Jones | Aaron Rodgers | Breece Hall | Carnell Tate | Chris Olave | Christian Watson | David Montgomery | De'Von Achane | Drake Maye | Josh Jacobs | Kenneth Walker III | Kyle Pitts | Michael Pittman
predicted,3,31,shortlist,True,,296.0,True,True,True,Bhayshul Tuten | C.J. Stroud | CeeDee Lamb | Christian Watson | De'Von Achane | Derrick Henry | Drake Maye | George Pickens | Harold Fannin Jr. | Josh Jacobs | Marvin Harrison Jr. | Parker Washington | Tony Pollard
predicted,3,0,full_exact,True,,272.0,True,True,True,Bucky Irving | Christian Watson | Colston Loveland | DJ Moore | De'Von Achane | Drake Maye | George Pickens | Jayden Daniels | Jonathon Brooks | Josh Jacobs | Luther Burden III | Quentin Johnston | Rachaad White
predicted,3,1,full_exact,False,market_slots,221.0,True,True,True,Breece Hall | Bucky Irving | Carnell Tate | Christian Watson | Chuba Hubbard | Colston Loveland | David Montgomery | De'Von Achane | Drake Maye | Marvin Harrison Jr. | Sam Darnold | Zay Flowers
predicted,3,2,full_exact,True,,250.0,True,True,True,Daniel Jones | De'Von Achane | Derrick Henry | Drake Maye | Jameson Williams | Kyler Murray | Quentin Johnston | RJ Harvey | Terry McLaurin | Tony Pollard | TreVeyon Henderson | Tyler Warren | Zay Flowers
predicted,3,3,full_exact,True,,272.0,True,True,True,Bhayshul Tuten | Bucky Irving | Carnell Tate | CeeDee Lamb | Daniel Jones | De'Von Achane | Drake Maye | Fernando Mendoza | Jordyn Tyson | Josh Jacobs | Malik Nabers | Sam LaPorta | TreVeyon Henderson
predicted,3,4,full_exact,True,,262.0,True,True,True,Bucky Irving | Cam Skattebo | Christian Watson | De'Von Achane | Denzel Boston | Drake Maye | Kenneth Walker III | Kyle Pitts | Kyren Williams | Malik Nabers | Mike Evans | Sam Darnold | TreVeyon Henderson
predicted,3,5,full_exact,True,,200.0,True,True,True,Christian Watson | DJ Moore | De'Von Achane | Drake Maye | Harold Fannin Jr. | Jacory Croskey-Merritt | Jordan Love | Josh Downs | Josh Jacobs | Kyren Williams | Malik Willis | Terry McLaurin | Tony Pollard
predicted,3,6,full_exact,True,,278.0,True,True,True,Carnell Tate | D'Andre Swift | De'Von Achane | Derrick Henry | Drake Maye | Jared Goff | Jaylen Waddle | Josh Jacobs | Luther Burden III | Mike Evans | RJ Harvey | TreVeyon Henderson | Tyler Warren
predicted,3,7,full_exact,True,,243.0,True,True,True,Bryce Young | Carnell Tate | CeeDee Lamb | De'Von Achane | Drake Maye | Jaylen Warren | Josh Jacobs | Kenny Gainwell | Makai Lemon | Matthew Stafford | Mike Evans | Rhamondre Stevenson | Travis Kelce
predicted,3,8,full_exact,True,,287.0,True,True,True,Cam Skattebo | Carnell Tate | Christian Watson | De'Von Achane | Drake Maye | George Pickens | Jared Goff | Jordan Love | Josh Jacobs | Kenneth Walker III | Kyle Pitts | TreVeyon Henderson | Zay Flowers
predicted,3,9,full_exact,True,,262.0,True,True,True,Baker Mayfield | Bhayshul Tuten | C.J. Stroud | Cam Skattebo | Carnell Tate | Christian Watson | Colston Loveland | De'Von Achane | Drake Maye | George Pickens | Jaylen Warren | Josh Jacobs | Tetairoa McMillan
predicted,3,10,full_exact,True,,284.0,True,True,True,Carnell Tate | Christian Watson | De'Von Achane | Drake Maye | George Pickens | Josh Jacobs | Kenny Gainwell | Kyren Williams | Malik Nabers | Mike Evans | RJ Harvey | Sam Darnold | Trey McBride
predicted,3,11,full_exact,True,,242.0,True,True,True,Bucky Irving | DK Metcalf | De'Von Achane | Drake Maye | George Pickens | Jordan Addison | Kenny Gainwell | Kyren Williams | Malik Willis | Mike Evans | Rhamondre Stevenson | Sam Darnold | Tyler Warren
predicted,3,12,full_exact,True,,271.0,True,True,True,Brian Thomas Jr. | Bucky Irving | Carnell Tate | Christian Watson | Colston Loveland | D'Andre Swift | De'Von Achane | Drake Maye | Jalen McMillan | Jaylen Warren | Jordan Love | Josh Jacobs | Kenneth Walker III
predicted,3,13,full_exact,True,,261.0,True,True,True,Brian Thomas Jr. | Bucky Irving | C.J. Stroud | Cam Skattebo | David Montgomery | De'Von Achane | Drake Maye | Emeka Egbuka | Jordan Love | Josh Jacobs | Kyle Pitts | Malik Nabers | Tetairoa McMillan
predicted,3,14,full_exact,False,market_slots,269.0,True,True,True,Brian Thomas Jr. | Brock Purdy | Bucky Irving | Christian Watson | De'Von Achane | Drake Maye | Josh Jacobs | Kyle Pitts | Kyren Williams | Ladd McConkey | Malik Nabers | Tony Pollard
predicted,3,15,full_exact,True,,271.0,True,True,True,Breece Hall | C.J. Stroud | Christian Watson | Colston Loveland | D'Andre Swift | De'Von Achane | Drake Maye | Jameson Williams | Jordan Addison | Josh Jacobs | Kenneth Walker III | Luther Burden III | Marvin Harrison Jr.
predicted,3,16,full_exact,True,,265.0,True,True,True,Carnell Tate | Chris Godwin Jr. | Christian Watson | De'Von Achane | Drake Maye | Josh Allen | Josh Jacobs | Kyle Monangai | Sam Darnold | Tetairoa McMillan | Tony Pollard | TreVeyon Henderson | Tyler Warren
predicted,3,17,full_exact,True,,249.0,True,True,True,Bucky Irving | Carnell Tate | Christian Watson | De'Von Achane | Drake Maye | Harold Fannin Jr. | Jordan Love | Josh Jacobs | Kenneth Walker III | Luther Burden III | Rashid Shaheed | Tony Pollard | Tyler Shough
predicted,3,18,full_exact,True,,261.0,True,True,True,Alec Pierce | Carnell Tate | Christian Watson | David Montgomery | De'Von Achane | Drake Maye | Jordan Love | Josh Allen | Josh Jacobs | Luther Burden III | RJ Harvey | TreVeyon Henderson | Tyler Warren
predicted,3,19,full_exact,True,,248.0,True,True,True,Bhayshul Tuten | CeeDee Lamb | Christian Watson | David Montgomery | De'Von Achane | Drake Maye | Fernando Mendoza | Harold Fannin Jr. | Jordan Addison | Josh Jacobs | Parker Washington | TreVeyon Henderson | Tyler Shough
predicted,3,20,full_exact,True,,259.0,True,True,True,Bucky Irving | Cam Skattebo | DJ Moore | De'Von Achane | Drake Maye | Jameson Williams | Josh Allen | Kenny Gainwell | Kyle Pitts | Malachi Fields | Mike Evans | Rome Odunze | TreVeyon Henderson
predicted,3,21,full_exact,True,,251.0,True,True,True,Blake Corum | Christian Watson | De'Von Achane | Drake Maye | Emeka Egbuka | Jordan Addison | Jordan Love | Jordan Mason | Kyler Murray | Kyren Williams | Saquon Barkley | Tetairoa McMillan | Tyler Warren
predicted,3,22,full_exact,True,,256.0,True,True,True,Breece Hall | Bucky Irving | Christian Watson | Daniel Jones | De'Von Achane | Drake Maye | Harold Fannin Jr. | Jameson Williams | Jayden Reed | Josh Jacobs | Malik Nabers | Malik Willis | TreVeyon Henderson
predicted,3,23,full_exact,True,,265.0,True,True,True,Bucky Irving | Colston Loveland | DJ Moore | De'Von Achane | Derrick Henry | Drake Maye | Jadarian Price | Jared Goff | Jaylen Waddle | Michael Wilson | Mike Evans | Rachaad White | Rome Odunze
predicted,3,24,full_exact,True,,273.0,True,True,True,Bucky Irving | Cam Skattebo | Carnell Tate | Christian Watson | De'Von Achane | Derrick Henry | Drake Maye | Jordan Love | Josh Jacobs | Kyle Pitts | Mike Evans | Rome Odunze | TreVeyon Henderson
predicted,3,25,full_exact,True,,275.0,True,True,True,Bhayshul Tuten | Bucky Irving | De'Von Achane | Drake Maye | George Pickens | Jared Goff | Jordan Love | Josh Jacobs | Kyren Williams | Malik Nabers | Marvin Harrison Jr. | Sam LaPorta | Tetairoa McMillan
predicted,3,26,full_exact,True,,282.0,True,True,True,C.J. Stroud | Colston Loveland | David Montgomery | De'Von Achane | Drake Maye | Emeka Egbuka | Jameson Williams | Josh Jacobs | Kyle Monangai | Ladd McConkey | Mike Evans | Saquon Barkley | Terry McLaurin
predicted,3,27,full_exact,True,,263.0,True,True,True,Brock Purdy | Bucky Irving | Colston Loveland | David Montgomery | De'Von Achane | Drake Maye | George Pickens | Jadarian Price | Jaylen Waddle | Quentin Johnston | Sam Darnold | Tetairoa McMillan | TreVeyon Henderson
predicted,3,28,full_exact,True,,204.0,True,True,True,Brock Purdy | DK Metcalf | De'Von Achane | Drake Maye | Harold Fannin Jr. | J.K. Dobbins | Jadarian Price | Jameson Williams | Jayden Reed | Jaylen Waddle | Jordan Love | Josh Jacobs | RJ Harvey
predicted,3,29,full_exact,True,,227.0,True,True,True,Blake Corum | Bucky Irving | Christian Watson | David Montgomery | De'Von Achane | Drake Maye | Emeka Egbuka | Garrett Wilson | Jaylen Warren | Malik Willis | Quentin Johnston | Sam LaPorta | Tetairoa McMillan
predicted,3,30,full_exact,True,,261.0,True,True,True,Aaron Jones | Aaron Rodgers | Breece Hall | Carnell Tate | Chris Olave | Christian Watson | David Montgomery | De'Von Achane | Drake Maye | Josh Jacobs | Kenneth Walker III | Kyle Pitts | Michael Pittman
predicted,3,31,full_exact,True,,296.0,True,True,True,Bhayshul Tuten | C.J. Stroud | CeeDee Lamb | Christian Watson | De'Von Achane | Derrick Henry | Drake Maye | George Pickens | Harold Fannin Jr. | Josh Jacobs | Marvin Harrison Jr. | Parker Washington | Tony Pollard
