feature_name,slice_type,slice_value,n_rows,base_rmse,variant_rmse,delta_variant_minus_base
adp_room_strength_share,provider_depth,two,535,2.3768129772884925,2.3708138023036565,-0.005999174984836042
adp_room_strength_share,provider_era,2017_2019,1199,3.243490424217579,3.2403492890100147,-0.003141135207564094
adp_room_strength_share,provider_era,2020_2022,1263,3.0721195707924958,3.070017498952911,-0.0021020718395847737
adp_room_strength_share,provider_era,2023_plus,1239,3.1192979573047257,3.118552648167613,-0.0007453091371125709
adp_teammates_better_count,position,QB,380,3.5470321208517235,3.57537342152286,0.028341300671136604
adp_teammates_better_count,position,RB,1016,3.5294922272328093,3.5257175567762364,-0.0037746704565728706
adp_teammates_better_count,position,TE,802,2.318950121726822,2.3210958827929664,0.0021457610661443915
adp_teammates_better_count,position,WR,1503,3.1421187858309927,3.147646614947253,0.005527829116260374
adp_teammates_better_count,season,2017,407,3.121174235267348,3.104107743597011,-0.017066491670337136
adp_teammates_better_count,season,2018,405,3.361650946749244,3.3643679984885813,0.0027170517393373395
adp_teammates_better_count,season,2019,387,3.2437935430003906,3.248588732320798,0.004795189320407456
adp_teammates_better_count,season,2020,420,3.2173394023583635,3.230737239889116,0.013397837530752632
adp_teammates_better_count,season,2021,417,3.1016833822330367,3.095201610995049,-0.006481771237987655
adp_teammates_better_count,season,2022,426,2.891152635539245,2.905014446066215,0.013861810526969887
adp_teammates_better_count,season,2023,415,3.2254419477416056,3.231988860059232,0.0065469123176264965
adp_teammates_better_count,season,2024,408,3.1776751715661558,3.188316240402441,0.010641068836285239
adp_teammates_better_count,season,2025,416,2.949178206838924,2.9633019604022826,0.014123753563358488
adp_teammates_better_count,history_depth,other_no_history,27,2.665959517651867,2.6581549870628036,-0.007804530589063496
adp_teammates_better_count,history_depth,rookie,532,3.4675191398656158,3.466719275876767,-0.0007998639888486814
adp_teammates_better_count,history_depth,second_year,568,3.2417641752409585,3.2651726978436106,0.023408522602652138
adp_teammates_better_count,history_depth,veteran_with_history,2574,3.05554059224912,3.0572850200565913,0.0017444278074711939
adp_teammates_better_count,provider_depth,one,119,2.9112188402146995,2.915108506727183,0.0038896665124834584
adp_teammates_better_count,provider_depth,three_plus,3047,3.2688548308495204,3.273724272084944,0.004869441235423544
adp_teammates_better_count,provider_depth,two,535,2.3768129772884925,2.3807893459741307,0.003976368685638221
adp_teammates_better_count,provider_era,2017_2019,1199,3.243490424217579,3.2404300941008066,-0.003060330116772203
adp_teammates_better_count,provider_era,2020_2022,1263,3.0721195707924958,3.0790396492045247,0.006920078412028907
adp_teammates_better_count,provider_era,2023_plus,1239,3.1192979573047257,3.1296205329898648,0.010322575685139057
adp_worst_teammate_gap,position,QB,380,3.5470321208517235,3.547003103892176,-2.9016959547600862e-05
adp_worst_teammate_gap,position,RB,1016,3.5294922272328093,3.528503347620112,-0.0009888796126973354
adp_worst_teammate_gap,position,TE,802,2.318950121726822,2.310610221104061,-0.008339900622761132
adp_worst_teammate_gap,position,WR,1503,3.1421187858309927,3.146391956336072,0.00427317050507936
adp_worst_teammate_gap,season,2017,407,3.121174235267348,3.1076244729420037,-0.013549762325344439
adp_worst_teammate_gap,season,2018,405,3.361650946749244,3.3761105733994974,0.014459626650253465
adp_worst_teammate_gap,season,2019,387,3.2437935430003906,3.2214150803007953,-0.022378462699595314
adp_worst_teammate_gap,season,2020,420,3.2173394023583635,3.229245018862063,0.0119056165036997
adp_worst_teammate_gap,season,2021,417,3.1016833822330367,3.1004843404552016,-0.0011990417778351414
adp_worst_teammate_gap,season,2022,426,2.891152635539245,2.89396298216197,0.0028103466227249463
adp_worst_teammate_gap,season,2023,415,3.2254419477416056,3.228903357517083,0.0034614097754772644
adp_worst_teammate_gap,season,2024,408,3.1776751715661558,3.1712535105873405,-0.006421660978815247
adp_worst_teammate_gap,season,2025,416,2.949178206838924,2.959122311574539,0.0099441047356148
adp_worst_teammate_gap,history_depth,other_no_history,27,2.665959517651867,2.610568799790034,-0.05539071786183314
adp_worst_teammate_gap,history_depth,rookie,532,3.4675191398656158,3.478079837698546,0.01056069783293001
adp_worst_teammate_gap,history_depth,second_year,568,3.2417641752409585,3.250604725532001,0.008840550291042693
adp_worst_teammate_gap,history_depth,veteran_with_history,2574,3.05554059224912,3.0516297213382675,-0.003910870910852626
adp_worst_teammate_gap,provider_depth,one,119,2.9112188402146995,2.9238854410016746,0.012666600786975124
adp_worst_teammate_gap,provider_depth,three_plus,3047,3.2688548308495204,3.2693389786242166,0.0004841477746961864
adp_worst_teammate_gap,provider_depth,two,535,2.3768129772884925,2.3704396773504417,-0.006373299938050803
adp_worst_teammate_gap,provider_era,2017_2019,1199,3.243490424217579,3.2369415929868084,-0.0065488312307704355
adp_worst_teammate_gap,provider_era,2020_2022,1263,3.0721195707924958,3.0767628820607396,0.004643311268243799
adp_worst_teammate_gap,provider_era,2023_plus,1239,3.1192979573047257,3.1215066352365466,0.0022086779318208904
expert_ppg_exp_diff,position,QB,380,3.5470321208517235,3.5682266080218583,0.021194487170134835
expert_ppg_exp_diff,position,RB,1016,3.5294922272328093,3.542030872371007,0.01253864513819769
expert_ppg_exp_diff,position,TE,802,2.318950121726822,2.309509230758749,-0.009440890968073212
expert_ppg_exp_diff,position,WR,1503,3.1421187858309927,3.132592044769934,-0.009526741061058885
expert_ppg_exp_diff,season,2017,407,3.121174235267348,3.130578276488696,0.009404041221347637
expert_ppg_exp_diff,season,2018,405,3.361650946749244,3.3453355571423615,-0.01631538960688239
expert_ppg_exp_diff,season,2019,387,3.2437935430003906,3.23809766103749,-0.005695881962900717
expert_ppg_exp_diff,season,2020,420,3.2173394023583635,3.23211582678367,0.014776424425306356
expert_ppg_exp_diff,season,2021,417,3.1016833822330367,3.1071093453952177,0.0054259631621809135
expert_ppg_exp_diff,season,2022,426,2.891152635539245,2.874282719271137,-0.016869916268108298
expert_ppg_exp_diff,season,2023,415,3.2254419477416056,3.224530516638724,-0.0009114311028817212
expert_ppg_exp_diff,season,2024,408,3.1776751715661558,3.1926553905743376,0.014980219008181805
expert_ppg_exp_diff,season,2025,416,2.949178206838924,2.9524543799569716,0.0032761731180475095
expert_ppg_exp_diff,history_depth,other_no_history,27,2.665959517651867,2.6464191245879802,-0.019540393063886885
expert_ppg_exp_diff,history_depth,rookie,532,3.4675191398656158,3.4677745028307663,0.0002553629651504963
expert_ppg_exp_diff,history_depth,second_year,568,3.2417641752409585,3.241773766292407,9.59105144859862e-06
expert_ppg_exp_diff,history_depth,veteran_with_history,2574,3.05554059224912,3.0570867061624063,0.0015461139132861845
expert_ppg_exp_diff,provider_depth,one,119,2.9112188402146995,2.9036432500302976,-0.007575590184401904
expert_ppg_exp_diff,provider_depth,three_plus,3047,3.2688548308495204,3.2729293178237846,0.004074486974264158
expert_ppg_exp_diff,provider_depth,two,535,2.3768129772884925,2.3556932739156062,-0.021119703372886267
expert_ppg_exp_diff,provider_era,2017_2019,1199,3.243490424217579,3.239028844321635,-0.004461579895943757
expert_ppg_exp_diff,provider_era,2020_2022,1263,3.0721195707924958,3.0737480131438564,0.001628442351360615
expert_ppg_exp_diff,provider_era,2023_plus,1239,3.1192979573047257,3.12505471496976,0.00575675766503414
expert_ppg_exp_peer_mean,position,QB,380,3.5470321208517235,3.5675736075135696,0.020541486661846076
expert_ppg_exp_peer_mean,position,RB,1016,3.5294922272328093,3.5404121419259025,0.010919914693093169
expert_ppg_exp_peer_mean,position,TE,802,2.318950121726822,2.3173753775627612,-0.0015747441640607818
expert_ppg_exp_peer_mean,position,WR,1503,3.1421187858309927,3.145109504297111,0.002990718466118203
expert_ppg_exp_peer_mean,season,2017,407,3.121174235267348,3.1284892385615963,0.007315003294248168
expert_ppg_exp_peer_mean,season,2018,405,3.361650946749244,3.422614103967788,0.06096315721854406
expert_ppg_exp_peer_mean,season,2019,387,3.2437935430003906,3.2365295297305834,-0.00726401326980719
expert_ppg_exp_peer_mean,season,2020,420,3.2173394023583635,3.2229954738274555,0.005656071469092083
expert_ppg_exp_peer_mean,season,2021,417,3.1016833822330367,3.098242703197088,-0.0034406790359486905
expert_ppg_exp_peer_mean,season,2022,426,2.891152635539245,2.886943389640392,-0.004209245898853187
expert_ppg_exp_peer_mean,season,2023,415,3.2254419477416056,3.2303288841642015,0.004886936422595856
expert_ppg_exp_peer_mean,season,2024,408,3.1776751715661558,3.1809421533475546,0.0032669817813988367
expert_ppg_exp_peer_mean,season,2025,416,2.949178206838924,2.9372841764448543,-0.011894030394069777
expert_ppg_exp_peer_mean,history_depth,other_no_history,27,2.665959517651867,2.608746683347537,-0.05721283430433033
expert_ppg_exp_peer_mean,history_depth,rookie,532,3.4675191398656158,3.4848787009323323,0.017359561066716545
expert_ppg_exp_peer_mean,history_depth,second_year,568,3.2417641752409585,3.257741681642519,0.015977506401560593
expert_ppg_exp_peer_mean,history_depth,veteran_with_history,2574,3.05554059224912,3.0581672667678026,0.0026266745186824814
expert_ppg_exp_peer_mean,provider_depth,one,119,2.9112188402146995,2.913132064046147,0.0019132238314476524
expert_ppg_exp_peer_mean,provider_depth,three_plus,3047,3.2688548308495204,3.2769155704830664,0.008060739633545921
expert_ppg_exp_peer_mean,provider_depth,two,535,2.3768129772884925,2.374563444280077,-0.002249533008415572
expert_ppg_exp_peer_mean,provider_era,2017_2019,1199,3.243490424217579,3.2650050346526833,0.021514610435104498
expert_ppg_exp_peer_mean,provider_era,2020_2022,1263,3.0721195707924958,3.0716096151862744,-0.0005099556062213573
expert_ppg_exp_peer_mean,provider_era,2023_plus,1239,3.1192979573047257,3.1183200934284336,-0.0009778638762920622
expert_ppg_exp_percentile,position,QB,380,3.5470321208517235,3.569096519067628,0.022064398215904557
expert_ppg_exp_percentile,position,RB,1016,3.5294922272328093,3.5353165570747205,0.005824329841911169
expert_ppg_exp_percentile,position,TE,802,2.318950121726822,2.31748501682815,-0.0014651048986720205
expert_ppg_exp_percentile,position,WR,1503,3.1421187858309927,3.1458794855583547,0.003760699727362038
expert_ppg_exp_percentile,season,2017,407,3.121174235267348,3.1372077815319086,0.01603354626456044
expert_ppg_exp_percentile,season,2018,405,3.361650946749244,3.383468887829098,0.02181794107985402
expert_ppg_exp_percentile,season,2019,387,3.2437935430003906,3.2449135108457896,0.001119967845399028
expert_ppg_exp_percentile,season,2020,420,3.2173394023583635,3.239018240858844,0.02167883850048069
expert_ppg_exp_percentile,season,2021,417,3.1016833822330367,3.11679348760927,0.015110105376233474
expert_ppg_exp_percentile,season,2022,426,2.891152635539245,2.889075017922952,-0.0020776176162931037
expert_ppg_exp_percentile,season,2023,415,3.2254419477416056,3.2166087035362625,-0.00883324420534315
expert_ppg_exp_percentile,season,2024,408,3.1776751715661558,3.171261383958969,-0.006413787607186805
expert_ppg_exp_percentile,season,2025,416,2.949178206838924,2.939253367079482,-0.00992483975944225
expert_ppg_exp_percentile,history_depth,other_no_history,27,2.665959517651867,2.6630711859726595,-0.0028883316792076563
expert_ppg_exp_percentile,history_depth,rookie,532,3.4675191398656158,3.4744458196986416,0.006926679833025862
expert_ppg_exp_percentile,history_depth,second_year,568,3.2417641752409585,3.245071657911082,0.003307482670123374
expert_ppg_exp_percentile,history_depth,veteran_with_history,2574,3.05554059224912,3.061524151615468,0.005983559366347979
expert_ppg_exp_percentile,provider_depth,one,119,2.9112188402146995,2.909504835116695,-0.0017140050980044563
expert_ppg_exp_percentile,provider_depth,three_plus,3047,3.2688548308495204,3.275709503646095,0.00685467279657459
expert_ppg_exp_percentile,provider_depth,two,535,2.3768129772884925,2.3752637578273283,-0.001549219461164153
expert_ppg_exp_percentile,provider_era,2017_2019,1199,3.243490424217579,3.25673870166437,0.013248277446791246
expert_ppg_exp_percentile,provider_era,2020_2022,1263,3.0721195707924958,3.084061564872091,0.011941994079595286
expert_ppg_exp_percentile,provider_era,2023_plus,1239,3.1192979573047257,3.110936915034042,-0.008361042270683683
team_receiving_yard_share,position,QB,380,3.5470321208517235,3.5817778973192684,0.03474577646754495
team_receiving_yard_share,position,RB,1016,3.5294922272328093,3.5427196865348765,0.013227459302067146
team_receiving_yard_share,position,TE,802,2.318950121726822,2.302918076635504,-0.016032045091317837
team_receiving_yard_share,position,WR,1503,3.1421187858309927,3.138366603925538,-0.0037521819054546768
team_receiving_yard_share,season,2017,407,3.121174235267348,3.136266115851672,0.015091880584323647
team_receiving_yard_share,season,2018,405,3.361650946749244,3.353200156086352,-0.008450790662891894
team_receiving_yard_share,season,2019,387,3.2437935430003906,3.2361676047259853,-0.007625938274405275
team_receiving_yard_share,season,2020,420,3.2173394023583635,3.220346189271748,0.0030067869133847402
team_receiving_yard_share,season,2021,417,3.1016833822330367,3.1004175619519896,-0.0012658202810471586
team_receiving_yard_share,season,2022,426,2.891152635539245,2.8994593768883057,0.008306741349060509
team_receiving_yard_share,season,2023,415,3.2254419477416056,3.2312964704180893,0.0058545226764836755
team_receiving_yard_share,season,2024,408,3.1776751715661558,3.189097403767735,0.011422232201579341
team_receiving_yard_share,season,2025,416,2.949178206838924,2.9602783495015808,0.011100142662656687
team_receiving_yard_share,history_depth,other_no_history,27,2.665959517651867,2.6615112318578573,-0.004448285794009799
team_receiving_yard_share,history_depth,rookie,532,3.4675191398656158,3.4666961145678394,-0.0008230252977763364
team_receiving_yard_share,history_depth,second_year,568,3.2417641752409585,3.24434331050554,0.0025791352645816445
team_receiving_yard_share,history_depth,veteran_with_history,2574,3.05554059224912,3.061161466777021,0.005620874527900721
team_receiving_yard_share,provider_depth,one,119,2.9112188402146995,2.9188960201371623,0.007677179922462862
team_receiving_yard_share,provider_depth,three_plus,3047,3.2688548308495204,3.2776783763421347,0.008823545492614215
team_receiving_yard_share,provider_depth,two,535,2.3768129772884925,2.342350580522257,-0.034462396766235415
team_receiving_yard_share,provider_era,2017_2019,1199,3.243490424217579,3.2430185029243686,-0.00047192129321027565
team_receiving_yard_share,provider_era,2020_2022,1263,3.0721195707924958,3.075384148208135,0.003264577415639458
team_receiving_yard_share,provider_era,2023_plus,1239,3.1192979573047257,3.1286822596098482,0.00938430230512255
team_reception_share,position,QB,380,3.5470321208517235,3.5894689015928782,0.042436780741154756
team_reception_share,position,RB,1016,3.5294922272328093,3.543281259552799,0.013789032319989847
team_reception_share,position,TE,802,2.318950121726822,2.318839975383858,-0.00011014634296380166
team_reception_share,position,WR,1503,3.1421187858309927,3.1403113267230363,-0.0018074591079564328
team_reception_share,season,2017,407,3.121174235267348,3.1242559847330065,0.003081749465658312
team_reception_share,season,2018,405,3.361650946749244,3.389447745846683,0.027796799097439262
team_reception_share,season,2019,387,3.2437935430003906,3.244003693041653,0.00021015004126256898
team_reception_share,season,2020,420,3.2173394023583635,3.2344413595077253,0.0171019571493618
team_reception_share,season,2021,417,3.1016833822330367,3.121489029267275,0.01980564703423804
team_reception_share,season,2022,426,2.891152635539245,2.891777756657286,0.0006251211180408056
team_reception_share,season,2023,415,3.2254419477416056,3.2159694613404777,-0.009472486401127966
team_reception_share,season,2024,408,3.1776751715661558,3.1812749963425073,0.003599824776351568
team_reception_share,season,2025,416,2.949178206838924,2.9609871633791824,0.011808956540258375
team_reception_share,history_depth,other_no_history,27,2.665959517651867,2.6497663504484676,-0.016193167203399472
team_reception_share,history_depth,rookie,532,3.4675191398656158,3.478603895635605,0.01108475576998913
team_reception_share,history_depth,second_year,568,3.2417641752409585,3.2426829035096754,0.0009187282687168619
team_reception_share,history_depth,veteran_with_history,2574,3.05554059224912,3.0653577966905656,0.009817204441445515
team_reception_share,provider_depth,one,119,2.9112188402146995,2.8996816149703366,-0.011537225244362848
team_reception_share,provider_depth,three_plus,3047,3.2688548308495204,3.2789634996711805,0.01010866882166006
team_reception_share,provider_depth,two,535,2.3768129772884925,2.377988937351779,0.001175960063286574
team_reception_share,provider_era,2017_2019,1199,3.243490424217579,3.254318860664256,0.010828436446677081
team_reception_share,provider_era,2020_2022,1263,3.0721195707924958,3.0848864283363295,0.012766857543833776
team_reception_share,provider_era,2023_plus,1239,3.1192979573047257,3.120986030617432,0.001688073312706262
team_rush_attempt_share,position,QB,380,3.5470321208517235,3.581763941054838,0.034731820203114605
team_rush_attempt_share,position,RB,1016,3.5294922272328093,3.5239856202776862,-0.005506606955123061
team_rush_attempt_share,position,TE,802,2.318950121726822,2.3110669802136794,-0.007883141513142622
team_rush_attempt_share,position,WR,1503,3.1421187858309927,3.1460964029803966,0.0039776171494039225
team_rush_attempt_share,season,2017,407,3.121174235267348,3.1122400879467556,-0.008934147320592611
team_rush_attempt_share,season,2018,405,3.361650946749244,3.3583844650963695,-0.0032664816528744645
team_rush_attempt_share,season,2019,387,3.2437935430003906,3.232137875851298,-0.011655667149092608
team_rush_attempt_share,season,2020,420,3.2173394023583635,3.2453292444950756,0.027989842136712184
team_rush_attempt_share,season,2021,417,3.1016833822330367,3.1067397595097543,0.005056377276717594
team_rush_attempt_share,season,2022,426,2.891152635539245,2.882460032810634,-0.008692602728611387
team_rush_attempt_share,season,2023,415,3.2254419477416056,3.2278564497946216,0.0024145020530159655
team_rush_attempt_share,season,2024,408,3.1776751715661558,3.183716731654469,0.006041560088313247
team_rush_attempt_share,season,2025,416,2.949178206838924,2.9629543606272812,0.01377615378835717
team_rush_attempt_share,history_depth,other_no_history,27,2.665959517651867,2.6035815310126136,-0.062377986639253535
team_rush_attempt_share,history_depth,rookie,532,3.4675191398656158,3.4601536633161536,-0.00736547654946218
team_rush_attempt_share,history_depth,second_year,568,3.2417641752409585,3.2429802474151876,0.0012160721742291436
team_rush_attempt_share,history_depth,veteran_with_history,2574,3.05554059224912,3.0615415108841244,0.006000918635004293
team_rush_attempt_share,provider_depth,one,119,2.9112188402146995,2.9123917830397263,0.0011729428250268903
team_rush_attempt_share,provider_depth,three_plus,3047,3.2688548308495204,3.273100079650748,0.0042452488012276746
team_rush_attempt_share,provider_depth,two,535,2.3768129772884925,2.3679534099221393,-0.008859567366353183
team_rush_attempt_share,provider_era,2017_2019,1199,3.243490424217579,3.235668166631179,-0.007822257586399761
team_rush_attempt_share,provider_era,2020_2022,1263,3.0721195707924958,3.0808291889217267,0.00870961812923099
team_rush_attempt_share,provider_era,2023_plus,1239,3.1192979573047257,3.1265381126231837,0.007240155318458008
team_target_share,position,QB,380,3.5470321208517235,3.540521429282468,-0.0065106915692556555
team_target_share,position,RB,1016,3.5294922272328093,3.5225984630851124,-0.006893764147696935
team_target_share,position,TE,802,2.318950121726822,2.3157744264012114,-0.0031756953256105724
team_target_share,position,WR,1503,3.1421187858309927,3.141185340865257,-0.0009334449657356636
team_target_share,season,2017,407,3.121174235267348,3.1112534674483974,-0.009920767818950793
team_target_share,season,2018,405,3.361650946749244,3.355184019825891,-0.006466926923352823
team_target_share,season,2019,387,3.2437935430003906,3.26072635478374,0.0169328117833496
team_target_share,season,2020,420,3.2173394023583635,3.2107032809547507,-0.006636121403612805
team_target_share,season,2021,417,3.1016833822330367,3.0933703731070077,-0.008313009126029058
team_target_share,season,2022,426,2.891152635539245,2.8838095008929767,-0.007343134646268457
team_target_share,season,2023,415,3.2254419477416056,3.2189933357722236,-0.006448611969382068
team_target_share,season,2024,408,3.1776751715661558,3.169659264024114,-0.008015907542041845
team_target_share,season,2025,416,2.949178206838924,2.9524558743984053,0.0032776675594812232
team_target_share,history_depth,other_no_history,27,2.665959517651867,2.6654464404446623,-0.0005130772072048373
team_target_share,history_depth,rookie,532,3.4675191398656158,3.4557792755619463,-0.011739864303669467
team_target_share,history_depth,second_year,568,3.2417641752409585,3.2400592170642497,-0.001704958176708793
team_target_share,history_depth,veteran_with_history,2574,3.05554059224912,3.0531266152850174,-0.0024139769641027264
team_target_share,provider_depth,one,119,2.9112188402146995,2.926813461944195,0.01559462172949555
team_target_share,provider_depth,three_plus,3047,3.2688548308495204,3.2645880638217504,-0.004266767027770069
team_target_share,provider_depth,two,535,2.3768129772884925,2.3715217626909864,-0.005291214597506144
team_target_share,provider_era,2017_2019,1199,3.243490424217579,3.243473325398026,-1.7098819552696654e-05
team_target_share,provider_era,2020_2022,1263,3.0721195707924958,3.0647066107302163,-0.007412960062279428
team_target_share,provider_era,2023_plus,1239,3.1192979573047257,3.1154197557947385,-0.003878201509987189
