arm,variation,path_index,branch,complete,failure_reason,roster_spend,unused_salary,full_replans,budget_replans,max_projected_slack,roster,salary_map
slack_replan,6,17,pass,True,,281.0,17.0,11,7,16.27937024446851,Bhayshul Tuten | Chase Brown | George Kittle | Jahmyr Gibbs | Jayden Reed | Kyle Monangai | Kyle Pitts | Kyren Williams | Lamar Jackson | Makai Lemon | Marvin Harrison Jr. | Tony Pollard | Tre Harris,"{""Bhayshul Tuten"": 11.0, ""Chase Brown"": 34.0, ""George Kittle"": 4.0, ""Jahmyr Gibbs"": 110.0, ""Jayden Reed"": 9.0, ""Kyle Monangai"": 4.0, ""Kyle Pitts"": 9.0, ""Kyren Williams"": 46.0, ""Lamar Jackson"": 11.0, ""Makai Lemon"": 10.0, ""Marvin Harrison Jr."": 17.0, ""Tony Pollard"": 14.0, ""Tre Harris"": 2.0}"
slack_replan,6,18,buy,True,,297.0,1.0,0,0,5.34410842691932,Aaron Jones | Bhayshul Tuten | Bijan Robinson | Caleb Douglas | Chase Brown | George Kittle | Jahmyr Gibbs | Jaxson Dart | Kyle Pitts | Makai Lemon | Matthew Golden | Mike Washington Jr. | Pat Bryant,"{""Aaron Jones"": 3.0, ""Bhayshul Tuten"": 11.0, ""Bijan Robinson"": 105.0, ""Caleb Douglas"": 2.0, ""Chase Brown"": 34.0, ""George Kittle"": 3.0, ""Jahmyr Gibbs"": 110.0, ""Jaxson Dart"": 2.0, ""Kyle Pitts"": 12.0, ""Makai Lemon"": 4.0, ""Matthew Golden"": 4.0, ""Mike Washington Jr."": 5.0, ""Pat Bryant"": 2.0}"
slack_replan,6,18,pass,True,,290.0,8.0,7,4,16.657036379416013,Bhayshul Tuten | Brian Thomas Jr. | Chase Brown | DJ Moore | George Kittle | Jahmyr Gibbs | Jalen Hurts | Jaylen Warren | Ladd McConkey | Marvin Harrison Jr. | Matthew Golden | RJ Harvey | TreVeyon Henderson,"{""Bhayshul Tuten"": 11.0, ""Brian Thomas Jr."": 15.0, ""Chase Brown"": 34.0, ""DJ Moore"": 18.0, ""George Kittle"": 3.0, ""Jahmyr Gibbs"": 110.0, ""Jalen Hurts"": 8.0, ""Jaylen Warren"": 12.0, ""Ladd McConkey"": 26.0, ""Marvin Harrison Jr."": 11.0, ""Matthew Golden"": 4.0, ""RJ Harvey"": 10.0, ""TreVeyon Henderson"": 28.0}"
slack_replan,6,19,buy,True,,296.0,2.0,3,1,5.295598934530517,Bhayshul Tuten | Bijan Robinson | Chase Brown | Dallas Goedert | Denzel Boston | Jahmyr Gibbs | Jauan Jennings | KC Concepcion | Makai Lemon | RJ Harvey | Sam Darnold | Sam LaPorta | Tre Tucker,"{""Bhayshul Tuten"": 11.0, ""Bijan Robinson"": 105.0, ""Chase Brown"": 34.0, ""Dallas Goedert"": 3.0, ""Denzel Boston"": 3.0, ""Jahmyr Gibbs"": 110.0, ""Jauan Jennings"": 2.0, ""KC Concepcion"": 2.0, ""Makai Lemon"": 3.0, ""RJ Harvey"": 6.0, ""Sam Darnold"": 2.0, ""Sam LaPorta"": 11.0, ""Tre Tucker"": 4.0}"
slack_replan,6,19,pass,True,,275.0,23.0,9,7,33.768219128202134,Alec Pierce | Bhayshul Tuten | Chase Brown | Jahmyr Gibbs | Jalen Hurts | Jameson Williams | KC Concepcion | Kyle Pitts | Makai Lemon | RJ Harvey | Tetairoa McMillan | TreVeyon Henderson | Wan'Dale Robinson,"{""Alec Pierce"": 7.0, ""Bhayshul Tuten"": 11.0, ""Chase Brown"": 34.0, ""Jahmyr Gibbs"": 110.0, ""Jalen Hurts"": 9.0, ""Jameson Williams"": 18.0, ""KC Concepcion"": 2.0, ""Kyle Pitts"": 12.0, ""Makai Lemon"": 3.0, ""RJ Harvey"": 6.0, ""Tetairoa McMillan"": 29.0, ""TreVeyon Henderson"": 28.0, ""Wan'Dale Robinson"": 6.0}"
slack_replan,6,20,buy,True,,294.0,4.0,1,0,3.9563969348126307,Bhayshul Tuten | Bijan Robinson | Chase Brown | Chris Rodriguez Jr. | Germie Bernard | Jahmyr Gibbs | Jakobi Meyers | Jared Goff | Jerry Jeudy | Jordan Addison | Mark Andrews | Pat Bryant | Rashid Shaheed,"{""Bhayshul Tuten"": 11.0, ""Bijan Robinson"": 105.0, ""Chase Brown"": 34.0, ""Chris Rodriguez Jr."": 4.0, ""Germie Bernard"": 3.0, ""Jahmyr Gibbs"": 110.0, ""Jakobi Meyers"": 11.0, ""Jared Goff"": 2.0, ""Jerry Jeudy"": 2.0, ""Jordan Addison"": 6.0, ""Mark Andrews"": 2.0, ""Pat Bryant"": 2.0, ""Rashid Shaheed"": 2.0}"
slack_replan,6,20,pass,True,,282.0,16.0,7,5,12.506707320698183,Bhayshul Tuten | Chase Brown | Christian Watson | J.K. Dobbins | Jahmyr Gibbs | Jalen Hurts | Jordan Addison | Jordyn Tyson | Kyle Pitts | Kyren Williams | Quentin Johnston | RJ Harvey | Rashid Shaheed,"{""Bhayshul Tuten"": 11.0, ""Chase Brown"": 34.0, ""Christian Watson"": 14.0, ""J.K. Dobbins"": 13.0, ""Jahmyr Gibbs"": 110.0, ""Jalen Hurts"": 13.0, ""Jordan Addison"": 6.0, ""Jordyn Tyson"": 6.0, ""Kyle Pitts"": 8.0, ""Kyren Williams"": 48.0, ""Quentin Johnston"": 8.0, ""RJ Harvey"": 9.0, ""Rashid Shaheed"": 2.0}"
slack_replan,6,21,buy,True,,293.0,5.0,2,2,8.99835731337538,Bhayshul Tuten | Bijan Robinson | Chase Brown | Dalton Kincaid | Daniel Jones | Emanuel Wilson | Jahmyr Gibbs | Jakobi Meyers | Jordan Addison | MarShawn Lloyd | Matthew Golden | Michael Wilson | Pat Freiermuth,"{""Bhayshul Tuten"": 11.0, ""Bijan Robinson"": 105.0, ""Chase Brown"": 34.0, ""Dalton Kincaid"": 2.0, ""Daniel Jones"": 2.0, ""Emanuel Wilson"": 2.0, ""Jahmyr Gibbs"": 110.0, ""Jakobi Meyers"": 3.0, ""Jordan Addison"": 9.0, ""MarShawn Lloyd"": 3.0, ""Matthew Golden"": 3.0, ""Michael Wilson"": 7.0, ""Pat Freiermuth"": 2.0}"
slack_replan,6,21,pass,True,,285.0,13.0,8,4,23.455072124764797,Bhayshul Tuten | Chase Brown | Dalton Kincaid | Jacory Croskey-Merritt | Jahmyr Gibbs | Jameson Williams | Jaylen Warren | Lamar Jackson | Matthew Golden | Michael Wilson | Rome Odunze | Tetairoa McMillan | Tony Pollard,"{""Bhayshul Tuten"": 11.0, ""Chase Brown"": 34.0, ""Dalton Kincaid"": 2.0, ""Jacory Croskey-Merritt"": 7.0, ""Jahmyr Gibbs"": 110.0, ""Jameson Williams"": 25.0, ""Jaylen Warren"": 15.0, ""Lamar Jackson"": 13.0, ""Matthew Golden"": 3.0, ""Michael Wilson"": 7.0, ""Rome Odunze"": 15.0, ""Tetairoa McMillan"": 31.0, ""Tony Pollard"": 12.0}"
slack_replan,6,22,buy,True,,294.0,4.0,1,0,5.079984948717481,Bhayshul Tuten | Bijan Robinson | Calvin Ridley | Chase Brown | Christian Watson | Dalton Kincaid | Ja'Kobi Lane | Jahmyr Gibbs | Josh Downs | Matthew Golden | Patrick Mahomes | Rashid Shaheed | Sean Tucker,"{""Bhayshul Tuten"": 11.0, ""Bijan Robinson"": 105.0, ""Calvin Ridley"": 2.0, ""Chase Brown"": 34.0, ""Christian Watson"": 11.0, ""Dalton Kincaid"": 2.0, ""Ja'Kobi Lane"": 2.0, ""Jahmyr Gibbs"": 110.0, ""Josh Downs"": 2.0, ""Matthew Golden"": 5.0, ""Patrick Mahomes"": 5.0, ""Rashid Shaheed"": 2.0, ""Sean Tucker"": 3.0}"
slack_replan,6,22,pass,True,,277.0,21.0,8,5,16.750702483265172,A.J. Brown | Bhayshul Tuten | Chase Brown | Chris Rodriguez Jr. | Christian Watson | Drake Maye | J.K. Dobbins | Jahmyr Gibbs | Kyle Pitts | Makai Lemon | Matthew Golden | RJ Harvey | Rashid Shaheed,"{""A.J. Brown"": 51.0, ""Bhayshul Tuten"": 11.0, ""Chase Brown"": 34.0, ""Chris Rodriguez Jr."": 2.0, ""Christian Watson"": 11.0, ""Drake Maye"": 17.0, ""J.K. Dobbins"": 9.0, ""Jahmyr Gibbs"": 110.0, ""Kyle Pitts"": 11.0, ""Makai Lemon"": 4.0, ""Matthew Golden"": 5.0, ""RJ Harvey"": 10.0, ""Rashid Shaheed"": 2.0}"
slack_replan,6,23,buy,True,,296.0,2.0,0,0,3.4711156599676087,Bhayshul Tuten | Bijan Robinson | C.J. Stroud | Chase Brown | Chuba Hubbard | Devaughn Vele | George Kittle | Jahmyr Gibbs | Jayden Reed | Jerry Jeudy | Makai Lemon | Michael Wilson | Nicholas Singleton,"{""Bhayshul Tuten"": 11.0, ""Bijan Robinson"": 105.0, ""C.J. Stroud"": 2.0, ""Chase Brown"": 34.0, ""Chuba Hubbard"": 6.0, ""Devaughn Vele"": 3.0, ""George Kittle"": 4.0, ""Jahmyr Gibbs"": 110.0, ""Jayden Reed"": 4.0, ""Jerry Jeudy"": 2.0, ""Makai Lemon"": 6.0, ""Michael Wilson"": 7.0, ""Nicholas Singleton"": 2.0}"
slack_replan,6,23,pass,True,,285.0,13.0,7,5,16.760209126789675,Bhayshul Tuten | Chase Brown | Chris Olave | Christian Watson | George Kittle | Jacory Croskey-Merritt | Jahmyr Gibbs | Jaylen Warren | Joe Burrow | Makai Lemon | Marvin Harrison Jr. | Michael Wilson | RJ Harvey,"{""Bhayshul Tuten"": 11.0, ""Chase Brown"": 34.0, ""Chris Olave"": 46.0, ""Christian Watson"": 13.0, ""George Kittle"": 4.0, ""Jacory Croskey-Merritt"": 11.0, ""Jahmyr Gibbs"": 110.0, ""Jaylen Warren"": 13.0, ""Joe Burrow"": 7.0, ""Makai Lemon"": 6.0, ""Marvin Harrison Jr."": 12.0, ""Michael Wilson"": 7.0, ""RJ Harvey"": 11.0}"
slack_replan,6,24,buy,True,,297.0,1.0,0,0,2.170413640855543,Bhayshul Tuten | Bijan Robinson | Chase Brown | Hunter Henry | Jahmyr Gibbs | Jakobi Meyers | Jaxson Dart | Jayden Reed | Josh Downs | Kaelon Black | Mark Andrews | Quentin Johnston | Xavier Worthy,"{""Bhayshul Tuten"": 11.0, ""Bijan Robinson"": 105.0, ""Chase Brown"": 34.0, ""Hunter Henry"": 2.0, ""Jahmyr Gibbs"": 110.0, ""Jakobi Meyers"": 9.0, ""Jaxson Dart"": 4.0, ""Jayden Reed"": 4.0, ""Josh Downs"": 4.0, ""Kaelon Black"": 2.0, ""Mark Andrews"": 4.0, ""Quentin Johnston"": 6.0, ""Xavier Worthy"": 2.0}"
slack_replan,6,24,pass,True,,285.0,13.0,4,4,18.00934564480434,Alec Pierce | Bhayshul Tuten | Chase Brown | Christian Watson | Chuba Hubbard | Harold Fannin Jr. | Jahmyr Gibbs | Jayden Daniels | Jaylen Warren | Luther Burden III | Marvin Harrison Jr. | Quentin Johnston | Tony Pollard,"{""Alec Pierce"": 9.0, ""Bhayshul Tuten"": 11.0, ""Chase Brown"": 34.0, ""Christian Watson"": 16.0, ""Chuba Hubbard"": 5.0, ""Harold Fannin Jr."": 13.0, ""Jahmyr Gibbs"": 110.0, ""Jayden Daniels"": 8.0, ""Jaylen Warren"": 19.0, ""Luther Burden III"": 27.0, ""Marvin Harrison Jr."": 12.0, ""Quentin Johnston"": 6.0, ""Tony Pollard"": 15.0}"
slack_replan,6,25,buy,True,,296.0,2.0,0,0,4.818139779082799,Adonai Mitchell | Bhayshul Tuten | Bijan Robinson | Bo Nix | Chase Brown | George Kittle | Jahmyr Gibbs | Jakobi Meyers | MarShawn Lloyd | Quentin Johnston | Ray Davis | Romeo Doubs | Xavier Worthy,"{""Adonai Mitchell"": 2.0, ""Bhayshul Tuten"": 11.0, ""Bijan Robinson"": 105.0, ""Bo Nix"": 2.0, ""Chase Brown"": 34.0, ""George Kittle"": 5.0, ""Jahmyr Gibbs"": 110.0, ""Jakobi Meyers"": 4.0, ""MarShawn Lloyd"": 5.0, ""Quentin Johnston"": 10.0, ""Ray Davis"": 3.0, ""Romeo Doubs"": 2.0, ""Xavier Worthy"": 3.0}"
slack_replan,6,25,pass,True,,293.0,5.0,5,3,11.580382512981487,Alec Pierce | Bhayshul Tuten | Brian Thomas Jr. | Chase Brown | Chris Godwin Jr. | Dak Prescott | Harold Fannin Jr. | Jahmyr Gibbs | Jaylen Warren | Kenny Gainwell | Quentin Johnston | Tony Pollard | Zay Flowers,"{""Alec Pierce"": 10.0, ""Bhayshul Tuten"": 11.0, ""Brian Thomas Jr."": 11.0, ""Chase Brown"": 34.0, ""Chris Godwin Jr."": 7.0, ""Dak Prescott"": 8.0, ""Harold Fannin Jr."": 12.0, ""Jahmyr Gibbs"": 110.0, ""Jaylen Warren"": 17.0, ""Kenny Gainwell"": 10.0, ""Quentin Johnston"": 10.0, ""Tony Pollard"": 12.0, ""Zay Flowers"": 41.0}"
slack_replan,6,26,buy,True,,292.0,6.0,1,1,5.335048646314533,Bhayshul Tuten | Bijan Robinson | Chase Brown | Harold Fannin Jr. | Jahmyr Gibbs | Jakobi Meyers | Jalen McMillan | KC Concepcion | Matthew Golden | Romeo Doubs | Trevor Lawrence | Ty Johnson | Xavier Worthy,"{""Bhayshul Tuten"": 11.0, ""Bijan Robinson"": 105.0, ""Chase Brown"": 34.0, ""Harold Fannin Jr."": 3.0, ""Jahmyr Gibbs"": 110.0, ""Jakobi Meyers"": 3.0, ""Jalen McMillan"": 2.0, ""KC Concepcion"": 6.0, ""Matthew Golden"": 9.0, ""Romeo Doubs"": 3.0, ""Trevor Lawrence"": 2.0, ""Ty Johnson"": 2.0, ""Xavier Worthy"": 2.0}"
slack_replan,6,26,pass,True,,254.0,44.0,8,5,35.576976838722715,Bhayshul Tuten | Chase Brown | DJ Moore | Harold Fannin Jr. | Jacory Croskey-Merritt | Jahmyr Gibbs | Jalen Hurts | Jordan Addison | Luther Burden III | Michael Wilson | Rachaad White | Tony Pollard | Xavier Worthy,"{""Bhayshul Tuten"": 11.0, ""Chase Brown"": 34.0, ""DJ Moore"": 16.0, ""Harold Fannin Jr."": 3.0, ""Jacory Croskey-Merritt"": 13.0, ""Jahmyr Gibbs"": 110.0, ""Jalen Hurts"": 11.0, ""Jordan Addison"": 6.0, ""Luther Burden III"": 17.0, ""Michael Wilson"": 8.0, ""Rachaad White"": 5.0, ""Tony Pollard"": 18.0, ""Xavier Worthy"": 2.0}"
slack_replan,6,27,buy,True,,297.0,1.0,0,0,1.9201539185827983,Bhayshul Tuten | Bijan Robinson | Brian Thomas Jr. | Chase Brown | Chig Okonkwo | Dylan Sampson | Jahmyr Gibbs | Josh Downs | Patrick Mahomes | Quentin Johnston | Rashid Shaheed | Sam LaPorta | Zach Charbonnet,"{""Bhayshul Tuten"": 11.0, ""Bijan Robinson"": 105.0, ""Brian Thomas Jr."": 7.0, ""Chase Brown"": 34.0, ""Chig Okonkwo"": 2.0, ""Dylan Sampson"": 2.0, ""Jahmyr Gibbs"": 110.0, ""Josh Downs"": 4.0, ""Patrick Mahomes"": 4.0, ""Quentin Johnston"": 9.0, ""Rashid Shaheed"": 2.0, ""Sam LaPorta"": 3.0, ""Zach Charbonnet"": 4.0}"
slack_replan,6,27,pass,True,,251.0,47.0,11,6,41.014781998307285,Alec Pierce | Bhayshul Tuten | Brian Thomas Jr. | Chase Brown | Christian Watson | J.K. Dobbins | Jacory Croskey-Merritt | Jahmyr Gibbs | Justin Herbert | Quentin Johnston | Rico Dowdle | Rome Odunze | Sam LaPorta,"{""Alec Pierce"": 12.0, ""Bhayshul Tuten"": 11.0, ""Brian Thomas Jr."": 7.0, ""Chase Brown"": 34.0, ""Christian Watson"": 14.0, ""J.K. Dobbins"": 9.0, ""Jacory Croskey-Merritt"": 6.0, ""Jahmyr Gibbs"": 110.0, ""Justin Herbert"": 2.0, ""Quentin Johnston"": 9.0, ""Rico Dowdle"": 9.0, ""Rome Odunze"": 25.0, ""Sam LaPorta"": 3.0}"
slack_replan,6,28,buy,True,,296.0,2.0,1,0,6.859671825340627,Bhayshul Tuten | Bijan Robinson | Chase Brown | Chris Godwin Jr. | George Kittle | Jahmyr Gibbs | Jaxson Dart | Jordan Addison | Nicholas Singleton | Quentin Johnston | Romeo Doubs | Zach Charbonnet | Zachariah Branch,"{""Bhayshul Tuten"": 11.0, ""Bijan Robinson"": 105.0, ""Chase Brown"": 34.0, ""Chris Godwin Jr."": 6.0, ""George Kittle"": 2.0, ""Jahmyr Gibbs"": 110.0, ""Jaxson Dart"": 7.0, ""Jordan Addison"": 9.0, ""Nicholas Singleton"": 2.0, ""Quentin Johnston"": 4.0, ""Romeo Doubs"": 2.0, ""Zach Charbonnet"": 2.0, ""Zachariah Branch"": 2.0}"
slack_replan,6,28,pass,True,,272.0,26.0,9,5,21.978428225034975,Bhayshul Tuten | Chase Brown | Chris Godwin Jr. | DJ Moore | DK Metcalf | Harold Fannin Jr. | Jacory Croskey-Merritt | Jahmyr Gibbs | Jameson Williams | Jaylen Warren | Quentin Johnston | Tony Pollard | Trevor Lawrence,"{""Bhayshul Tuten"": 11.0, ""Chase Brown"": 34.0, ""Chris Godwin Jr."": 6.0, ""DJ Moore"": 17.0, ""DK Metcalf"": 10.0, ""Harold Fannin Jr."": 8.0, ""Jacory Croskey-Merritt"": 11.0, ""Jahmyr Gibbs"": 110.0, ""Jameson Williams"": 22.0, ""Jaylen Warren"": 16.0, ""Quentin Johnston"": 4.0, ""Tony Pollard"": 19.0, ""Trevor Lawrence"": 4.0}"
slack_replan,6,29,buy,True,,295.0,3.0,1,0,2.9825575666386612,Bhayshul Tuten | Bijan Robinson | Chase Brown | Chris Godwin Jr. | DK Metcalf | Jahmyr Gibbs | Kaytron Allen | Keenan Allen | Kyle Pitts | Makai Lemon | Patrick Mahomes | Rashid Shaheed | Wan'Dale Robinson,"{""Bhayshul Tuten"": 11.0, ""Bijan Robinson"": 105.0, ""Chase Brown"": 34.0, ""Chris Godwin Jr."": 5.0, ""DK Metcalf"": 7.0, ""Jahmyr Gibbs"": 110.0, ""Kaytron Allen"": 2.0, ""Keenan Allen"": 2.0, ""Kyle Pitts"": 3.0, ""Makai Lemon"": 8.0, ""Patrick Mahomes"": 3.0, ""Rashid Shaheed"": 2.0, ""Wan'Dale Robinson"": 3.0}"
slack_replan,6,29,pass,True,,293.0,5.0,5,3,11.058702458813912,Bhayshul Tuten | Chase Brown | Christian Watson | DK Metcalf | Drake Maye | Harold Fannin Jr. | Jahmyr Gibbs | Jaylen Warren | Makai Lemon | Marvin Harrison Jr. | Quentin Johnston | Rico Dowdle | Tony Pollard,"{""Bhayshul Tuten"": 11.0, ""Chase Brown"": 34.0, ""Christian Watson"": 19.0, ""DK Metcalf"": 7.0, ""Drake Maye"": 15.0, ""Harold Fannin Jr."": 9.0, ""Jahmyr Gibbs"": 110.0, ""Jaylen Warren"": 19.0, ""Makai Lemon"": 8.0, ""Marvin Harrison Jr."": 17.0, ""Quentin Johnston"": 10.0, ""Rico Dowdle"": 19.0, ""Tony Pollard"": 15.0}"
slack_replan,6,30,buy,True,,295.0,3.0,0,0,3.63934532886816,Alec Pierce | Bhayshul Tuten | Bijan Robinson | Chase Brown | Jahmyr Gibbs | Jakobi Meyers | KC Concepcion | Kenyon Sadiq | Matthew Stafford | Rashid Shaheed | Romeo Doubs | Woody Marks | Zach Charbonnet,"{""Alec Pierce"": 9.0, ""Bhayshul Tuten"": 11.0, ""Bijan Robinson"": 105.0, ""Chase Brown"": 34.0, ""Jahmyr Gibbs"": 110.0, ""Jakobi Meyers"": 7.0, ""KC Concepcion"": 4.0, ""Kenyon Sadiq"": 2.0, ""Matthew Stafford"": 5.0, ""Rashid Shaheed"": 2.0, ""Romeo Doubs"": 2.0, ""Woody Marks"": 2.0, ""Zach Charbonnet"": 2.0}"
slack_replan,6,30,pass,True,,288.0,10.0,6,5,15.285603853007274,Alec Pierce | Bhayshul Tuten | Blake Corum | Chase Brown | Christian Watson | Drake Maye | Harold Fannin Jr. | Jacory Croskey-Merritt | Jahmyr Gibbs | Jordyn Tyson | Quentin Johnston | Rome Odunze | Tony Pollard,"{""Alec Pierce"": 9.0, ""Bhayshul Tuten"": 11.0, ""Blake Corum"": 13.0, ""Chase Brown"": 34.0, ""Christian Watson"": 21.0, ""Drake Maye"": 15.0, ""Harold Fannin Jr."": 13.0, ""Jacory Croskey-Merritt"": 6.0, ""Jahmyr Gibbs"": 110.0, ""Jordyn Tyson"": 6.0, ""Quentin Johnston"": 9.0, ""Rome Odunze"": 23.0, ""Tony Pollard"": 18.0}"
slack_replan,6,31,buy,True,,292.0,6.0,1,1,5.6259046848768435,Bhayshul Tuten | Bijan Robinson | Chase Brown | Dak Prescott | Deebo Samuel Sr. | Harold Fannin Jr. | Jahmyr Gibbs | Jordan Addison | Jordyn Tyson | KC Concepcion | Romeo Doubs | Stefon Diggs | Zach Charbonnet,"{""Bhayshul Tuten"": 11.0, ""Bijan Robinson"": 105.0, ""Chase Brown"": 34.0, ""Dak Prescott"": 2.0, ""Deebo Samuel Sr."": 3.0, ""Harold Fannin Jr."": 7.0, ""Jahmyr Gibbs"": 110.0, ""Jordan Addison"": 3.0, ""Jordyn Tyson"": 5.0, ""KC Concepcion"": 2.0, ""Romeo Doubs"": 2.0, ""Stefon Diggs"": 6.0, ""Zach Charbonnet"": 2.0}"
slack_replan,6,31,pass,True,,287.0,11.0,6,6,12.553208251893182,Bhayshul Tuten | Chase Brown | Christian Watson | Harold Fannin Jr. | Jacory Croskey-Merritt | Jahmyr Gibbs | Jaxson Dart | Jaylen Warren | Jordan Addison | Marvin Harrison Jr. | Quentin Johnston | Tetairoa McMillan | Tony Pollard,"{""Bhayshul Tuten"": 11.0, ""Chase Brown"": 34.0, ""Christian Watson"": 13.0, ""Harold Fannin Jr."": 7.0, ""Jacory Croskey-Merritt"": 8.0, ""Jahmyr Gibbs"": 110.0, ""Jaxson Dart"": 5.0, ""Jaylen Warren"": 19.0, ""Jordan Addison"": 3.0, ""Marvin Harrison Jr."": 17.0, ""Quentin Johnston"": 12.0, ""Tetairoa McMillan"": 34.0, ""Tony Pollard"": 14.0}"
slack_replan,6,32,buy,True,,295.0,3.0,1,0,4.040407966500311,Bhayshul Tuten | Bijan Robinson | Chase Brown | Dylan Sampson | Jahmyr Gibbs | Justin Herbert | Juwan Johnson | Makai Lemon | Quentin Johnston | Romeo Doubs | Wan'Dale Robinson | Woody Marks | Xavier Worthy,"{""Bhayshul Tuten"": 11.0, ""Bijan Robinson"": 105.0, ""Chase Brown"": 34.0, ""Dylan Sampson"": 2.0, ""Jahmyr Gibbs"": 110.0, ""Justin Herbert"": 5.0, ""Juwan Johnson"": 2.0, ""Makai Lemon"": 7.0, ""Quentin Johnston"": 7.0, ""Romeo Doubs"": 2.0, ""Wan'Dale Robinson"": 3.0, ""Woody Marks"": 3.0, ""Xavier Worthy"": 4.0}"
slack_replan,6,32,pass,True,,282.0,16.0,8,3,13.780519910655073,Bhayshul Tuten | Chase Brown | Christian Watson | Drake Maye | Harold Fannin Jr. | Jahmyr Gibbs | Jaylen Warren | Josh Downs | Makai Lemon | Michael Wilson | Quentin Johnston | Rico Dowdle | TreVeyon Henderson,"{""Bhayshul Tuten"": 11.0, ""Chase Brown"": 34.0, ""Christian Watson"": 17.0, ""Drake Maye"": 10.0, ""Harold Fannin Jr."": 8.0, ""Jahmyr Gibbs"": 110.0, ""Jaylen Warren"": 18.0, ""Josh Downs"": 6.0, ""Makai Lemon"": 7.0, ""Michael Wilson"": 7.0, ""Quentin Johnston"": 7.0, ""Rico Dowdle"": 19.0, ""TreVeyon Henderson"": 28.0}"
slack_replan,6,33,buy,True,,293.0,5.0,0,0,4.9824842624721555,Bhayshul Tuten | Bijan Robinson | Caleb Douglas | Chase Brown | Jahmyr Gibbs | Jalen McMillan | Makai Lemon | Mark Andrews | Michael Pittman | Patrick Mahomes | Ryan Flournoy | Wan'Dale Robinson | Woody Marks,"{""Bhayshul Tuten"": 11.0, ""Bijan Robinson"": 105.0, ""Caleb Douglas"": 2.0, ""Chase Brown"": 34.0, ""Jahmyr Gibbs"": 110.0, ""Jalen McMillan"": 2.0, ""Makai Lemon"": 2.0, ""Mark Andrews"": 2.0, ""Michael Pittman"": 13.0, ""Patrick Mahomes"": 3.0, ""Ryan Flournoy"": 2.0, ""Wan'Dale Robinson"": 5.0, ""Woody Marks"": 2.0}"
slack_replan,6,33,pass,True,,248.0,50.0,14,7,47.877868508461916,Alec Pierce | Bhayshul Tuten | Chase Brown | Christian Watson | DK Metcalf | Dak Prescott | Harold Fannin Jr. | Jacory Croskey-Merritt | Jahmyr Gibbs | Josh Downs | Ladd McConkey | Parker Washington | Sam LaPorta,"{""Alec Pierce"": 6.0, ""Bhayshul Tuten"": 11.0, ""Chase Brown"": 34.0, ""Christian Watson"": 15.0, ""DK Metcalf"": 9.0, ""Dak Prescott"": 6.0, ""Harold Fannin Jr."": 9.0, ""Jacory Croskey-Merritt"": 9.0, ""Jahmyr Gibbs"": 110.0, ""Josh Downs"": 3.0, ""Ladd McConkey"": 23.0, ""Parker Washington"": 8.0, ""Sam LaPorta"": 5.0}"
slack_replan,6,34,buy,True,,298.0,0.0,0,0,4.879429558716538,Bhayshul Tuten | Bijan Robinson | Chase Brown | Denzel Boston | George Kittle | Jacory Croskey-Merritt | Jahmyr Gibbs | Jordan Addison | Josh Downs | Patrick Mahomes | Quentin Johnston | Tre Tucker | Woody Marks,"{""Bhayshul Tuten"": 11.0, ""Bijan Robinson"": 105.0, ""Chase Brown"": 34.0, ""Denzel Boston"": 3.0, ""George Kittle"": 6.0, ""Jacory Croskey-Merritt"": 5.0, ""Jahmyr Gibbs"": 110.0, ""Jordan Addison"": 5.0, ""Josh Downs"": 4.0, ""Patrick Mahomes"": 5.0, ""Quentin Johnston"": 6.0, ""Tre Tucker"": 2.0, ""Woody Marks"": 2.0}"
slack_replan,6,34,pass,True,,278.0,20.0,7,6,15.14581962153079,Bhayshul Tuten | Brian Thomas Jr. | Chase Brown | Christian Watson | Dak Prescott | Harold Fannin Jr. | Jacory Croskey-Merritt | Jahmyr Gibbs | Jaylen Warren | Jordan Addison | Ladd McConkey | Quentin Johnston | Tony Pollard,"{""Bhayshul Tuten"": 11.0, ""Brian Thomas Jr."": 14.0, ""Chase Brown"": 34.0, ""Christian Watson"": 16.0, ""Dak Prescott"": 5.0, ""Harold Fannin Jr."": 7.0, ""Jacory Croskey-Merritt"": 5.0, ""Jahmyr Gibbs"": 110.0, ""Jaylen Warren"": 20.0, ""Jordan Addison"": 5.0, ""Ladd McConkey"": 33.0, ""Quentin Johnston"": 6.0, ""Tony Pollard"": 12.0}"
slack_replan,6,35,buy,True,,296.0,2.0,1,1,5.533239702330775,Bhayshul Tuten | Bijan Robinson | Chase Brown | George Kittle | Jahmyr Gibbs | Jordyn Tyson | Makai Lemon | Patrick Mahomes | Romeo Doubs | Terrance Ferguson | Wan'Dale Robinson | Woody Marks | Zach Charbonnet,"{""Bhayshul Tuten"": 11.0, ""Bijan Robinson"": 105.0, ""Chase Brown"": 34.0, ""George Kittle"": 2.0, ""Jahmyr Gibbs"": 110.0, ""Jordyn Tyson"": 10.0, ""Makai Lemon"": 5.0, ""Patrick Mahomes"": 5.0, ""Romeo Doubs"": 3.0, ""Terrance Ferguson"": 2.0, ""Wan'Dale Robinson"": 4.0, ""Woody Marks"": 3.0, ""Zach Charbonnet"": 2.0}"
