arm,variation,path_index,branch,complete,failure_reason,roster_spend,unused_salary,full_replans,budget_replans,max_projected_slack,roster,salary_map
slack_replan,1,6,buy,True,,297.0,1.0,2,0,1.982381589773695,Bhayshul Tuten | Bijan Robinson | Chase Brown | Denzel Boston | Jahmyr Gibbs | Jalen McMillan | Jaxson Dart | Makai Lemon | Mark Andrews | Nicholas Singleton | Pat Freiermuth | Rashid Shaheed | Wan'Dale Robinson,"{""Bhayshul Tuten"": 11.0, ""Bijan Robinson"": 105.0, ""Chase Brown"": 34.0, ""Denzel Boston"": 2.0, ""Jahmyr Gibbs"": 110.0, ""Jalen McMillan"": 2.0, ""Jaxson Dart"": 6.0, ""Makai Lemon"": 8.0, ""Mark Andrews"": 3.0, ""Nicholas Singleton"": 2.0, ""Pat Freiermuth"": 4.0, ""Rashid Shaheed"": 2.0, ""Wan'Dale Robinson"": 8.0}"
slack_replan,1,6,pass,True,,285.0,13.0,9,5,20.925437365906646,Alec Pierce | Bhayshul Tuten | Chase Brown | J.K. Dobbins | Jahmyr Gibbs | Jalen Hurts | Jameson Williams | Jaylen Waddle | Jaylen Warren | Kyle Pitts | Michael Wilson | Rachaad White | Rome Odunze,"{""Alec Pierce"": 9.0, ""Bhayshul Tuten"": 11.0, ""Chase Brown"": 34.0, ""J.K. Dobbins"": 7.0, ""Jahmyr Gibbs"": 110.0, ""Jalen Hurts"": 11.0, ""Jameson Williams"": 15.0, ""Jaylen Waddle"": 24.0, ""Jaylen Warren"": 15.0, ""Kyle Pitts"": 6.0, ""Michael Wilson"": 6.0, ""Rachaad White"": 11.0, ""Rome Odunze"": 26.0}"
slack_replan,1,7,buy,True,,297.0,1.0,0,0,4.297617633761604,Aaron Jones | Bhayshul Tuten | Bijan Robinson | Calvin Ridley | Chase Brown | Harold Fannin Jr. | Jahmyr Gibbs | Jordan Addison | Michael Wilson | Patrick Mahomes | Rashid Shaheed | Samaje Perine | Stefon Diggs,"{""Aaron Jones"": 3.0, ""Bhayshul Tuten"": 11.0, ""Bijan Robinson"": 105.0, ""Calvin Ridley"": 2.0, ""Chase Brown"": 34.0, ""Harold Fannin Jr."": 7.0, ""Jahmyr Gibbs"": 110.0, ""Jordan Addison"": 6.0, ""Michael Wilson"": 6.0, ""Patrick Mahomes"": 2.0, ""Rashid Shaheed"": 3.0, ""Samaje Perine"": 2.0, ""Stefon Diggs"": 6.0}"
slack_replan,1,7,pass,True,,279.0,19.0,12,8,21.933521654887727,Aaron Jones | Bhayshul Tuten | Chase Brown | Christian Watson | DK Metcalf | Harold Fannin Jr. | Jahmyr Gibbs | Jalen Hurts | Jaylen Warren | Jordan Addison | Kenny Gainwell | Marvin Harrison Jr. | Rome Odunze,"{""Aaron Jones"": 3.0, ""Bhayshul Tuten"": 11.0, ""Chase Brown"": 34.0, ""Christian Watson"": 14.0, ""DK Metcalf"": 17.0, ""Harold Fannin Jr."": 7.0, ""Jahmyr Gibbs"": 110.0, ""Jalen Hurts"": 12.0, ""Jaylen Warren"": 20.0, ""Jordan Addison"": 6.0, ""Kenny Gainwell"": 6.0, ""Marvin Harrison Jr."": 20.0, ""Rome Odunze"": 19.0}"
slack_replan,1,8,buy,True,,294.0,4.0,2,2,6.935738273727225,Aaron Jones | Bhayshul Tuten | Bijan Robinson | Brock Purdy | Chase Brown | Chris Godwin Jr. | George Kittle | Jahmyr Gibbs | Jordan Addison | Josh Downs | Rashid Shaheed | Stefon Diggs | Wan'Dale Robinson,"{""Aaron Jones"": 5.0, ""Bhayshul Tuten"": 11.0, ""Bijan Robinson"": 105.0, ""Brock Purdy"": 2.0, ""Chase Brown"": 34.0, ""Chris Godwin Jr."": 3.0, ""George Kittle"": 4.0, ""Jahmyr Gibbs"": 110.0, ""Jordan Addison"": 5.0, ""Josh Downs"": 6.0, ""Rashid Shaheed"": 2.0, ""Stefon Diggs"": 2.0, ""Wan'Dale Robinson"": 5.0}"
slack_replan,1,8,pass,True,,274.0,24.0,8,5,14.324588291083444,Alec Pierce | Bhayshul Tuten | Chase Brown | Chris Godwin Jr. | Harold Fannin Jr. | Jahmyr Gibbs | Jalen Hurts | Jaylen Waddle | Jaylen Warren | Jonathon Brooks | Quentin Johnston | Rome Odunze | Stefon Diggs,"{""Alec Pierce"": 11.0, ""Bhayshul Tuten"": 11.0, ""Chase Brown"": 34.0, ""Chris Godwin Jr."": 3.0, ""Harold Fannin Jr."": 8.0, ""Jahmyr Gibbs"": 110.0, ""Jalen Hurts"": 10.0, ""Jaylen Waddle"": 26.0, ""Jaylen Warren"": 19.0, ""Jonathon Brooks"": 13.0, ""Quentin Johnston"": 6.0, ""Rome Odunze"": 21.0, ""Stefon Diggs"": 2.0}"
slack_replan,1,9,buy,True,,292.0,6.0,4,1,5.085228586867913,Bhayshul Tuten | Bijan Robinson | Bo Nix | Chase Brown | Dallas Goedert | George Kittle | Jahmyr Gibbs | Jayden Reed | Keenan Allen | Kimani Vidal | Omar Cooper Jr. | Rachaad White | Rashid Shaheed,"{""Bhayshul Tuten"": 11.0, ""Bijan Robinson"": 105.0, ""Bo Nix"": 6.0, ""Chase Brown"": 34.0, ""Dallas Goedert"": 2.0, ""George Kittle"": 3.0, ""Jahmyr Gibbs"": 110.0, ""Jayden Reed"": 7.0, ""Keenan Allen"": 2.0, ""Kimani Vidal"": 2.0, ""Omar Cooper Jr."": 3.0, ""Rachaad White"": 4.0, ""Rashid Shaheed"": 3.0}"
slack_replan,1,9,pass,True,,264.0,34.0,10,5,27.72564045872491,Bhayshul Tuten | Chase Brown | Chris Godwin Jr. | Deebo Samuel Sr. | Harold Fannin Jr. | Jahmyr Gibbs | Jalen Hurts | Jaylen Warren | Jonathon Brooks | Jordyn Tyson | Keenan Allen | Rhamondre Stevenson | Tee Higgins,"{""Bhayshul Tuten"": 11.0, ""Chase Brown"": 34.0, ""Chris Godwin Jr."": 9.0, ""Deebo Samuel Sr."": 2.0, ""Harold Fannin Jr."": 10.0, ""Jahmyr Gibbs"": 110.0, ""Jalen Hurts"": 12.0, ""Jaylen Warren"": 15.0, ""Jonathon Brooks"": 10.0, ""Jordyn Tyson"": 4.0, ""Keenan Allen"": 2.0, ""Rhamondre Stevenson"": 15.0, ""Tee Higgins"": 30.0}"
slack_replan,1,10,buy,True,,296.0,2.0,0,0,6.2127514555820085,Adonai Mitchell | Bhayshul Tuten | Bijan Robinson | Bo Nix | Chase Brown | Jahmyr Gibbs | Jalen Coker | Jaylin Noel | Jordan Addison | Josh Downs | Kyle Pitts | Tank Bigsby | Zach Charbonnet,"{""Adonai Mitchell"": 2.0, ""Bhayshul Tuten"": 11.0, ""Bijan Robinson"": 105.0, ""Bo Nix"": 4.0, ""Chase Brown"": 34.0, ""Jahmyr Gibbs"": 110.0, ""Jalen Coker"": 3.0, ""Jaylin Noel"": 2.0, ""Jordan Addison"": 7.0, ""Josh Downs"": 3.0, ""Kyle Pitts"": 9.0, ""Tank Bigsby"": 2.0, ""Zach Charbonnet"": 4.0}"
slack_replan,1,10,pass,True,,261.0,37.0,10,8,33.83077573765229,Bhayshul Tuten | Chase Brown | Christian Watson | Courtland Sutton | Emeka Egbuka | Jahmyr Gibbs | Jonathon Brooks | Jordan Mason | Josh Downs | Justin Herbert | Kyle Pitts | Quentin Johnston | Tony Pollard,"{""Bhayshul Tuten"": 11.0, ""Chase Brown"": 34.0, ""Christian Watson"": 19.0, ""Courtland Sutton"": 8.0, ""Emeka Egbuka"": 25.0, ""Jahmyr Gibbs"": 110.0, ""Jonathon Brooks"": 7.0, ""Jordan Mason"": 9.0, ""Josh Downs"": 3.0, ""Justin Herbert"": 4.0, ""Kyle Pitts"": 9.0, ""Quentin Johnston"": 7.0, ""Tony Pollard"": 15.0}"
slack_replan,1,11,buy,True,,295.0,3.0,0,0,3.2466421833490244,Aaron Jones | Bhayshul Tuten | Bijan Robinson | Caleb Douglas | Chase Brown | Dalton Schultz | Jahmyr Gibbs | Jayden Reed | Jordan Mason | Josh Downs | Patrick Mahomes | Travis Kelce | Wan'Dale Robinson,"{""Aaron Jones"": 3.0, ""Bhayshul Tuten"": 11.0, ""Bijan Robinson"": 105.0, ""Caleb Douglas"": 2.0, ""Chase Brown"": 34.0, ""Dalton Schultz"": 2.0, ""Jahmyr Gibbs"": 110.0, ""Jayden Reed"": 2.0, ""Jordan Mason"": 10.0, ""Josh Downs"": 2.0, ""Patrick Mahomes"": 2.0, ""Travis Kelce"": 8.0, ""Wan'Dale Robinson"": 4.0}"
slack_replan,1,11,pass,True,,268.0,30.0,9,7,29.247355356432195,Aaron Jones | Bhayshul Tuten | Carnell Tate | Chase Brown | Christian Watson | Harold Fannin Jr. | Jahmyr Gibbs | Jalen Hurts | Jaylen Waddle | Jaylen Warren | Jonathon Brooks | Josh Downs | Makai Lemon,"{""Aaron Jones"": 3.0, ""Bhayshul Tuten"": 11.0, ""Carnell Tate"": 13.0, ""Chase Brown"": 34.0, ""Christian Watson"": 18.0, ""Harold Fannin Jr."": 7.0, ""Jahmyr Gibbs"": 110.0, ""Jalen Hurts"": 13.0, ""Jaylen Waddle"": 20.0, ""Jaylen Warren"": 19.0, ""Jonathon Brooks"": 12.0, ""Josh Downs"": 2.0, ""Makai Lemon"": 6.0}"
slack_replan,1,12,buy,True,,296.0,2.0,1,1,6.248571528840387,Aaron Jones | Bhayshul Tuten | Bijan Robinson | Brenton Strange | Chase Brown | George Kittle | Jahmyr Gibbs | Jakobi Meyers | Jauan Jennings | Kenny Gainwell | Patrick Mahomes | Rashid Shaheed | Wan'Dale Robinson,"{""Aaron Jones"": 7.0, ""Bhayshul Tuten"": 11.0, ""Bijan Robinson"": 105.0, ""Brenton Strange"": 2.0, ""Chase Brown"": 34.0, ""George Kittle"": 2.0, ""Jahmyr Gibbs"": 110.0, ""Jakobi Meyers"": 7.0, ""Jauan Jennings"": 2.0, ""Kenny Gainwell"": 4.0, ""Patrick Mahomes"": 2.0, ""Rashid Shaheed"": 2.0, ""Wan'Dale Robinson"": 8.0}"
slack_replan,1,12,pass,True,,288.0,10.0,6,3,10.880116806635783,Bhayshul Tuten | Brian Thomas Jr. | Chase Brown | DJ Moore | DeVonta Smith | J.K. Dobbins | Jahmyr Gibbs | Jakobi Meyers | Patrick Mahomes | Quentin Johnston | RJ Harvey | Rachaad White | Sam LaPorta,"{""Bhayshul Tuten"": 11.0, ""Brian Thomas Jr."": 14.0, ""Chase Brown"": 34.0, ""DJ Moore"": 26.0, ""DeVonta Smith"": 39.0, ""J.K. Dobbins"": 11.0, ""Jahmyr Gibbs"": 110.0, ""Jakobi Meyers"": 7.0, ""Patrick Mahomes"": 2.0, ""Quentin Johnston"": 8.0, ""RJ Harvey"": 9.0, ""Rachaad White"": 6.0, ""Sam LaPorta"": 11.0}"
slack_replan,1,13,buy,False,market_slots,290.0,8.0,2,1,5.2790307318262535,Bhayshul Tuten | Bijan Robinson | Caleb Williams | Calvin Ridley | Chase Brown | George Kittle | Jahmyr Gibbs | Jayden Reed | Jaylin Noel | Mark Andrews | Quentin Johnston | Tre Tucker,"{""Bhayshul Tuten"": 11.0, ""Bijan Robinson"": 105.0, ""Caleb Williams"": 3.0, ""Calvin Ridley"": 2.0, ""Chase Brown"": 34.0, ""George Kittle"": 6.0, ""Jahmyr Gibbs"": 110.0, ""Jayden Reed"": 3.0, ""Jaylin Noel"": 2.0, ""Mark Andrews"": 3.0, ""Quentin Johnston"": 9.0, ""Tre Tucker"": 2.0}"
slack_replan,1,13,pass,True,,267.0,31.0,10,7,31.014865595388187,Alec Pierce | Bhayshul Tuten | Brian Thomas Jr. | Carnell Tate | Chase Brown | Dak Prescott | David Montgomery | J.K. Dobbins | Jahmyr Gibbs | Jakobi Meyers | Jayden Reed | Jaylen Warren | Kyle Pitts,"{""Alec Pierce"": 8.0, ""Bhayshul Tuten"": 11.0, ""Brian Thomas Jr."": 8.0, ""Carnell Tate"": 13.0, ""Chase Brown"": 34.0, ""Dak Prescott"": 6.0, ""David Montgomery"": 34.0, ""J.K. Dobbins"": 12.0, ""Jahmyr Gibbs"": 110.0, ""Jakobi Meyers"": 8.0, ""Jayden Reed"": 3.0, ""Jaylen Warren"": 13.0, ""Kyle Pitts"": 7.0}"
slack_replan,1,14,buy,True,,292.0,6.0,1,1,6.224765132097048,Bhayshul Tuten | Bijan Robinson | Chase Brown | Hunter Henry | Jahmyr Gibbs | Jalen McMillan | Jayden Reed | Josh Downs | Khalil Shakir | Stefon Diggs | Tre Harris | Trevor Lawrence | Zach Charbonnet,"{""Bhayshul Tuten"": 11.0, ""Bijan Robinson"": 105.0, ""Chase Brown"": 34.0, ""Hunter Henry"": 2.0, ""Jahmyr Gibbs"": 110.0, ""Jalen McMillan"": 2.0, ""Jayden Reed"": 8.0, ""Josh Downs"": 4.0, ""Khalil Shakir"": 8.0, ""Stefon Diggs"": 1.0, ""Tre Harris"": 2.0, ""Trevor Lawrence"": 3.0, ""Zach Charbonnet"": 2.0}"
slack_replan,1,14,pass,True,,261.0,37.0,10,6,35.65530193197651,Alec Pierce | Bhayshul Tuten | Chase Brown | Chuba Hubbard | Harold Fannin Jr. | Jahmyr Gibbs | Jakobi Meyers | Jameson Williams | Luther Burden III | Makai Lemon | Rhamondre Stevenson | Trevor Lawrence | Xavier Worthy,"{""Alec Pierce"": 13.0, ""Bhayshul Tuten"": 11.0, ""Chase Brown"": 34.0, ""Chuba Hubbard"": 9.0, ""Harold Fannin Jr."": 6.0, ""Jahmyr Gibbs"": 110.0, ""Jakobi Meyers"": 6.0, ""Jameson Williams"": 21.0, ""Luther Burden III"": 20.0, ""Makai Lemon"": 7.0, ""Rhamondre Stevenson"": 18.0, ""Trevor Lawrence"": 3.0, ""Xavier Worthy"": 3.0}"
slack_replan,1,15,buy,True,,298.0,0.0,0,0,3.638147379324039,Bhayshul Tuten | Bijan Robinson | Brian Thomas Jr. | Chase Brown | Chris Rodriguez Jr. | Denzel Boston | Isaiah Likely | Jahmyr Gibbs | Jakobi Meyers | Josh Downs | Kyle Monangai | Mark Andrews | Trevor Lawrence,"{""Bhayshul Tuten"": 11.0, ""Bijan Robinson"": 105.0, ""Brian Thomas Jr."": 8.0, ""Chase Brown"": 34.0, ""Chris Rodriguez Jr."": 4.0, ""Denzel Boston"": 3.0, ""Isaiah Likely"": 6.0, ""Jahmyr Gibbs"": 110.0, ""Jakobi Meyers"": 4.0, ""Josh Downs"": 4.0, ""Kyle Monangai"": 4.0, ""Mark Andrews"": 2.0, ""Trevor Lawrence"": 3.0}"
slack_replan,1,15,pass,True,,267.0,31.0,6,6,28.196329555314207,Bhayshul Tuten | Brian Thomas Jr. | Chase Brown | Chuba Hubbard | DJ Moore | Harold Fannin Jr. | Jahmyr Gibbs | Jameson Williams | Josh Downs | Luther Burden III | RJ Harvey | Rhamondre Stevenson | Trevor Lawrence,"{""Bhayshul Tuten"": 11.0, ""Brian Thomas Jr."": 8.0, ""Chase Brown"": 34.0, ""Chuba Hubbard"": 7.0, ""DJ Moore"": 22.0, ""Harold Fannin Jr."": 13.0, ""Jahmyr Gibbs"": 110.0, ""Jameson Williams"": 17.0, ""Josh Downs"": 4.0, ""Luther Burden III"": 16.0, ""RJ Harvey"": 7.0, ""Rhamondre Stevenson"": 15.0, ""Trevor Lawrence"": 3.0}"
slack_replan,1,16,buy,True,,294.0,4.0,0,0,4.0490752801987355,Aaron Jones | Bhayshul Tuten | Bijan Robinson | Chase Brown | Dallas Goedert | Jahmyr Gibbs | Jakobi Meyers | Jalen McMillan | Kenny Gainwell | Makai Lemon | Pat Bryant | Sam Darnold | Tre Tucker,"{""Aaron Jones"": 3.0, ""Bhayshul Tuten"": 11.0, ""Bijan Robinson"": 105.0, ""Chase Brown"": 34.0, ""Dallas Goedert"": 3.0, ""Jahmyr Gibbs"": 110.0, ""Jakobi Meyers"": 6.0, ""Jalen McMillan"": 2.0, ""Kenny Gainwell"": 5.0, ""Makai Lemon"": 9.0, ""Pat Bryant"": 2.0, ""Sam Darnold"": 2.0, ""Tre Tucker"": 2.0}"
slack_replan,1,16,pass,True,,287.0,11.0,7,6,24.276168398631853,Bhayshul Tuten | Chase Brown | Chris Godwin Jr. | Dak Prescott | Emeka Egbuka | Jahmyr Gibbs | Jameson Williams | Kenny Gainwell | Kyle Monangai | Kyle Pitts | Ladd McConkey | Luther Burden III | RJ Harvey,"{""Bhayshul Tuten"": 11.0, ""Chase Brown"": 34.0, ""Chris Godwin Jr."": 7.0, ""Dak Prescott"": 7.0, ""Emeka Egbuka"": 34.0, ""Jahmyr Gibbs"": 110.0, ""Jameson Williams"": 23.0, ""Kenny Gainwell"": 5.0, ""Kyle Monangai"": 7.0, ""Kyle Pitts"": 4.0, ""Ladd McConkey"": 22.0, ""Luther Burden III"": 16.0, ""RJ Harvey"": 7.0}"
slack_replan,1,17,buy,True,,294.0,4.0,1,0,3.96502170374373,Alec Pierce | Antonio Williams | Bhayshul Tuten | Bijan Robinson | Brenton Strange | Chase Brown | Jahmyr Gibbs | Jake Ferguson | Jakobi Meyers | Patrick Mahomes | Rachaad White | Rashid Shaheed | Ty Johnson,"{""Alec Pierce"": 9.0, ""Antonio Williams"": 2.0, ""Bhayshul Tuten"": 11.0, ""Bijan Robinson"": 105.0, ""Brenton Strange"": 2.0, ""Chase Brown"": 34.0, ""Jahmyr Gibbs"": 110.0, ""Jake Ferguson"": 3.0, ""Jakobi Meyers"": 7.0, ""Patrick Mahomes"": 2.0, ""Rachaad White"": 5.0, ""Rashid Shaheed"": 2.0, ""Ty Johnson"": 2.0}"
slack_replan,1,17,pass,True,,296.0,2.0,6,5,12.600990800144245,Alec Pierce | Bhayshul Tuten | Chase Brown | Christian Watson | Chuba Hubbard | DJ Moore | Harold Fannin Jr. | Jahmyr Gibbs | Jalen Hurts | Jameson Williams | Michael Pittman | Rachaad White | Rhamondre Stevenson,"{""Alec Pierce"": 9.0, ""Bhayshul Tuten"": 11.0, ""Chase Brown"": 34.0, ""Christian Watson"": 11.0, ""Chuba Hubbard"": 14.0, ""DJ Moore"": 26.0, ""Harold Fannin Jr."": 10.0, ""Jahmyr Gibbs"": 110.0, ""Jalen Hurts"": 15.0, ""Jameson Williams"": 21.0, ""Michael Pittman"": 6.0, ""Rachaad White"": 5.0, ""Rhamondre Stevenson"": 24.0}"
