lock_version,model_run_id,player_key,season,position,history_depth,limited_history,is_rookie,year_exp,has_prior_outcome,projection_provider_count,projection_trajectory_prior_year_available,adp_median,actual,method,prediction,target_name,residual,q10,q25,q50,q75,q90,interval_donor_rows,interval_pool,covered_50,covered_80
v2_conditional_ppg_2026_candidate_nv_v1,v2_locked_final_nv_20260826T211405Z_99d55e2f,03cd3c3b-8222-563f-9188-4bd9f4a7904b,2017,TE,veteran_with_history,0,0.0,3.0,1,3.0,1,152.985,7.993333333333334,conditional_ppg_primary_blend,7.360756812037738,conditional_ppg,0.6325765212955963,,,,,,0,unavailable,,
v2_conditional_ppg_2026_candidate_nv_v1,v2_locked_final_nv_20260826T211405Z_99d55e2f,05914e88-c625-5225-8f1e-d634a85750ef,2017,WR,veteran_with_history,0,0.0,4.0,1,3.0,1,201.45,2.453846153846154,conditional_ppg_primary_blend,6.773840919137091,conditional_ppg,-4.319994765290937,,,,,,0,unavailable,,
v2_conditional_ppg_2026_candidate_nv_v1,v2_locked_final_nv_20260826T211405Z_99d55e2f,06558fc2-2f9b-548f-9362-041f946489e1,2017,WR,rookie,1,1.0,0.0,0,2.0,0,,0.8833333333333334,conditional_ppg_primary_blend,4.318049126271956,conditional_ppg,-3.4347157929386225,,,,,,0,unavailable,,
v2_conditional_ppg_2026_candidate_nv_v1,v2_locked_final_nv_20260826T211405Z_99d55e2f,06db6fd1-8f8b-599c-9f54-3360e7e3fccf,2017,QB,veteran_with_history,0,0.0,14.0,1,4.0,1,128.7,11.902857142857144,conditional_ppg_primary_blend,14.340479856333467,conditional_ppg,-2.4376227134763226,,,,,,0,unavailable,,
v2_conditional_ppg_2026_candidate_nv_v1,v2_locked_final_nv_20260826T211405Z_99d55e2f,070a032d-e19f-5afd-8aa2-5b49d2736619,2017,QB,veteran_with_history,0,0.0,9.0,1,4.0,1,62.0,12.668000000000001,conditional_ppg_primary_blend,16.235988348798283,conditional_ppg,-3.5679883487982824,,,,,,0,unavailable,,
v2_conditional_ppg_2026_candidate_nv_v1,v2_locked_final_nv_20260826T211405Z_99d55e2f,090d42e5-02c3-5c18-9898-72c5f431ac1d,2017,WR,rookie,1,1.0,0.0,0,1.0,0,72.15,7.566666666666666,conditional_ppg_primary_blend,6.497395453959726,conditional_ppg,1.0692712127069406,,,,,,0,unavailable,,
v2_conditional_ppg_2026_candidate_nv_v1,v2_locked_final_nv_20260826T211405Z_99d55e2f,09c6915e-4f15-588e-8fef-a05fed645f78,2017,RB,veteran_with_history,0,0.0,3.0,1,3.0,1,108.38,5.82,conditional_ppg_primary_blend,9.290887755862647,conditional_ppg,-3.4708877558626465,,,,,,0,unavailable,,
v2_conditional_ppg_2026_candidate_nv_v1,v2_locked_final_nv_20260826T211405Z_99d55e2f,0a21f371-16cc-50b9-af82-ceab9974fa1f,2017,WR,second_year,1,0.0,1.0,1,2.0,0,,2.7777777777777777,conditional_ppg_primary_blend,3.871145102601483,conditional_ppg,-1.0933673248237055,,,,,,0,unavailable,,
v2_conditional_ppg_2026_candidate_nv_v1,v2_locked_final_nv_20260826T211405Z_99d55e2f,0a377804-e572-5476-897a-b322ed9384c2,2017,TE,veteran_with_history,0,0.0,2.0,1,2.0,1,,2.5,conditional_ppg_primary_blend,3.3207359755688515,conditional_ppg,-0.8207359755688515,,,,,,0,unavailable,,
v2_conditional_ppg_2026_candidate_nv_v1,v2_locked_final_nv_20260826T211405Z_99d55e2f,0b8f9668-bd23-5134-872a-abc53f1920b8,2017,WR,second_year,1,0.0,1.0,1,3.0,1,141.865,7.328571428571428,conditional_ppg_primary_blend,7.266735090207303,conditional_ppg,0.06183633836412561,,,,,,0,unavailable,,
v2_conditional_ppg_2026_candidate_nv_v1,v2_locked_final_nv_20260826T211405Z_99d55e2f,0c419252-46d7-54fb-b2fe-f9afd5a8c7b4,2017,WR,second_year,1,0.0,1.0,1,3.0,1,386.0,3.784615384615385,conditional_ppg_primary_blend,4.074779844491523,conditional_ppg,-0.29016445987613837,,,,,,0,unavailable,,
v2_conditional_ppg_2026_candidate_nv_v1,v2_locked_final_nv_20260826T211405Z_99d55e2f,0d0da10c-9755-570d-9d92-210725517efc,2017,TE,rookie,1,1.0,0.0,0,1.0,0,,6.728571428571429,conditional_ppg_primary_blend,3.43830805432205,conditional_ppg,3.2902633742493785,,,,,,0,unavailable,,
v2_conditional_ppg_2026_candidate_nv_v1,v2_locked_final_nv_20260826T211405Z_99d55e2f,0d1b0a31-08ec-5142-8eba-1e49e340edbd,2017,RB,veteran_with_history,0,0.0,3.0,1,3.0,1,43.685,12.7,conditional_ppg_primary_blend,11.244685599727328,conditional_ppg,1.4553144002726714,,,,,,0,unavailable,,
v2_conditional_ppg_2026_candidate_nv_v1,v2_locked_final_nv_20260826T211405Z_99d55e2f,0d4f6239-cd38-5c48-846b-d2306b6244d4,2017,RB,veteran_with_history,0,0.0,2.0,1,3.0,1,254.28,9.693333333333333,conditional_ppg_primary_blend,4.692032146721111,conditional_ppg,5.001301186612222,,,,,,0,unavailable,,
v2_conditional_ppg_2026_candidate_nv_v1,v2_locked_final_nv_20260826T211405Z_99d55e2f,0d787d64-6e76-5e2e-8161-05fc44709513,2017,RB,veteran_with_history,0,0.0,3.0,1,3.0,1,10.705,13.069230769230769,conditional_ppg_primary_blend,14.840894514983612,conditional_ppg,-1.7716637457528428,,,,,,0,unavailable,,
v2_conditional_ppg_2026_candidate_nv_v1,v2_locked_final_nv_20260826T211405Z_99d55e2f,0e1c1cf3-a023-55da-9ef3-b52cbc04e1a1,2017,QB,veteran_with_history,0,0.0,6.0,1,4.0,1,86.0,17.425333333333334,conditional_ppg_primary_blend,16.592106274979304,conditional_ppg,0.83322705835403,,,,,,0,unavailable,,
v2_conditional_ppg_2026_candidate_nv_v1,v2_locked_final_nv_20260826T211405Z_99d55e2f,0e522700-9e12-59f9-8e07-10eab6004508,2017,RB,veteran_with_history,0,0.0,7.0,1,3.0,1,252.825,5.442857142857143,conditional_ppg_primary_blend,5.303127455204009,conditional_ppg,0.13972968765313443,,,,,,0,unavailable,,
v2_conditional_ppg_2026_candidate_nv_v1,v2_locked_final_nv_20260826T211405Z_99d55e2f,0fef3192-4d35-5cc0-bedd-61f76b8c75e2,2017,WR,rookie,1,1.0,0.0,0,3.0,0,148.615,4.276923076923077,conditional_ppg_primary_blend,8.457085803108097,conditional_ppg,-4.18016272618502,,,,,,0,unavailable,,
v2_conditional_ppg_2026_candidate_nv_v1,v2_locked_final_nv_20260826T211405Z_99d55e2f,10447541-6a98-5d59-b61e-2d21727d67d0,2017,TE,veteran_with_history,0,0.0,3.0,1,2.0,1,,2.5700000000000003,conditional_ppg_primary_blend,3.56867970880746,conditional_ppg,-0.9986797088074599,,,,,,0,unavailable,,
v2_conditional_ppg_2026_candidate_nv_v1,v2_locked_final_nv_20260826T211405Z_99d55e2f,1070f2ae-f88d-59e4-a09c-64e5287f9816,2017,RB,second_year,1,0.0,1.0,1,3.0,1,314.0,1.36,conditional_ppg_primary_blend,4.348217132848443,conditional_ppg,-2.988217132848443,,,,,,0,unavailable,,
v2_conditional_ppg_2026_candidate_nv_v1,v2_locked_final_nv_20260826T211405Z_99d55e2f,124f5bb3-ddc9-56f3-9bb2-3e3b75b5e977,2017,WR,veteran_with_history,0,0.0,5.0,1,3.0,1,,3.5666666666666664,conditional_ppg_primary_blend,4.14296236252396,conditional_ppg,-0.5762956958572936,,,,,,0,unavailable,,
v2_conditional_ppg_2026_candidate_nv_v1,v2_locked_final_nv_20260826T211405Z_99d55e2f,133ca9f0-043b-5788-9461-bb47b51c91f8,2017,WR,veteran_with_history,0,0.0,3.0,1,3.0,1,84.425,5.508333333333333,conditional_ppg_primary_blend,9.66310378137694,conditional_ppg,-4.154770448043607,,,,,,0,unavailable,,
v2_conditional_ppg_2026_candidate_nv_v1,v2_locked_final_nv_20260826T211405Z_99d55e2f,1362a059-a5fe-5bcb-b3e2-44e0566d8927,2017,RB,veteran_with_history,0,0.0,6.0,1,3.0,1,141.265,3.358333333333333,conditional_ppg_primary_blend,7.046052023573753,conditional_ppg,-3.68771869024042,,,,,,0,unavailable,,
v2_conditional_ppg_2026_candidate_nv_v1,v2_locked_final_nv_20260826T211405Z_99d55e2f,137ae2e7-5a9e-548e-9949-10f74e1b636f,2017,WR,second_year,1,0.0,1.0,1,3.0,1,15.4,13.406666666666668,conditional_ppg_primary_blend,14.19536752081884,conditional_ppg,-0.7887008541521716,,,,,,0,unavailable,,
v2_conditional_ppg_2026_candidate_nv_v1,v2_locked_final_nv_20260826T211405Z_99d55e2f,13950a6b-c3b0-5198-ac04-b1b63eee7b2a,2017,WR,second_year,1,0.0,1.0,1,2.0,0,,1.5,conditional_ppg_primary_blend,3.8317618834881224,conditional_ppg,-2.3317618834881224,,,,,,0,unavailable,,
v2_conditional_ppg_2026_candidate_nv_v1,v2_locked_final_nv_20260826T211405Z_99d55e2f,13cf76af-bac9-5c77-8d62-e2301ba490d9,2017,QB,veteran_with_history,0,0.0,3.0,1,4.0,1,250.3,15.425,conditional_ppg_primary_blend,10.436122634612959,conditional_ppg,4.988877365387042,,,,,,0,unavailable,,
v2_conditional_ppg_2026_candidate_nv_v1,v2_locked_final_nv_20260826T211405Z_99d55e2f,143b4ea7-6abb-58ce-84d0-d0f678175040,2017,TE,veteran_with_history,0,0.0,6.0,1,2.0,1,,1.58,conditional_ppg_primary_blend,3.202888783203671,conditional_ppg,-1.622888783203671,,,,,,0,unavailable,,
v2_conditional_ppg_2026_candidate_nv_v1,v2_locked_final_nv_20260826T211405Z_99d55e2f,155e030b-c448-5890-aa13-5042f905efc4,2017,RB,veteran_with_history,0,0.0,4.0,1,3.0,1,150.7,12.28,conditional_ppg_primary_blend,7.1835004353166845,conditional_ppg,5.096499564683315,,,,,,0,unavailable,,
v2_conditional_ppg_2026_candidate_nv_v1,v2_locked_final_nv_20260826T211405Z_99d55e2f,158ab5f3-62bc-5d5c-8ce1-4bcf4bc5c476,2017,WR,veteran_with_history,0,0.0,6.0,1,3.0,1,9.3,13.173333333333336,conditional_ppg_primary_blend,13.882578718942156,conditional_ppg,-0.7092453856088206,,,,,,0,unavailable,,
v2_conditional_ppg_2026_candidate_nv_v1,v2_locked_final_nv_20260826T211405Z_99d55e2f,165984f1-7dfb-5625-b719-ce2fcbd82dfb,2017,WR,veteran_with_history,0,0.0,4.0,1,3.0,1,322.5,1.0999999999999999,conditional_ppg_primary_blend,5.147404616398329,conditional_ppg,-4.047404616398329,,,,,,0,unavailable,,
v2_conditional_ppg_2026_candidate_nv_v1,v2_locked_final_nv_20260826T211405Z_99d55e2f,165b0fbd-549e-5872-91ce-356234e929f5,2017,TE,veteran_with_history,0,0.0,2.0,1,2.0,1,,3.7583333333333333,conditional_ppg_primary_blend,3.326179689434513,conditional_ppg,0.4321536438988205,,,,,,0,unavailable,,
v2_conditional_ppg_2026_candidate_nv_v1,v2_locked_final_nv_20260826T211405Z_99d55e2f,182bb129-9e30-542e-8109-5ef46e9e3447,2017,WR,veteran_with_history,0,0.0,8.0,1,3.0,1,47.525,12.008333333333333,conditional_ppg_primary_blend,11.99599030235275,conditional_ppg,0.01234303098058298,,,,,,0,unavailable,,
v2_conditional_ppg_2026_candidate_nv_v1,v2_locked_final_nv_20260826T211405Z_99d55e2f,1910cb17-cce6-5ac9-bb2e-8ea9784d1dc1,2017,RB,veteran_with_history,0,0.0,5.0,1,3.0,1,76.46000000000001,7.279999999999999,conditional_ppg_primary_blend,9.417192701843193,conditional_ppg,-2.137192701843194,,,,,,0,unavailable,,
v2_conditional_ppg_2026_candidate_nv_v1,v2_locked_final_nv_20260826T211405Z_99d55e2f,19919ee8-572f-5d8b-9953-b8582525b7ac,2017,RB,veteran_with_history,0,0.0,10.0,1,3.0,1,78.87,7.74,conditional_ppg_primary_blend,9.45722069841675,conditional_ppg,-1.7172206984167495,,,,,,0,unavailable,,
v2_conditional_ppg_2026_candidate_nv_v1,v2_locked_final_nv_20260826T211405Z_99d55e2f,1a300ecf-6707-533b-b09d-3fa45f86fc22,2017,WR,veteran_with_history,0,0.0,4.0,1,3.0,1,,3.1333333333333333,conditional_ppg_primary_blend,4.180629060859689,conditional_ppg,-1.0472957275263561,,,,,,0,unavailable,,
v2_conditional_ppg_2026_candidate_nv_v1,v2_locked_final_nv_20260826T211405Z_99d55e2f,1b010cea-f0fc-5cf4-9cf1-93017b7664f3,2017,RB,rookie,1,1.0,0.0,0,3.0,0,254.19,6.666666666666667,conditional_ppg_primary_blend,4.815002801933648,conditional_ppg,1.8516638647330188,,,,,,0,unavailable,,
v2_conditional_ppg_2026_candidate_nv_v1,v2_locked_final_nv_20260826T211405Z_99d55e2f,1b9e6ab4-f252-5c21-857f-26b8ba918e20,2017,WR,veteran_with_history,0,0.0,2.0,1,3.0,1,190.725,5.3133333333333335,conditional_ppg_primary_blend,6.922891613852745,conditional_ppg,-1.609558280519412,,,,,,0,unavailable,,
v2_conditional_ppg_2026_candidate_nv_v1,v2_locked_final_nv_20260826T211405Z_99d55e2f,1bb4ab30-961e-5ba9-8669-d56b9eaf5447,2017,WR,veteran_with_history,0,0.0,3.0,1,3.0,1,41.415,14.035714285714286,conditional_ppg_primary_blend,11.661874215643953,conditional_ppg,2.373840070070333,,,,,,0,unavailable,,
v2_conditional_ppg_2026_candidate_nv_v1,v2_locked_final_nv_20260826T211405Z_99d55e2f,1bb77a2a-6640-5611-a9f3-ee2403a9498f,2017,WR,second_year,1,0.0,1.0,1,2.0,1,,0.74,conditional_ppg_primary_blend,3.943356146822778,conditional_ppg,-3.2033561468227782,,,,,,0,unavailable,,
v2_conditional_ppg_2026_candidate_nv_v1,v2_locked_final_nv_20260826T211405Z_99d55e2f,1bf7ff59-1eaa-5917-a0ff-da843a387c1c,2017,TE,veteran_with_history,0,0.0,3.0,1,3.0,1,339.0,6.99,conditional_ppg_primary_blend,4.27095968482091,conditional_ppg,2.7190403151790905,,,,,,0,unavailable,,
v2_conditional_ppg_2026_candidate_nv_v1,v2_locked_final_nv_20260826T211405Z_99d55e2f,1c1bd8ed-095a-54f3-a0bc-456acc56a500,2017,WR,second_year,1,0.0,1.0,1,2.0,1,,4.862500000000001,conditional_ppg_primary_blend,3.665609574120628,conditional_ppg,1.1968904258793729,,,,,,0,unavailable,,
v2_conditional_ppg_2026_candidate_nv_v1,v2_locked_final_nv_20260826T211405Z_99d55e2f,1e351c61-4158-5d47-ab8f-02ae64c8ae4a,2017,WR,rookie,1,1.0,0.0,0,3.0,0,162.815,10.193333333333333,conditional_ppg_primary_blend,6.962626405805416,conditional_ppg,3.230706927527917,,,,,,0,unavailable,,
v2_conditional_ppg_2026_candidate_nv_v1,v2_locked_final_nv_20260826T211405Z_99d55e2f,1e7422b5-6c92-55cd-93aa-095cc0d6eb7d,2017,WR,veteran_with_history,0,0.0,8.0,1,3.0,1,120.69,4.509090909090909,conditional_ppg_primary_blend,9.09922281822918,conditional_ppg,-4.590131909138271,,,,,,0,unavailable,,
v2_conditional_ppg_2026_candidate_nv_v1,v2_locked_final_nv_20260826T211405Z_99d55e2f,1f196b51-ba70-5afd-a0f2-0c9a6f993910,2017,WR,veteran_with_history,0,0.0,2.0,1,3.0,1,73.795,7.758333333333334,conditional_ppg_primary_blend,10.072720563961893,conditional_ppg,-2.314387230628559,,,,,,0,unavailable,,
v2_conditional_ppg_2026_candidate_nv_v1,v2_locked_final_nv_20260826T211405Z_99d55e2f,1f8426cb-6472-5eaf-8138-fc7a2399cbb8,2017,RB,veteran_with_history,0,0.0,3.0,1,3.0,1,319.0,3.8000000000000003,conditional_ppg_primary_blend,4.1441465368533565,conditional_ppg,-0.3441465368533563,,,,,,0,unavailable,,
v2_conditional_ppg_2026_candidate_nv_v1,v2_locked_final_nv_20260826T211405Z_99d55e2f,2160dc52-2fa2-5c3d-9886-f66af3aa8230,2017,RB,second_year,1,0.0,1.0,1,2.0,0,,6.480000000000001,conditional_ppg_primary_blend,3.917735565641356,conditional_ppg,2.5622644343586454,,,,,,0,unavailable,,
v2_conditional_ppg_2026_candidate_nv_v1,v2_locked_final_nv_20260826T211405Z_99d55e2f,21956719-b1e4-5bb0-b10e-39ab15747174,2017,TE,rookie,1,1.0,0.0,0,3.0,0,,3.0,conditional_ppg_primary_blend,4.452984337333749,conditional_ppg,-1.4529843373337492,,,,,,0,unavailable,,
v2_conditional_ppg_2026_candidate_nv_v1,v2_locked_final_nv_20260826T211405Z_99d55e2f,219674b8-4ad5-5529-9058-a49cd3f38ede,2017,RB,veteran_with_history,0,0.0,2.0,1,3.0,1,9.82,17.18,conditional_ppg_primary_blend,14.574800967233436,conditional_ppg,2.6051990327665635,,,,,,0,unavailable,,
v2_conditional_ppg_2026_candidate_nv_v1,v2_locked_final_nv_20260826T211405Z_99d55e2f,21d155f6-eadf-57be-a0bf-e92ada722936,2017,TE,rookie,1,1.0,0.0,0,2.0,0,,1.32,conditional_ppg_primary_blend,3.5856657959655807,conditional_ppg,-2.265665795965581,,,,,,0,unavailable,,
v2_conditional_ppg_2026_candidate_nv_v1,v2_locked_final_nv_20260826T211405Z_99d55e2f,22332b51-03ed-5c65-85e6-97f67445610c,2017,RB,veteran_with_history,0,0.0,2.0,1,3.0,1,63.315,8.192307692307692,conditional_ppg_primary_blend,10.372826947586384,conditional_ppg,-2.1805192552786927,,,,,,0,unavailable,,
v2_conditional_ppg_2026_candidate_nv_v1,v2_locked_final_nv_20260826T211405Z_99d55e2f,22ceede8-b49e-5664-a1d3-948969d173a1,2017,RB,second_year,1,0.0,1.0,1,3.0,1,186.16500000000002,4.978571428571429,conditional_ppg_primary_blend,6.611777925031727,conditional_ppg,-1.6332064964602981,,,,,,0,unavailable,,
v2_conditional_ppg_2026_candidate_nv_v1,v2_locked_final_nv_20260826T211405Z_99d55e2f,2454655b-a070-5bc9-ac45-7965f6c79d66,2017,WR,veteran_with_history,0,0.0,8.0,1,3.0,1,,1.5,conditional_ppg_primary_blend,4.285480903761183,conditional_ppg,-2.785480903761183,,,,,,0,unavailable,,
v2_conditional_ppg_2026_candidate_nv_v1,v2_locked_final_nv_20260826T211405Z_99d55e2f,24e0479e-1ace-596b-955c-9ebf30c06678,2017,TE,veteran_with_history,0,0.0,10.0,1,2.0,1,,2.37,conditional_ppg_primary_blend,3.3228117264783408,conditional_ppg,-0.9528117264783407,,,,,,0,unavailable,,
v2_conditional_ppg_2026_candidate_nv_v1,v2_locked_final_nv_20260826T211405Z_99d55e2f,259d2b5d-f3b0-5389-a954-5e8bc03a3cb8,2017,QB,veteran_with_history,0,0.0,9.0,1,4.0,1,156.3,9.594666666666665,conditional_ppg_primary_blend,13.191037914501877,conditional_ppg,-3.5963712478352114,,,,,,0,unavailable,,
v2_conditional_ppg_2026_candidate_nv_v1,v2_locked_final_nv_20260826T211405Z_99d55e2f,270c363d-9a9d-5195-b486-2ee91dfcc5e8,2017,TE,veteran_with_history,0,0.0,2.0,1,3.0,1,323.0,2.4111111111111114,conditional_ppg_primary_blend,4.6413529426884805,conditional_ppg,-2.230241831577369,,,,,,0,unavailable,,
v2_conditional_ppg_2026_candidate_nv_v1,v2_locked_final_nv_20260826T211405Z_99d55e2f,270e707a-85d9-50e5-8ac4-1a644589d244,2017,WR,veteran_with_history,0,0.0,7.0,1,3.0,1,,0.42500000000000004,conditional_ppg_primary_blend,3.9405777469218166,conditional_ppg,-3.5155777469218163,,,,,,0,unavailable,,
v2_conditional_ppg_2026_candidate_nv_v1,v2_locked_final_nv_20260826T211405Z_99d55e2f,2823febf-ec53-5754-a4e8-3ea77bc6a353,2017,RB,veteran_with_history,0,0.0,9.0,1,3.0,1,151.925,4.384615384615385,conditional_ppg_primary_blend,7.120355142629436,conditional_ppg,-2.7357397580140512,,,,,,0,unavailable,,
v2_conditional_ppg_2026_candidate_nv_v1,v2_locked_final_nv_20260826T211405Z_99d55e2f,2a74b62b-ee04-55cb-b252-a3951451ddde,2017,WR,veteran_with_history,0,0.0,3.0,1,3.0,1,,5.627272727272728,conditional_ppg_primary_blend,4.181053431670446,conditional_ppg,1.4462192956022815,,,,,,0,unavailable,,
v2_conditional_ppg_2026_candidate_nv_v1,v2_locked_final_nv_20260826T211405Z_99d55e2f,2af7b50f-cad3-510b-8e81-b4ccd9fb49a7,2017,TE,veteran_with_history,0,0.0,11.0,1,3.0,1,242.26,6.6866666666666665,conditional_ppg_primary_blend,5.260165501514486,conditional_ppg,1.4265011651521808,,,,,,0,unavailable,,
v2_conditional_ppg_2026_candidate_nv_v1,v2_locked_final_nv_20260826T211405Z_99d55e2f,2b82a1ff-8d5d-593f-85c2-cc654437ea9d,2017,WR,rookie,1,1.0,0.0,0,3.0,0,173.24,6.76,conditional_ppg_primary_blend,6.987122566041209,conditional_ppg,-0.22712256604120906,,,,,,0,unavailable,,
v2_conditional_ppg_2026_candidate_nv_v1,v2_locked_final_nv_20260826T211405Z_99d55e2f,2b84a7f1-b310-5791-92e0-7f7321e3ba07,2017,WR,veteran_with_history,0,0.0,4.0,1,3.0,1,230.59,6.323076923076924,conditional_ppg_primary_blend,5.183355207351795,conditional_ppg,1.1397217157251287,,,,,,0,unavailable,,
v2_conditional_ppg_2026_candidate_nv_v1,v2_locked_final_nv_20260826T211405Z_99d55e2f,2bdc29ae-aca0-5978-b417-e3f4d7e94ff5,2017,WR,veteran_with_history,0,0.0,11.0,1,3.0,1,76.46,4.880000000000001,conditional_ppg_primary_blend,9.60420269895777,conditional_ppg,-4.72420269895777,,,,,,0,unavailable,,
v2_conditional_ppg_2026_candidate_nv_v1,v2_locked_final_nv_20260826T211405Z_99d55e2f,2c646b1f-7c4e-572c-8944-768c4ac2c12f,2017,TE,veteran_with_history,0,0.0,4.0,1,3.0,1,,4.883333333333334,conditional_ppg_primary_blend,4.107594375685449,conditional_ppg,0.775738957647885,,,,,,0,unavailable,,
v2_conditional_ppg_2026_candidate_nv_v1,v2_locked_final_nv_20260826T211405Z_99d55e2f,2c69e5f4-c00c-560a-a291-1f230e36492e,2017,RB,veteran_with_history,0,0.0,3.0,1,3.0,1,196.39499999999998,10.146666666666667,conditional_ppg_primary_blend,5.8179750393893315,conditional_ppg,4.328691627277335,,,,,,0,unavailable,,
v2_conditional_ppg_2026_candidate_nv_v1,v2_locked_final_nv_20260826T211405Z_99d55e2f,2d9b072a-efaa-52c0-9f9c-e95cc22f7518,2017,TE,rookie,1,1.0,0.0,0,3.0,0,148.82999999999998,7.246153846153846,conditional_ppg_primary_blend,7.118628841972921,conditional_ppg,0.12752500418092527,,,,,,0,unavailable,,
v2_conditional_ppg_2026_candidate_nv_v1,v2_locked_final_nv_20260826T211405Z_99d55e2f,2dcdbe86-933c-5f02-a089-ecbd48b3d6bc,2017,WR,veteran_with_history,0,0.0,5.0,1,3.0,1,,6.6375,conditional_ppg_primary_blend,3.9160809083630697,conditional_ppg,2.7214190916369305,,,,,,0,unavailable,,
v2_conditional_ppg_2026_candidate_nv_v1,v2_locked_final_nv_20260826T211405Z_99d55e2f,2e1360b6-f14e-5bf3-81c5-560602cc2267,2017,TE,veteran_with_history,0,0.0,7.0,1,2.0,1,,4.884615384615385,conditional_ppg_primary_blend,3.2293375982861026,conditional_ppg,1.6552777863292825,,,,,,0,unavailable,,
v2_conditional_ppg_2026_candidate_nv_v1,v2_locked_final_nv_20260826T211405Z_99d55e2f,2eb52566-5e7d-5c40-9af5-4837f4ffcf54,2017,RB,rookie,1,1.0,0.0,0,3.0,0,168.79,6.222222222222222,conditional_ppg_primary_blend,6.422597849889356,conditional_ppg,-0.20037562766713357,,,,,,0,unavailable,,
v2_conditional_ppg_2026_candidate_nv_v1,v2_locked_final_nv_20260826T211405Z_99d55e2f,2f3a5f36-ad51-527b-8fdc-ca0a5e431ad6,2017,RB,veteran_with_history,0,0.0,2.0,1,3.0,1,44.565,10.5125,conditional_ppg_primary_blend,11.606414009982162,conditional_ppg,-1.0939140099821625,,,,,,0,unavailable,,
